family,true_eig_err
rbf,0.0115068304793304
rbf,0.0111546314867763
rbf,0.0111595491868454
rbf,0.0111996132858603
rbf,0.0112428860625759
rbf,0.0112465952186909
rbf,0.0093107565415585
rbf,0.0112951009251346
rbf,0.0113227279474387
rbf,0.0113284867721283
rbf,0.0112514562667291
rbf,0.0112867520594918
rbf,0.0112928723821269
rbf,0.0091294109258424
rbf,0.0090535802918549
rbf,0.0088984898694084
rbf,0.0088952105875942
rbf,0.0088960940312994
rbf,0.0089094558210638
rbf,0.008910915519869
rbf,0.0095429854962967
hermite,0.4432195047678167
hermite,0.0127035191270797
hermite,0.0126644866803265
linear,0.0122022529085492
poly,0.011138863614774
poly,0.0111403881058032
poly,0.0112530634244325
poly,0.0111392940140173
rbf,0.0115523829864347
rbf,0.0115452625367906
rbf,0.0116475903099196
rbf,0.0116978703138955
rbf,0.0117045589831059
rbf,0.0114959903529791
rbf,0.0115334847409852
rbf,0.0115238588248566
rbf,0.0113092383878194
rbf,0.0113868158124972
rbf,0.0113950111228843
rbf,0.0113394479615068
rbf,0.011352671065497
rbf,0.0114272212980224
rbf,0.0112517677279383
rbf,0.0112602841627108
rbf,0.0112316236580759
rbf,0.0115969289898593
rbf,0.0117819043300801
rbf,0.0112833657738876
rbf,0.0114378036369791
rbf,0.0116288342602364
rbf,0.011289022492753
rbf,0.0114487134914032
rbf,0.0118246829438285
rbf,0.0118305577044334
rbf,0.0114059229276331
rbf,0.01173191946426
rbf,0.0113999738630989
rbf,0.0114990313484824
rbf,0.011519373712761
rbf,0.0113614050386808
rbf,0.0115655945269683
rbf,0.011778025206771
rbf,0.0115665168353308
rbf,0.0118405392521683
rbf,0.0118452666070063
rbf,0.0118996243344186
rbf,0.0117790591919839
rbf,0.0119002312310436
rbf,0.0116880397305097
rbf,0.0116802391785051
rbf,0.0119283387207789
rbf,0.0119327006891148
rbf,0.0119414268914559
rbf,0.011597184368226
rbf,0.0117317692653583
rbf,0.0117290381725623
rbf,0.0120370425466637
rbf,0.0120543974793516
hermite,0.0126644866803265
hermite,0.0127035191270797
hermite,0.4432195047678167
linear,0.0122022529085492
