family,system,kind,kernel,method,agg_bias_mean,agg_bias_std,agg_dist_mean,agg_trunc_mean,agg_spurious_mean,agg_spurious_std,mean_spurious_ref_count,mean_spurious_residual_count,mean_spectral_gap,agg_horizon_instab,agg_horizon_sens,admissible,constraint_violations,score_v1,rank_v1,score_unified,rank_unified,score_unified_pooled,rank_unified_pooled
rbf,langevin,1.596,rbf(gamma=3.193),PCR,0.0609867796579775,,9.27409285880261,0.0065760372023977,0.4135729640591773,,3.0,4.4,0.046842099857181,0.0,0.0,True,,-0.2135152425794135,58,-0.09973471837674865,4,-0.09973471837674865,4
rbf,langevin,1.596,rbf(gamma=6.385),PCR,0.2416274308248822,,9.436580567187614,0.0256054011412838,0.4666294584110558,,3.0,4.4,0.046842099857181,0.0,0.0,True,,0.990283343395914,80,3.97398344123437,5,3.97398344123437,5
rbf,langevin,1.596,rbf(gamma=0.3991),Reduced Rank,0.0039183161957618,,36.909810469075765,0.0001061592066164,0.3238327876761521,,3.0,4.2,0.0419347969653383,0.0,0.0,True,,-1.092789269677481,36,-2.690544689443313,1,-2.690544689443313,1
rbf,langevin,1.596,rbf(gamma=1.596),Reduced Rank,2.606017558424061,,44.91297213152978,0.0580237164174353,0.3322581374289429,,3.0,4.2,0.0419347969653383,0.0,0.0,True,,-0.3421831136401371,56,-1.0003669599585485,2,-1.0003669599585485,2
rbf,langevin,1.596,rbf(gamma=3.193),Reduced Rank,13.2646589527554,,41.15096818480611,0.3223413576367085,0.3566359361854604,,3.0,4.2,0.0419347969653383,0.0,0.0,True,,0.215413193654523,71,-0.24117580264854127,3,-0.24117580264854127,3
rbf,langevin,1.596,rbf(gamma=0.7981),Reduced Rank,0.1982580265780395,,53.64437271317378,0.0036957842276968,0.3252916405881756,,3.0,4.2,0.0419347969653383,0.0,0.0,True,,-0.0030314272683632,64,0.05167933433808508,4,0.05167933433808508,4
rbf,langevin,1.596,rbf(gamma=6.385),Reduced Rank,67.34992338717895,,36.92075000798268,1.8241753857280023,0.4089227027618078,,3.0,4.2,0.0419347969653383,0.0,0.0,True,,2.437630277172913,89,3.8804081177123146,5,3.8804081177123146,5
rbf,langevin,1.633,rbf(gamma=0.8164),PCR,0.0007007002355546,,10.127861853724578,6.918540612764635e-05,0.3514516986437512,,3.0,4.4,0.0506999615189049,0.0,0.0,True,,-1.9782825778280797,5,-1.9799347422681095,1,-1.9799347422681095,1
rbf,langevin,1.633,rbf(gamma=1.633),PCR,0.0085120208066292,,9.326803878546578,0.000912640698515,0.3760904048570052,,3.0,4.4,0.0506999615189049,0.0,0.0,True,,-1.4781810893526108,15,-1.808686820034454,2,-1.808686820034454,2
rbf,langevin,1.633,rbf(gamma=0.4082),PCR,4.845144963563348e-05,,13.811878853568544,3.507955010995132e-06,0.3397387468453583,,3.0,4.4,0.0506999615189049,0.0,0.0,True,,-2.008013808666933,3,-0.11540899719445846,3,-0.11540899719445846,3
rbf,langevin,1.633,rbf(gamma=3.265),PCR,0.0621761390210361,,9.25608122932474,0.0067173285843745,0.4187226984138998,,3.0,4.4,0.0506999615189049,0.0,0.0,True,,-0.5280568163024738,52,-0.098832676588379,4,-0.098832676588379,4
rbf,langevin,1.633,rbf(gamma=6.531),PCR,0.240326987667474,,9.3948854306118,0.025580619310631,0.4736154168495974,,3.0,4.4,0.0506999615189049,0.0,0.0,True,,0.7151569055037071,76,4.002863236085403,5,4.002863236085403,5
rbf,langevin,1.633,rbf(gamma=1.633),Reduced Rank,5.006645304809183,,42.83066908901591,0.1168939316451901,0.3465011753239265,,3.0,4.2,0.0454535754565055,0.0,0.0,True,,-0.4898992223397059,53,-2.0762498092974466,1,-2.0762498092974466,1
rbf,langevin,1.633,rbf(gamma=0.4082),Reduced Rank,0.0245096634611283,,45.94665593431184,0.0005334373734656,0.3351334501833067,,3.0,4.2,0.0454535754565055,0.0,0.0,True,,-0.6621684020329258,49,-1.036077210214684,2,-1.036077210214684,2
rbf,langevin,1.633,rbf(gamma=0.8164),Reduced Rank,0.080972306833183,,45.70460743532392,0.0017716442909561,0.3383559187290492,,3.0,4.2,0.0454535754565055,0.0,0.0,True,,-0.6041787948826115,51,-1.0040898569269094,3,-1.0040898569269094,3
rbf,langevin,1.633,rbf(gamma=3.265),Reduced Rank,119.4832515844376,,41.31469133527993,2.892028179874288,0.3637114022569104,,3.0,4.2,0.0454535754565055,0.0,0.0,True,,2.463662245529424,90,0.8429107310442869,4,0.8429107310442869,4
rbf,langevin,1.633,rbf(gamma=6.531),Reduced Rank,128.8190538382845,,43.11964655776603,2.987479353888249,0.3874226304945145,,3.0,4.2,0.0454535754565055,0.0,0.0,True,,3.281388585451793,94,3.2735061453947596,5,3.2735061453947596,5
rbf,langevin,1.685,rbf(gamma=0.8424),PCR,0.0008757590802872,,10.539218490551775,8.309525806608494e-05,0.3493147352298412,,3.0,4.4,0.0438750416503958,0.0,0.0,True,,-1.2421317849333275,30,-1.9497005574868846,1,-1.9497005574868846,1
rbf,langevin,1.685,rbf(gamma=1.685),PCR,0.0097476285053431,,9.34449934983391,0.0010431407976411,0.3755696178428643,,3.0,4.4,0.0438750416503958,0.0,0.0,True,,-0.7306625655381588,48,-1.8303733336102586,2,-1.8303733336102586,2
rbf,langevin,1.685,rbf(gamma=0.4212),PCR,6.640299279442316e-05,,15.222946647322914,4.362032813542094e-06,0.3370409601567029,,3.0,4.4,0.0438750416503958,0.0,0.0,True,,-1.2214842081492574,32,-0.13591184211551666,3,-0.13591184211551666,3
rbf,langevin,1.685,rbf(gamma=3.37),PCR,0.0679604383980059,,9.289862844834,0.0073155480907662,0.4213236795967328,,3.0,4.4,0.0438750416503958,0.0,0.0,True,,0.2903964740990928,72,-0.06976437464278783,4,-0.06976437464278783,4
rbf,langevin,1.685,rbf(gamma=6.739),PCR,0.2562155009669285,,9.48473889141296,0.0270134480137238,0.4777411361733491,,3.0,4.4,0.0438750416503958,0.0,0.0,True,,1.5716086916212482,85,3.985750107855445,5,3.985750107855445,5
rbf,langevin,1.685,rbf(gamma=0.4212),Reduced Rank,0.0357238599182379,,38.31551884359144,0.0009323600722742,0.3304362667333886,,3.0,4.0,0.0398083048406183,0.0,0.0,True,,-1.776602095545452,9,-1.9093564337669635,1,-1.9093564337669635,1
rbf,langevin,1.685,rbf(gamma=3.37),Reduced Rank,9.35727648314984,,31.327426309959264,0.2986927936743746,0.3560826056813883,,3.0,4.0,0.0398083048406183,0.0,0.0,True,,-1.4033872965153191,19,-1.8275917557441512,2,-1.8275917557441512,2
rbf,langevin,1.685,rbf(gamma=1.685),Reduced Rank,2.8382602643529427,,37.84405531064856,0.0749988404005506,0.3416195914411452,,3.0,4.0,0.0398083048406183,0.0,0.0,True,,-1.489348109683939,14,-1.2981847306084897,3,-1.2981847306084897,3
rbf,langevin,1.685,rbf(gamma=0.8424),Reduced Rank,0.82878426613633,,43.74357561584064,0.0189464225196123,0.3333643946295356,,3.0,4.0,0.0398083048406183,0.0,0.0,True,,-1.3515969640887149,24,-0.4630704470757835,4,-0.4630704470757835,4
rbf,langevin,1.685,rbf(gamma=6.739),Reduced Rank,291.87106755536,,42.23608395434183,6.9104670752828135,0.3747653813124968,,3.0,4.0,0.0398083048406183,0.0,0.0,True,,6.199255159348411,98,5.498203367195401,5,5.498203367195401,5
rbf,langevin,1.686,rbf(gamma=0.8429),PCR,0.0007897431189392,,10.119890675896048,7.803870063738212e-05,0.3507101742253599,,3.0,4.4,0.0500487325358558,0.0,0.0,True,,-1.923011011725091,6,-1.9995493005228913,1,-1.9995493005228913,1
rbf,langevin,1.686,rbf(gamma=1.686),PCR,0.0095656059944553,,9.405425641928517,0.0010170306330223,0.3762411269010802,,3.0,4.4,0.0500487325358558,0.0,0.0,True,,-1.3974933383626036,20,-1.7923524013178986,2,-1.7923524013178986,2
rbf,langevin,1.686,rbf(gamma=0.4214),PCR,5.33628923519004e-05,,13.427252239205709,3.97422282692271e-06,0.3381526535930905,,3.0,4.4,0.0500487325358558,0.0,0.0,True,,-1.9953042804748995,4,-0.14832912323805464,3,-0.14832912323805464,3
rbf,langevin,1.686,rbf(gamma=3.372),PCR,0.068216055315468,,9.351913894003438,0.0072943416811406,0.4181065823638402,,3.0,4.4,0.0500487325358558,0.0,0.0,True,,-0.4631769402529667,54,-0.04932887507407867,4,-0.04932887507407867,4
rbf,langevin,1.686,rbf(gamma=6.743),PCR,0.2547465832498818,,9.498985880607314,0.0268182926526883,0.4699855526230456,,3.0,4.4,0.0500487325358558,0.0,0.0,True,,0.7136123087878316,75,3.98955970015292,5,3.98955970015292,5
rbf,langevin,1.686,rbf(gamma=0.4214),Reduced Rank,0.0870215557616695,,35.88988133793325,0.0024246821810941,0.3325729029414818,,3.0,4.2,0.0452658950305071,0.0,0.0,True,,-1.329742521210722,26,-3.355323063786573,1,-3.355323063786573,1
rbf,langevin,1.686,rbf(gamma=0.8429),Reduced Rank,0.7795155440853136,,42.873466525463726,0.0181817708540628,0.3359146659633322,,3.0,4.2,0.0452658950305071,0.0,0.0,True,,-0.7999020722388652,43,-1.9285514375006676,2,-1.9285514375006676,2
rbf,langevin,1.686,rbf(gamma=1.686),Reduced Rank,3.1726281106792,,50.074746440144594,0.0633578467435977,0.3478738227939434,,3.0,4.2,0.0452658950305071,0.0,0.0,True,,-0.0282157009561705,63,-0.0488082243909167,3,-0.0488082243909167,3
rbf,langevin,1.686,rbf(gamma=3.372),Reduced Rank,43.86187731586314,,49.40634419426394,0.8877782404502516,0.369629174077733,,3.0,4.2,0.0452658950305071,0.0,0.0,True,,1.3099102260071749,83,1.4915847790030905,4,1.4915847790030905,4
rbf,langevin,1.686,rbf(gamma=6.743),Reduced Rank,214.93307598860255,,39.5017227634314,5.441106386063147,0.3918958786167367,,3.0,4.2,0.0452658950305071,0.0,0.0,True,,5.2980152621430525,97,3.8410979466750725,5,3.8410979466750725,5
rbf,langevin,1.707,rbf(gamma=0.8537),PCR,0.0009122646824139,,10.296971843122362,8.859543332861415e-05,0.3340052200978194,,3.2,4.6,0.0512598165594472,0.0,0.0,True,,0.1375698090998256,70,-1.514149131288805,1,-1.514149131288805,1
rbf,langevin,1.707,rbf(gamma=1.707),PCR,0.0105977733584648,,9.3460102954254,0.0011339355536182,0.3631007591855029,,3.2,4.6,0.0512598165594472,0.0,0.0,True,,0.7278417563656232,77,-1.3221218701899926,2,-1.3221218701899926,2
rbf,langevin,1.707,rbf(gamma=0.4268),PCR,6.670286111617823e-05,,14.623536346813266,4.561335885810821e-06,0.3200978704091834,,3.2,4.6,0.0512598165594472,0.0,0.0,True,,0.0992673135888344,67,0.35677924978679515,3,0.35677924978679515,3
rbf,langevin,1.707,rbf(gamma=3.415),PCR,0.0739006239638881,,9.32495829380476,0.0079250353337221,0.4121350144923755,,3.2,4.6,0.0512598165594472,0.0,0.0,True,,1.8244987613810868,86,0.4732174199137291,4,0.4732174199137291,4
rbf,langevin,1.707,rbf(gamma=6.829),PCR,0.2679538190923842,,9.527682528327505,0.0281237140611801,0.4739029362127256,,3.2,4.6,0.0512598165594472,0.0,0.0,True,,3.225917950271759,93,4.506274331778275,5,4.506274331778275,5
rbf,langevin,1.707,rbf(gamma=0.4268),Reduced Rank,0.0169688471201442,,34.2338440911939,0.0004956746041999,0.3143056591948684,,3.0,4.2,0.0467724902198971,0.0,0.0,True,,-2.0108330041326,2,-3.741017434037095,1,-3.741017434037095,1
rbf,langevin,1.707,rbf(gamma=0.8537),Reduced Rank,0.6193620768486614,,43.67612253544272,0.0141807935524966,0.3181389337372587,,3.0,4.2,0.0467724902198971,0.0,0.0,True,,-1.3173653196193762,27,-1.3008764950178098,2,-1.3008764950178098,2
rbf,langevin,1.707,rbf(gamma=1.707),Reduced Rank,7.603510175924727,,42.248397840706616,0.1799715625807398,0.3287926980447758,,3.0,4.2,0.0467724902198971,0.0,0.0,True,,-1.0079092619865702,39,-1.1049522306140929,3,-1.1049522306140929,3
rbf,langevin,1.707,rbf(gamma=3.415),Reduced Rank,18.47072407842318,,44.439682518931626,0.4156358243683338,0.3509517672394434,,3.0,4.2,0.0467724902198971,0.0,0.0,True,,-0.1313487585701853,60,0.4875940885912298,4,0.4875940885912298,4
rbf,langevin,1.707,rbf(gamma=6.829),Reduced Rank,274.03554390550124,,46.14796605237723,5.938193323503686,0.3797114122226905,,3.0,4.2,0.0467724902198971,0.0,0.0,True,,6.3482523156681445,99,5.659252071077776,5,5.659252071077776,5
rbf,langevin,1.75,rbf(gamma=0.8749),PCR,0.0009079391068767,,10.149618516145637,8.945549090661902e-05,0.3543590442855919,,3.2,4.4,0.0527738928693896,0.0,0.0,True,,-0.7420402410130605,47,-2.5697788313065746,1,-2.5697788313065746,1
rbf,langevin,1.75,rbf(gamma=1.75),PCR,0.0107078121555246,,9.45459197377593,0.0011325514824145,0.3809314221010716,,3.2,4.4,0.0527738928693896,0.0,0.0,True,,-0.1919976481168371,59,-2.2861857936234897,2,-2.2861857936234897,2
rbf,langevin,1.75,rbf(gamma=0.4374),PCR,6.471577146819065e-05,,13.921782574314154,4.6485262302251415e-06,0.3417354594192777,,3.2,4.4,0.0527738928693896,0.0,0.0,True,,-0.7865658565086903,44,-0.6551057393008493,3,-0.6551057393008493,3
rbf,langevin,1.75,rbf(gamma=3.499),PCR,0.0740828697051711,,9.418796408761803,0.0078654284995751,0.4247488513667073,,3.2,4.4,0.0527738928693896,0.0,0.0,True,,0.7872365907885605,78,-0.4783028343824936,4,-0.4783028343824936,4
rbf,langevin,1.75,rbf(gamma=6.999),PCR,0.2674922476981328,,9.592690161004777,0.0278850086063985,0.4755401611254714,,3.2,4.4,0.0527738928693896,0.0,0.0,True,,1.941696273004757,87,3.489373198613408,5,3.489373198613408,5
rbf,langevin,1.75,rbf(gamma=0.4374),Reduced Rank,0.0158234650194397,,33.59943526498309,0.0004709443743517,0.3362521938878754,,3.0,4.2,0.0492801303470364,0.0,0.0,True,,-1.839270955947503,8,-3.0501592915345133,1,-3.0501592915345133,1
rbf,langevin,1.75,rbf(gamma=1.75),Reduced Rank,4.168892027248599,,36.484825647815846,0.1142637234309538,0.3482810279453265,,3.0,4.2,0.0492801303470364,0.0,0.0,True,,-1.2881988552424015,29,-1.6984934450024236,2,-1.6984934450024236,2
rbf,langevin,1.75,rbf(gamma=3.499),Reduced Rank,14.351713617173028,,37.07340721324627,0.3871161216615986,0.3642363887085987,,3.0,4.2,0.0492801303470364,0.0,0.0,True,,-0.64943791769445,50,-0.3398554605693307,3,-0.3398554605693307,3
rbf,langevin,1.75,rbf(gamma=0.8749),Reduced Rank,0.9274660261872172,,49.45246756315768,0.0187546966185805,0.339633970027057,,3.0,4.2,0.0492801303470364,0.0,0.0,True,,-0.7462298038096351,46,0.010248625961126856,4,0.010248625961126856,4
rbf,langevin,1.75,rbf(gamma=6.999),Reduced Rank,129.19416882599947,,42.27874422284998,3.055771196633016,0.3822983151136992,,3.0,4.2,0.0492801303470364,0.0,0.0,True,,2.717075762275673,92,5.078259571145157,5,5.078259571145157,5
rbf,langevin,1.934,rbf(gamma=0.9668),PCR,0.0012469275780042,,10.356344870696532,0.0001204022841622,0.3445826380911707,,3.2,4.6,0.051916424010114,0.0,0.0,True,,0.3045632461691908,73,-2.0258306577941445,1,-2.0258306577941445,1
rbf,langevin,1.934,rbf(gamma=1.934),PCR,0.0137639236354293,,9.65389348766688,0.0014257380872301,0.377136431638626,,3.2,4.6,0.051916424010114,0.0,0.0,True,,0.9878141061527236,79,-1.7558607228998317,2,-1.7558607228998317,2
rbf,langevin,1.934,rbf(gamma=0.4834),PCR,8.666931691081849e-05,,13.406248169598832,6.464845034523328e-06,0.3283879064985628,,3.2,4.6,0.051916424010114,0.0,0.0,True,,0.1348410617804855,69,-0.2313196205278249,3,-0.2313196205278249,3
rbf,langevin,1.934,rbf(gamma=3.867),PCR,0.0857733328068433,,9.59302418630267,0.0089412192798715,0.4269273916090401,,3.2,4.6,0.051916424010114,0.0,0.0,True,,2.0992303407453465,88,0.10150163588105335,4,0.10150163588105335,4
rbf,langevin,1.934,rbf(gamma=7.734),PCR,0.2798592834143959,,9.737310384688278,0.0287409225297438,0.4827301129248696,,3.2,4.6,0.051916424010114,0.0,0.0,True,,3.363656714693416,95,3.9115093653407516,5,3.9115093653407516,5
rbf,langevin,1.934,rbf(gamma=0.4834),Reduced Rank,0.0108391245770918,,33.8774089676553,0.0003199514044135,0.3234987417167708,,3.0,4.2,0.0476075309278062,0.0,0.0,True,,-1.9208964515202325,7,-3.5461281802454305,1,-3.5461281802454305,1
rbf,langevin,1.934,rbf(gamma=1.934),Reduced Rank,2.383555795268212,,39.25296685065476,0.0607229462256163,0.3395110710550661,,3.0,4.2,0.0476075309278062,0.0,0.0,True,,-1.168959003498686,35,-1.4370565201986567,2,-1.4370565201986567,2
rbf,langevin,1.934,rbf(gamma=0.9668),Reduced Rank,1.1594236451846114,,44.44734892600715,0.026085327318728,0.3259524936586415,,3.0,4.2,0.0476075309278062,0.0,0.0,True,,-1.1749349179592954,34,-0.6454841556675279,3,-0.6454841556675279,3
rbf,langevin,1.934,rbf(gamma=3.867),Reduced Rank,16.4103865082285,,43.71444112250123,0.3753996639746938,0.3613561577919903,,3.0,4.2,0.0476075309278062,0.0,0.0,True,,-0.0822231551256365,62,0.7803150651256461,4,0.7803150651256461,4
rbf,langevin,1.934,rbf(gamma=7.734),Reduced Rank,403.9873431349449,,41.246412192861385,9.794484457119982,0.3871326498378782,,3.0,4.2,0.0476075309278062,0.0,0.0,True,,9.36734519654908,100,4.84835379098596,5,4.84835379098596,5
hermite,langevin,all,hermite(good),PCR,0.0001616651982904,0.0007203561594668,722.4069614085948,4.187717000034194e-07,0.4083245427552902,0.2606193879573554,2.933333333333333,3.283333333333333,0.9125915669281376,0.03210003383105264,19.56693117300447,True,,0.6065473439080132,4,-1.7644880951077269,1,-0.5912660149052079,5
hermite,langevin,all,hermite(bad),PCR,0.0134814004582186,0.0141042908738786,310.59520646156886,4.371189985953159e-05,0.3416274541415219,0.0247960782246199,2.933333333333333,3.283333333333333,0.9125915669281376,3.1357043918212035e-05,0.010458799408591964,True,,-1.287092250721793,1,-0.2592671684443829,2,2.0476609767056484,7
hermite,langevin,all,hermite(ugly),PCR,0.0,0.0,3.2650326566385504,0.0,1.057478857157087,0.3019428527284623,2.933333333333333,3.283333333333333,0.9125915669281376,0.7944826870030779,2.5307527949884706e+20,True,,0.2582587653716169,2,2.0237552635521103,3,4.933553126964783,8
linear,langevin,all,linear,PCR,0.0,0.0,4.574861261796949,0.0,0.7758174537427749,0.0003797295773087,5.0,4.2,0.9379572909332596,0.0,8.000558871996543e-09,False,spurious_ref,2.5000000000009868,2,0.0,1,1.138086629702227,6
poly,langevin,all,poly(p=1),PCR,0.0,0.0,6.046530354650308,0.0,0.3731449843203465,0.0076339645731082,3.0,3.5,0.0554875693681485,0.0,0.005280154435683426,True,,-0.4080124692173643,3,-3.5351453995401902,1,-2.7928664586512726,1
poly,langevin,all,poly(p=2),PCR,0.0,0.0,8.244725745811964,0.0,0.3362026532248506,0.0087575903304282,3.0,4.0,0.0543159228688828,0.0,0.005032361531819747,True,,0.465675837557167,5,-0.8135496643413547,2,-1.5640509114920593,4
poly,langevin,all,poly(p=3),PCR,0.0,0.0,8.027697193337229,0.0,0.3290342882652268,0.012260329540058,3.0,4.0,0.0458671534290815,0.0,0.008202155310842134,True,,0.3678604151377537,4,1.9435577485683915,3,-1.5758029310403898,3
poly,langevin,all,poly(p=4),PCR,0.0,0.0,8.613526242405477,0.0,0.3233863621376286,0.0120732955978443,3.0,4.0,0.0453766163769052,0.0,0.008415051280112516,True,,0.48325762806569,6,2.405137315313146,4,-1.5953144172837237,2
hermite,langevin,all,hermite(bad),Reduced Rank,0.1777414530463687,0.1960192832531016,310.59520646156886,0.0005870713063029,0.3416274541415219,0.0247960782246199,2.933333333333333,3.283333333333333,0.9125915669281376,3.1357043918212035e-05,0.010458799408591964,True,,1.124790815225594,5,-2.461452666458351,1,1.042033214598881,6
hermite,langevin,all,hermite(ugly),Reduced Rank,3.0179577334765158e-15,2.421472629715839e-15,3.2650326566385504,8.507255132552219e-16,1.057478857157087,0.3019428527284623,2.933333333333333,3.283333333333333,0.9125915669281376,0.7944826870030779,2.5307527949884706e+20,True,,0.2582587653729993,3,1.0761238748593567,2,6.6535454189420555,8
hermite,langevin,all,hermite(good),Reduced Rank,0.2893000059489448,1.2936626174603156,722.4069614085948,0.0007506133049597,0.4083245427552902,0.2606193879573554,2.933333333333333,3.283333333333333,0.9125915669281376,0.03210003383105264,19.56693117300447,True,,5.039236560843569,6,1.385328791598995,3,5.572529363059873,7
linear,langevin,all,linear,Reduced Rank,3.9913285238871324e-16,5.545333411693223e-16,0.3397769321701234,1.1634727579619057e-15,0.7756242287289337,0.0001631603792286,4.4,1.6,0.9380135256013092,0.0,8.679496784579958e-05,False,spurious_ref,-2.499999999999013,1,0.0,1,-2.1789782078891844,4
poly,langevin,all,poly(p=1),Reduced Rank,1.1986791426651845e-15,4.553349785000624e-16,0.4866311404519131,2.4248053901942626e-15,0.3827200547710719,0.0105098516301739,2.6,1.4,0.0556281146588233,7.468755911288483e-05,0.007429605359221185,True,,-4.4421398115210655,1,-6.131203910321083,1,-4.629325873630195,1
poly,langevin,all,poly(p=2),Reduced Rank,3.4327020167231266e-15,6.172072861759641e-15,1.5022050487245764,2.015267630751636e-15,0.5167071135405785,0.2718722032825806,2.7,1.9,0.2717503488656391,0.11575656800422163,22474.42469020051,True,,-1.6575634002836883,2,1.0215202611027698,2,-2.61835062631377,3
poly,langevin,all,poly(p=4),Reduced Rank,2.5389601598325373e-14,4.261521299786192e-15,7.279239485402663,3.4799423857339557e-15,0.3308658406326097,0.0131740426118044,3.0,2.1,0.0453855135643141,1.0677159634209232e-07,0.008433920232468525,True,,2.5775266290388443,7,1.7483736840812671,3,-3.4887388606627305,2
poly,langevin,all,poly(p=3),Reduced Rank,3.420218882354878e-15,7.245793389068749e-15,1.5045581477745724,2.0331010474687915e-15,0.6262607524989291,0.2429392238478663,3.4,2.8,0.234069792181123,0.10361059745407131,8271.831606877186,True,,2.6133951712226566,8,3.3613099651370444,4,-0.35271442810492654,5
