family,system,kind,kind_n,kernel,method,agg_bias_mean,agg_dist_mean,agg_spurious_mean,agg_trunc_mean,agg_bias_std,agg_spurious_std,mean_spurious_ref_count,mean_spurious_residual_count,agg_horizon_instab,agg_horizon_sens,sc,vamp2,admissible_v2_fam,violations_v2_fam,rank_v2_fam,admissible_v2_pooled,violations_v2_pooled,rank_v2_pooled,admissible_v3_fam,violations_v3_fam,rank_v3_fam,admissible_v3_pooled,violations_v3_pooled,rank_v3_pooled,true_eig_err,agg_koopman_gap,score_noSSL_fam,score_noSSL_pooled,score_fam,score_pooled
rbf,ho,damping=0.3,damping=0.3,rbf(gamma=1.3246412743262528),PCR,0.0264749038079932,10.30136444466134,0.0507336515959838,0.0025700385565636,,,0.0,0.0,5.954182528244978e-05,0.0,-1.0233192684076968,2.999999999236691,True,,2,True,,7,True,,2,True,,4,0.0102300636796986,0.0046924014938375,-6.149706155492816,-2.1831082264404085,-6.600030860746076,-2.871361150744639
rbf,ho,damping=0.3,damping=0.3,rbf(gamma=1.4526588916646825),PCR,0.0343819239173026,10.265136728370823,0.0506256688242544,0.0033493878188955,,,0.0,0.0,6.752073760740718e-05,0.0,-1.0221004990831597,2.99999999925436,True,,3,True,,8,True,,3,True,,6,0.0102035764690442,0.0047496239876365,-5.7547614538259095,-2.137840512256839,-6.208835356843351,-2.8199212532743188
rbf,ho,damping=0.3,damping=0.3,rbf(gamma=3.572835142850172),PCR,0.0821988908800861,10.074141452282053,0.0495319088162487,0.0081593941547709,,,0.0,0.0,9.988472671296213e-05,0.0,-0.9927001322302615,2.999999999987456,True,,5,True,,13,True,,6,True,,15,0.0105667967344687,0.0042586934315287,-4.952993696661658,-1.9943851347522812,-5.751661398045662,-2.5275743267810364
rbf,ho,damping=0.3,damping=0.3,rbf(gamma=2.6492825486525056),PCR,0.0836843221192847,10.068803054623704,0.0495442427632225,0.0083112482849543,,,0.0,0.0,0.0001005835666934,0.0,-1.0060231210423616,2.999999999904825,True,,7,True,,14,True,,5,True,,11,0.0105616772419682,0.004268217544713,-4.928859444481662,-1.991204530236853,-5.778075240657431,-2.5918650044324347
rbf,ho,damping=0.3,damping=0.3,rbf(gamma=2.905317783329365),PCR,0.1018745974124626,10.059478997697914,0.0491780045738201,0.0101272240277827,,,0.0,0.0,0.0001092355941274,0.0,-1.0022766561315934,2.999999999882768,True,,8,True,,15,True,,8,True,,13,0.010538484444193,0.0043263624250893,-4.5688602154500355,-1.9585400489408444,-5.366349356713321,-2.5402273936675375
rbf,ho,damping=0.3,damping=0.3,rbf(gamma=2.597085452675595),PCR,0.048150621153083,10.407790407039982,0.049258318738142,0.0046264018845453,,,0.0,0.0,7.882365099054489e-05,0.0,-1.006787446489384,2.9999999999104348,True,,4,True,,9,True,,4,True,,9,0.0102614797352106,0.0046861677086261,-4.824661168812412,-2.0837916510758028,-5.685349021931125,-2.688322879705688
rbf,ho,damping=0.3,damping=0.3,rbf(gamma=0.9109306601309962),PCR,0.0494484391963385,10.43153315019118,0.049083915962987,0.0047402849115647,,,0.0,0.0,7.976540845422431e-05,0.0,-1.0253688016873592,2.9999999990335624,True,,6,True,,10,True,,7,True,,7,0.0102715557132034,0.0046726490894004,-4.722226809579118,-2.079717389156699,-5.022621224552159,-2.778349713907649
rbf,ho,damping=0.3,damping=0.3,rbf(gamma=5.19417090535119),PCR,0.1327787211156788,10.201182994397287,0.0472570407236266,0.0130160120829715,,,0.0,0.0,0.0001221934473624,0.0,-0.9715551195907218,2.9999999999995235,True,,13,True,,16,True,,12,True,,18,0.0106239680666845,0.0042280963734751,-3.80650641828509,-1.920821010010933,-4.426328154491363,-2.3469260382895794
rbf,ho,damping=0.3,damping=0.3,rbf(gamma=1.8218613202619924),PCR,0.1356929882874264,10.22399998809565,0.0470157865218262,0.0132720059121108,,,0.0,0.0,0.0001232912239269,0.0,-1.017737756410379,2.999999999730352,True,,14,True,,17,True,,11,True,,12,0.0106386868117503,0.0042078318610285,-3.7224214656078276,-1.918063123144809,-4.531756591451426,-2.5780497349189013
rbf,ho,damping=0.3,damping=0.3,rbf(gamma=2.4484950955387124),PCR,0.070233768637769,10.467619459408336,0.0521901413863381,0.0067096218877772,,,0.0,0.0,9.054476523218112e-05,0.0,-1.0089581933018197,2.999999999884817,True,,11,True,,12,True,,10,True,,10,0.0102978872206817,0.0046594086448361,-3.50604638283085,-1.996814558444098,-4.364903626161436,-2.612339046365885
rbf,ho,damping=0.3,damping=0.3,rbf(gamma=0.9907725176108307),PCR,0.0660249951929809,10.788550091604083,0.0467060502328262,0.0061199136707316,,,0.0,0.0,9.013401962176816e-05,0.0,-1.0252722365838,2.999999998445842,True,,12,True,,11,True,,14,True,,8,0.0104181819589166,0.0044670576714069,-3.391664997689994,-2.036778964035644,-3.2044381539617373,-2.734922256016122
rbf,ho,damping=0.3,damping=0.3,rbf(gamma=6.3950520683351035),PCR,0.066163730994903,10.265347138150403,0.0490489946120229,0.00644534764431,,,0.0,2.0,9.193134959650796e-05,0.0,-0.9578883934284876,3.0000000000000004,True,,15,True,,47,True,,15,True,,45,0.0105148822400806,0.0043271527076892,-2.7322202822361863,-0.11630971831883072,-3.2303830676662897,-0.47320268381148045
rbf,ho,damping=0.3,damping=0.3,rbf(gamma=3.1975260341675518),PCR,0.02013397473079,10.669095282749383,0.0496541560115156,0.0018871304639432,,,0.0,2.0,5.253983165376397e-05,0.0,-0.9980376188436796,2.9999999999567124,True,,9,True,,45,True,,9,True,,43,0.0102762770492116,0.0046106597494251,-3.584877709931922,-0.3158795262853812,-4.405750967123091,-0.8760992195373843
rbf,ho,damping=0.3,damping=0.3,rbf(gamma=18.40194763954507),PCR,0.023669616188119,10.63816954403515,0.0496347856689757,0.0022249707611955,,,0.0,2.0,5.591609443411638e-05,0.0,-0.8689836040433031,3.000000000000413,True,,10,True,,46,True,,13,True,,52,0.0102802150414498,0.004611074764986,-3.393509421320696,-0.28778590955114564,-3.0980283917781812,-0.19444055228156543
rbf,ho,damping=0.3,damping=0.3,rbf(gamma=36.80389527909014),PCR,0.0767308203477787,10.25754632898104,0.0487049020972338,0.0074804263989515,,,0.0,2.0,9.664270458176194e-05,0.0,-0.791335830114352,3.000000000000977,True,,16,True,,48,True,,20,True,,79,0.0105254822759839,0.0043222586841568,-2.515887340864298,-0.09226111526574571,-1.5274213876542746,0.39431394022076716
rbf,ho,damping=0.3,damping=0.3,rbf(gamma=1.9815450352216615),PCR,0.1759244918435965,10.708713380865111,0.0425680117599523,0.0164281632710375,,,0.0,0.0,0.0001365587014701,0.0,-1.015602214010295,2.9999999998319367,True,,17,True,,18,True,,16,True,,14,0.010961066780478,0.0037290200197472,-2.3477421298333305,-1.8914464673166418,-3.222139086966228,-2.540618104698024
rbf,ho,damping=0.3,damping=0.3,rbf(gamma=1.2903867840698169),PCR,0.0693650569522816,10.367300811564022,0.0547536463659453,0.0066907537663911,,,0.0,2.0,8.912420226259155e-05,0.0,-1.0236095491101247,2.9999999993455844,True,,18,True,,49,True,,17,True,,44,0.0102550053595897,0.0047207634133656,-1.4424595222209726,-0.06885237049470783,-1.985563725865725,-0.7585753562643494
rbf,ho,damping=0.3,damping=0.3,rbf(gamma=10.38834181070238),PCR,0.2834721792328965,10.15662194642116,0.046854181140689,0.027910084743558,,,0.0,0.0,0.0001688358701744,0.0,-0.92121405714553,3.0000000000001315,True,,19,True,,21,True,,19,True,,39,0.0110280939518618,0.0037266212424431,-2.3974511641142024,-1.7901057932870594,-2.568193512169976,-1.9612698259443817
rbf,ho,damping=0.3,damping=0.3,rbf(gamma=3.643722640523985),PCR,0.2870752312306144,10.166823751393874,0.0466690679618702,0.0282364717093926,,,0.0,0.0,0.0001695590083321,0.0,-0.9917086352307268,2.999999999989172,True,,20,True,,22,True,,18,True,,22,0.0110397397553014,0.0037104712411432,-2.3651359818762367,-1.7888552100091033,-3.1563704338666243,-2.317023188343413
rbf,ho,damping=0.3,damping=0.3,rbf(gamma=4.896990191077425),PCR,0.2008830101149671,11.154656113493262,0.0386646114739295,0.0180088931537717,,,0.0,0.0,0.000142966487115,0.0,-0.9751884545895706,2.9999999999988334,True,,22,True,,20,True,,23,True,,20,0.0112740147197788,0.0032518863735691,-1.375226146361053,-1.8851522436732682,-2.0269246873032705,-2.329657480390357
rbf,ho,damping=0.3,damping=0.3,rbf(gamma=12.790104136670207),PCR,0.186671510368117,10.109919556248014,0.0494880842598975,0.0184641934418511,,,0.0,2.0,0.0001405127246479,0.0,-0.9034197121478876,3.000000000000353,True,,24,True,,50,True,,26,True,,57,0.0107313270176588,0.0041116970749956,-1.02169714137008,0.06774255865689038,-1.0337063649026859,-0.013306013384815504
rbf,ho,damping=0.3,damping=0.3,rbf(gamma=2.5807735681396338),PCR,0.2034818199604953,11.238822076686358,0.0379457952981701,0.0181052621504343,,,0.0,0.0,0.0001434502731716,0.0,-1.007026187869396,2.999999999914712,True,,23,True,,19,True,,22,True,,16,0.0113265179807152,0.0031718990919747,-1.2203202340170316,-1.8860399024155066,-2.086682518163927,-2.4917801831063993
rbf,ho,damping=0.3,damping=0.3,rbf(gamma=3.963090070443323),PCR,0.3340372226042589,10.35751769615504,0.0438027432108659,0.0322507025721289,,,0.0,0.0,0.0001781874043309,0.0,-0.9873145078287924,2.9999999999937743,True,,21,True,,23,True,,21,True,,26,0.0112671037580725,0.0033730182831097,-1.8969002712171623,-1.776905926598702,-2.6527034411556807,-2.2828208343753995
rbf,ho,damping=0.3,damping=0.3,rbf(gamma=7.145670285700344),PCR,0.2124987548475916,10.057493230738148,0.0492231187107138,0.0211284014786252,,,0.0,2.0,0.0001541926205368,0.0,-0.9500817490347596,3.0000000000000697,True,,25,True,,51,True,,25,True,,51,0.0109349452226481,0.0038201202222779,-0.9571077563860666,0.08750583242625293,-1.3856088124136607,-0.22985213722941822
rbf,ho,damping=0.3,damping=0.3,rbf(gamma=5.298565097305011),PCR,0.2149482810811088,10.057884910011392,0.0491859295980312,0.0213711215632577,,,0.0,2.0,0.0001547037162302,0.0,-0.9703036590487532,2.9999999999998472,True,,26,True,,52,True,,24,True,,46,0.010935742667426,0.0038208294403422,-0.9360222620101823,0.08932220982538974,-1.5449356574123736,-0.33044507782880694
rbf,ho,damping=0.3,damping=0.3,rbf(gamma=73.60779055818028),PCR,0.2196611198081075,10.130070682007863,0.0486344992459251,0.021684065857334,,,0.0,2.0,0.0001451579743635,0.0,-0.7006141353629677,3.000000000000881,True,,27,True,,53,True,,30,True,,98,0.0107585328155073,0.0040840854206798,-0.7679619296113632,0.09167108400274959,1.0307952792976152,1.0376857710942708
rbf,ho,damping=0.3,damping=0.3,rbf(gamma=5.81063556665873),PCR,0.2426045350986843,10.07659680353608,0.0485413548560339,0.024076038748871,,,0.0,2.0,0.0001603569470743,0.0,-0.964344957828476,2.9999999999998983,True,,28,True,,54,True,,27,True,,50,0.0109476800971651,0.003823849504193,-0.6962535807099692,0.10719679019073092,-1.2519936657022055,-0.2823939944672826
rbf,ho,damping=0.3,damping=0.3,rbf(gamma=9.79398038215485),PCR,0.3610648319127543,10.517339721071242,0.0417314513205259,0.0343304335020546,,,0.0,2.0,0.000182228373177,0.0,-0.926021757377404,3.0000000000002025,True,,29,True,,56,True,,29,True,,55,0.0114679984255783,0.0030631234867444,0.46231192313528097,0.1421086447484352,0.24857440915847345,-0.05340290510924219
rbf,ho,damping=0.3,damping=0.3,rbf(gamma=5.1615471362792675),PCR,0.3640747405483452,10.552089021814524,0.0413164525496456,0.0345026221628425,,,0.0,2.0,0.0001824236473507,0.0,-0.9719488312052702,2.9999999999995737,True,,30,True,,55,True,,28,True,,49,0.0115068304793304,0.0030016972034918,0.5106959706896577,0.14150518843698712,-0.11268346287433217,-0.2865937038192485
rbf,ho,damping=0.3,damping=0.3,rbf(gamma=14.291340571400688),PCR,0.3819944632833958,10.159797789268588,0.0502275772658395,0.0375986285560606,,,0.0,2.0,0.0002068858913647,0.0,-0.8933762901996593,3.00000000000026,True,,31,True,,57,True,,34,True,,66,0.0111546314867763,0.0036157542880699,1.0714157419667472,0.20019345889605933,1.1491789404577593,0.1700075398570276
rbf,ho,damping=0.3,damping=0.3,rbf(gamma=10.597130194610022),PCR,0.3839626735517111,10.158711954317136,0.0501689039343605,0.0377963934087666,,,0.0,2.0,0.0002074143796232,0.0,-0.9195675086624272,3.000000000000243,True,,32,True,,58,True,,31,True,,60,0.0111595491868454,0.0036102540927523,1.07292853037178,0.20070503546547724,0.9167987595537119,0.03787957750697132
rbf,ho,damping=0.3,damping=0.3,rbf(gamma=11.62127113331746),PCR,0.4042414633664003,10.162901178832843,0.0494708536499209,0.0397761875524627,,,0.0,2.0,0.0002118732703797,0.0,-0.9117811445205812,3.000000000000276,True,,33,True,,59,True,,33,True,,64,0.0111996132858603,0.0035653417549408,1.1158481869461898,0.2054508654096402,1.029229187590571,0.08205769851086832
rbf,ho,damping=0.3,damping=0.3,rbf(gamma=20.77668362140476),PCR,0.4281070848167824,10.192833520974393,0.0483988353980206,0.0420007924132029,,,0.0,2.0,0.0002167186870547,0.0,-0.8565024122921184,3.000000000000495,True,,35,True,,60,True,,37,True,,76,0.0112428860625759,0.0035122535536753,1.2055420536855137,0.20938014673272365,1.612421310495206,0.36593369423577354
rbf,ho,damping=0.3,damping=0.3,rbf(gamma=7.28744528104797),PCR,0.4299586210700518,10.19619882579751,0.0483053969301577,0.0421685206826497,,,0.0,2.0,0.000217118088494,0.0,-0.9486635607485772,3.0000000000000497,True,,36,True,,61,True,,32,True,,53,0.0112465952186909,0.0035074058137375,1.2144317462992151,0.20961550761225767,0.7986127112837378,-0.1005603662333954
rbf,ho,damping=0.3,damping=0.3,rbf(gamma=25.580208273340414),PCR,0.4792107469953071,10.709285130758524,0.0553694684164316,0.044747220859677,,,0.0,0.0,0.0001476988179687,0.0,-0.8339653344652396,3.000000000000682,True,,34,True,,27,True,,38,True,,41,0.0093107565415585,0.0065597616151456,2.13003063679304,-1.6257928077243802,2.738027817402955,-1.355105295213362
rbf,ho,damping=0.3,damping=0.3,rbf(gamma=7.926180140886646),PCR,0.4516018352624787,10.241773866858642,0.0471863535728588,0.0440941033392484,,,0.0,2.0,0.0002226291903739,0.0,-0.9424769139045526,3.0000000000001794,True,,37,True,,62,True,,35,True,,54,0.0112951009251346,0.0034420636667549,1.3416359756070981,0.21206902944599393,0.9809608731327977,-0.06677596202728281
rbf,ho,damping=0.3,damping=0.3,rbf(gamma=19.5879607643097),PCR,0.4625152466054524,10.268752476121085,0.0466347687562056,0.045041035674098,,,0.0,2.0,0.0002263430095627,0.0,-0.8626235373387177,3.000000000000325,True,,38,True,,64,True,,39,True,,72,0.0113227279474387,0.0034044692714965,1.4304339770624521,0.21330274267028337,1.7827879293416915,0.3388572282167557
rbf,ho,damping=0.3,damping=0.3,rbf(gamma=10.323094272558535),PCR,0.4637752520927219,10.273612477664576,0.0465098813570719,0.0451423735420229,,,0.0,2.0,0.0002265354208875,0.0,-0.9217329991806982,3.0000000000001883,True,,39,True,,63,True,,36,True,,61,0.0113284867721283,0.003395582262005,1.433112547303832,0.21307457799451335,1.2576885846241657,0.03928248004233703
rbf,ho,damping=0.3,damping=0.3,rbf(gamma=23.24254226663492),PCR,0.4880058633592425,10.487846387469828,0.0507914940849503,0.046530607460296,,,0.0,2.0,0.0002574779992291,0.0,-0.8445268803624252,3.0000000000004987,True,,40,True,,67,True,,40,True,,82,0.0112514562667291,0.0035640525503231,3.2876543137898713,0.2540744713688412,3.801480982617355,0.4712754085963545
rbf,ho,damping=0.3,damping=0.3,rbf(gamma=21.194260389220045),PCR,0.4934016247954381,10.5699996527629,0.0511611633689007,0.0466794362350302,,,0.0,2.0,0.0002516497583849,0.0,-0.8544084112530941,3.000000000000421,True,,41,True,,68,True,,41,True,,80,0.0112867520594918,0.0034985270209708,3.5143142905608027,0.2598177902775246,3.9399559476925425,0.42697593537536116
rbf,ho,damping=0.3,damping=0.3,rbf(gamma=28.582681142801377),PCR,0.4941483698113336,10.58137995661576,0.051181506457629,0.0466998039799505,,,0.0,2.0,0.0002510055316556,0.0,-0.8213711496583939,3.000000000000941,True,,42,True,,69,True,,42,True,,84,0.0112928723821269,0.0034875499771334,3.5429119960684727,0.26041147164611045,4.263170130572143,0.5948794023234564
rbf,ho,damping=0.3,damping=0.3,rbf(gamma=294.43116223272114),PCR,0.5093229865867387,10.61219760372624,0.062836054622483,0.0479941107021886,,,0.0,2.0,0.0002892947108831,0.0,-0.4833617299623316,3.000000000002496,True,,44,True,,72,True,,49,True,,110,0.0090535802918549,0.0071934603245232,7.194745585194254,0.3483912328975164,10.932390077874002,2.394631895440211
rbf,ho,damping=0.3,damping=0.3,rbf(gamma=51.16041654668083),PCR,0.5192212058875898,10.61579507773136,0.0620855942825227,0.0489102513835025,,,0.0,2.0,0.0002910791069233,0.0,-0.7496987255657482,3.0000000000008185,True,,43,True,,71,True,,46,True,,99,0.0091294109258424,0.0070679042053124,7.11150862128302,0.3468694045798565,8.471956008204554,1.0443062173047264
rbf,ho,damping=0.3,damping=0.3,rbf(gamma=15.852360281773292),PCR,0.4969784491715449,10.727584447914875,0.0673285622209176,0.0463271532920109,,,0.0,2.0,0.0002783736311632,0.0,-0.8836331453051924,3.000000000000581,True,,45,True,,77,True,,43,True,,78,0.0088984898694084,0.0074443939958154,8.076359377794732,0.3752293308851269,8.2408701436241,0.39438537920273714
rbf,ho,damping=0.3,damping=0.3,rbf(gamma=20.64618854511707),PCR,0.4966703317085327,10.731695668045615,0.0667786224874465,0.0462806947822238,,,0.0,2.0,0.0002857148978435,0.0,-0.8571626468055129,3.0000000000004365,True,,46,True,,75,True,,45,True,,83,0.0088952105875942,0.0074585730821887,8.121652026992539,0.37177747973150466,8.522683451210003,0.5249874179420531
rbf,ho,damping=0.3,damping=0.3,rbf(gamma=39.1759215286194),PCR,0.4968734965109122,10.733889877441449,0.0668524393062501,0.046290161552258,,,0.0,2.0,0.0002850641461258,0.0,-0.7836481390771418,3.0000000000007963,True,,47,True,,76,True,,47,True,,94,0.0088960940312994,0.0074563412205016,8.129322328231432,0.3723526159344053,9.186594741532693,0.8978602547211065
rbf,ho,damping=0.3,damping=0.3,rbf(gamma=14.57489056209594),PCR,0.4980453160383015,10.731628769442237,0.0692311141112113,0.0464091077634422,,,0.0,2.0,0.0002675906066295,0.0,-0.8915569881691553,3.00000000000027,True,,48,True,,79,True,,44,True,,75,0.0089094558210638,0.0074132380993581,8.188023416314982,0.38763543308975035,8.282025867638536,0.3666629602607198
rbf,ho,damping=0.3,damping=0.3,rbf(gamma=41.55336724280952),PCR,0.4981948577702669,10.7329692719418,0.0694718230544715,0.0464172443941166,,,0.0,2.0,0.0002667525850563,0.0,-0.7763052654025394,3.00000000000079,True,,49,True,,80,True,,48,True,,95,0.008910915519869,0.0074097995315685,8.21234673216859,0.3892298912284078,9.335201585669603,0.9519238632866206
rbf,ho,damping=0.3,damping=0.3,rbf(gamma=147.21558111636057),PCR,0.5165636673755536,11.292242865970229,0.0637316179405083,0.0457450015472343,,,0.0,2.0,0.0001956352004018,0.0,-0.597519495345924,3.000000000001829,True,,50,True,,74,True,,50,True,,107,0.0095429854962967,0.0062328283608502,7.786566092966753,0.36688145454443977,10.505249406151442,1.8349957734781646
hermite,ho,damping=0.3,damping=0.3,hermite(good),Reduced Rank,0.0005343740530951,2077.400495236583,0.7585582320064496,3.8231262764337874e-07,0.0016898314049641,0.2294092251426382,2.7,2.0,1.0166105538462105,8.330584819862384e+22,-1.0040231919505975,2.999950887443131,True,,2,True,,115,True,,2,True,,115,0.0129553462379555,1.0054355076378796,-0.4760460841132052,19.836810234255005,-1.3055604541974097,19.24632043382081
hermite,ho,damping=0.3,damping=0.3,hermite(bad),Reduced Rank,0.0499379258217232,1962.401881930056,0.5218148216672929,3.246349020405543e-05,0.0540094473490423,0.2387459976194824,1.9,2.2,0.5141574214950789,212637292488496.2,-1.0547863881809931,2.999999999984111,True,,1,True,,114,True,,1,True,,114,0.0129119284793623,0.4892172002437873,-1.6499448725576085,13.931999819158507,-2.5868382779624697,13.084388738962419
hermite,ho,damping=0.3,damping=0.3,hermite(ugly),Reduced Rank,0.0,0.0,1.5084567944556748,3.4771618182570724e-16,0.0,0.1281973287430536,4.8,2.3,1.788871178095727,1.3059074261995723e+32,-0.0273976890053609,1.0000129475372257,False,max_spurious_ref_count;,3,False,max_spurious_ref_count;,116,False,max_spurious_ref_count;,3,False,max_spurious_ref_count;,116,0.5006034088755409,2.297285616426614,2.125990956670819,17.2492758149995,3.8923987321598847,23.334637551065477
linear,ho,damping=0.3,damping=0.3,linear,Reduced Rank,1.1251745185967749e-15,1.6338825407991977,0.2826166770697302,6.255787979494734e-16,5.375963738558414e-16,4.780553841399531e-05,2.5,1.3,0.0,0.0001030128565756,-0.0372218935539368,2.000000000000003,True,,1,True,,5,True,,1,True,,112,0.0115172001413698,0.2078081533239282,0.0,-1.9774775715849828,0.0,3.1931404511155272
poly,ho,damping=0.3,damping=0.3,poly(p=3),Reduced Rank,0.2785329072508692,10.72626413481294,0.0519371488450453,0.0284493137385199,0.1622787849054587,0.0023281966565739,0.0,2.2,0.0,0.0013553771031712,-1.0542033782307882,3.000000000002073,True,,2,True,,111,True,,2,True,,106,0.0098183033921129,0.005213891565413,-0.6483145824200769,2.4249616075362,-1.0929183092010304,1.5803030501745736
poly,ho,damping=0.3,damping=0.3,poly(p=4),Reduced Rank,0.3783275531638601,10.183287253608931,0.0513208433466706,0.0406978662411168,0.2184636425283516,0.0024393308059682,0.0,2.2,0.0,0.0020656616181924,-1.0694734862375352,3.0000000000078955,True,,1,True,,112,True,,1,True,,105,0.0098513370646059,0.005167064159379,-0.914848722251558,2.4979575043165454,-2.637173074702059,1.5759669172031585
poly,ho,damping=0.3,damping=0.3,poly(p=2),Reduced Rank,0.1706844322873895,11.53316180284778,0.0519972213768219,0.0162406485574256,0.0998913062198841,0.0014026883209516,0.0,3.0,0.0,0.0006820811825405,-1.0373476491338451,3.000000000000405,True,,4,True,,113,True,,3,True,,109,0.0097816219758944,0.0052677075154411,0.6140462759691785,3.032887221542068,1.201472902629788,2.273590715540761
poly,ho,damping=0.3,damping=0.3,poly(p=1),Reduced Rank,1.4031534517397638e-15,0.9216707968910804,0.056166829874967,1.420436436866262e-15,4.3469738360061156e-16,0.0039166816325001,1.9,1.8,9.06409339788139e-05,0.0079342759402541,-1.019257654301178,3.0000000000000675,True,,3,True,,3,True,,4,True,,2,0.0098024244206817,0.0053070611070896,0.949117028702471,-3.294183864109839,2.5286537884392066,-3.961867657358608
rbf,ho,damping=0.3,damping=0.3,rbf(gamma=1.786417571425086),Reduced Rank,0.5137713409863599,10.310053596194756,0.0506858536898835,0.0498320727620643,,,0.0,0.0,5.860511021005266e-05,0.0,-1.01819615744803,2.999999999500336,True,,1,True,,24,True,,1,True,,21,0.010235517578058,0.0046828298555962,-6.176345696000457,-1.6553913603828572,-6.799272016597806,-2.31769944097863
rbf,ho,damping=0.3,damping=0.3,rbf(gamma=1.3246412743262528),Reduced Rank,0.5197448608071716,10.30079458780345,0.0507256247161192,0.0504567736378871,,,0.0,0.0,5.9284347045052144e-05,0.0,-1.0233192684076968,2.999999999236691,True,,2,True,,25,True,,2,True,,19,0.0102300636796986,0.0046924344285006,-6.1532851817030565,-1.6532429930705133,-6.603609886956316,-2.3414959173747434
rbf,ho,damping=0.3,damping=0.3,rbf(gamma=1.4526588916646825),Reduced Rank,0.5908931484893318,10.262724720775427,0.0506282251819237,0.0575766343311491,,,0.0,0.0,6.719865734905461e-05,0.0,-1.0221004990831597,2.99999999925436,True,,3,True,,26,True,,3,True,,23,0.0102035764690442,0.0047506772919356,-5.771744985324973,-1.6316237964622624,-6.225818888342414,-2.3137045374797425
rbf,ho,damping=0.3,damping=0.3,rbf(gamma=3.572835142850172),Reduced Rank,0.906428902358053,10.07296758068216,0.0495234073661004,0.0899862821058209,,,0.0,0.0,9.956443703285078e-05,0.0,-0.9927001322302615,2.999999999987456,True,,5,True,,32,True,,6,True,,34,0.0105667967344687,0.0042591848036287,-4.994214904271294,-1.56719951704105,-5.792882605655297,-2.1003887090698052
rbf,ho,damping=0.3,damping=0.3,rbf(gamma=2.6492825486525056),Reduced Rank,0.914300493313454,10.067603632673984,0.0495358019817266,0.0908160995081421,,,0.0,0.0,0.0001002558011994,0.0,-1.0060231210423616,2.999999999904825,True,,6,True,,33,True,,5,True,,31,0.0105616772419682,0.0042687293167216,-4.971165656672926,-1.5656678933209782,-5.820381452848695,-2.16632836751656
rbf,ho,damping=0.3,damping=0.3,rbf(gamma=2.597085452675595),Reduced Rank,0.7038286234497788,10.400058229442656,0.0492911101720548,0.0676754502640412,,,0.0,0.0,7.844930536959893e-05,0.0,-1.006787446489384,2.9999999999104348,True,,4,True,,28,True,,4,True,,27,0.0102614797352106,0.0046906770982236,-4.84177950895679,-1.6062996377691112,-5.702467362075503,-2.2108308663989966
rbf,ho,damping=0.3,damping=0.3,rbf(gamma=0.9109306601309962),Reduced Rank,0.7140771927493216,10.4234700230812,0.0491203397125249,0.0685066672776057,,,0.0,0.0,7.938920209105138e-05,0.0,-1.0253688016873592,2.9999999990335624,True,,7,True,,29,True,,8,True,,24,0.0102715557132034,0.0046775510147604,-4.737197095136065,-1.6043686751305286,-5.037591510109106,-2.3030009998814784
rbf,ho,damping=0.3,damping=0.3,rbf(gamma=2.905317783329365),Reduced Rank,1.0078996344767712,10.056831999864738,0.0491769940424773,0.1002203909233372,,,0.0,0.0,0.0001088430852701,0.0,-1.0022766561315934,2.999999999882768,True,,8,True,,35,True,,7,True,,33,0.010538484444193,0.0043281317096713,-4.619499936337078,-1.5506458891099086,-5.4169890776003635,-2.1323332338366017
rbf,ho,damping=0.3,damping=0.3,rbf(gamma=2.4484950955387124),Reduced Rank,0.8572982381326827,10.492496957572886,0.0516965405314365,0.0817058362370011,,,0.0,0.0,9.063799135977656e-05,0.0,-1.0089581933018197,2.999999999884817,True,,11,True,,34,True,,10,True,,30,0.0102978872206817,0.0046446097142833,-3.4681441710997087,-1.554140206758203,-4.327001414430294,-2.16966469467999
rbf,ho,damping=0.3,damping=0.3,rbf(gamma=5.19417090535119),Reduced Rank,1.1583776085301272,10.194585335420122,0.0472811352450387,0.1136267509091766,,,0.0,0.0,0.0001217549503899,0.0,-0.9715551195907218,2.9999999999995235,True,,12,True,,36,True,,12,True,,38,0.0106239680666845,0.0042346353600606,-3.8523094592790468,-1.5352273606661502,-4.47213119548532,-1.9613323889447967
rbf,ho,damping=0.3,damping=0.3,rbf(gamma=1.8218613202619924),Reduced Rank,1.1723125227109674,10.21689725901341,0.0470430814469358,0.1147425184956955,,,0.0,0.0,0.0001228511925239,0.0,-1.017737756410379,2.999999999730352,True,,14,True,,37,True,,11,True,,28,0.0106386868117503,0.0042149936150237,-3.7667928294192725,-1.5341937890528392,-4.576127955262871,-2.1941804008269314
rbf,ho,damping=0.3,damping=0.3,rbf(gamma=0.9907725176108307),Reduced Rank,0.8402480724679167,10.782409347500924,0.046733135082691,0.077927673248898,,,0.0,0.0,8.984039869197602e-05,0.0,-1.0252722365838,2.999999998445842,True,,13,True,,30,True,,14,True,,25,0.0104181819589166,0.0044704931033601,-3.3586963675700923,-1.583948631846774,-3.171469523841835,-2.282091923827252
rbf,ho,damping=0.3,damping=0.3,rbf(gamma=3.1975260341675518),Reduced Rank,0.4628725293905676,10.667339826428442,0.0496590004172657,0.0433915612441441,,,0.0,2.0,5.245417810129105e-05,0.0,-0.9980376188436796,2.9999999999567124,True,,9,True,,65,True,,9,True,,47,0.0102762770492116,0.0046125433511145,-3.5321755835721635,0.24215610377856356,-4.353048840763333,-0.3180635894734396
