family,system,kind,kind_n,kernel,method,score_v1,rank_v1,agg_bias_mean,agg_dist_mean,agg_spurious_mean,agg_trunc_mean,agg_bias_std,agg_spurious_std,mean_spurious_ref_count,mean_spurious_residual_count,mean_spectral_gap,agg_horizon_instab,agg_horizon_sens,sc,vamp2,v2_fam,admissible_v2_fam,violations_v2_fam,rank_v2_fam,v2_pooled,admissible_v2_pooled,violations_v2_pooled,rank_v2_pooled,v3_fam,admissible_v3_fam,violations_v3_fam,rank_v3_fam,v3_pooled,admissible_v3_pooled,violations_v3_pooled,rank_v3_pooled,true_eig_err,agg_koopman_gap,old_gap,admissible_old_gap,rank_old_gap,corrected_gap_lb,admissible_corrected_gap_lb,rank_corrected_gap_lb,corrected_gap_sb,admissible_corrected_gap_sb,rank_corrected_gap_sb,both_gaps,admissible_both_gaps,rank_both_gaps,corrected_gap_sb_pooled,admissible_corrected_gap_sb_pooled,rank_corrected_gap_sb_pooled
rbf,duffing,omega=0.5,omega=0.5,rbf(gamma=0.8672263057426219),Reduced Rank,-0.3142899586493505,397.0,95.89857513445016,37.387819905581445,0.0816939616940316,2.564968360728996,,,,4.0,6.616803112091674e-06,4.243457570718423e-05,0.0,-1.1070446191399466,3.0000000000005485,0.3049674134032642,True,,32,0.6368663789999602,True,,85,0.4218573075814918,True,,33,0.3343149037769845,True,,82,,0.018084836152107507,0.42184182065472187,True,33,-0.5262034648863717,True,31,0.4210679518993258,True,30,-0.05218082211582492,True,33,0.23267488819336138,True,83
rbf,duffing,omega=0.5,omega=0.5,rbf(gamma=1.9045561220665586),Reduced Rank,-0.5586794218390225,364.0,60.82157433122471,34.93060270186293,0.105325093381315,1.7412117062606811,,,,4.0,0.0002144548079542,0.0001064992335468,0.0,-1.2100770560463985,3.0000000000008047,0.3758507654479515,True,,33,0.7112566773112103,True,,87,-0.6580256606898763,True,,29,0.3533571197087148,True,,83,,0.005850772448696948,-0.6580682262734531,True,29,-0.12750284195131245,True,32,-1.5623588535827952,True,27,-0.3927855341123828,True,31,0.22448632167129282,True,81
rbf,duffing,omega=0.5,omega=0.5,rbf(gamma=1.0344914254467348),Reduced Rank,0.0991570901865192,448.0,69.63843267952223,51.74593835312848,0.1110706088087815,1.3457758211724842,,,,4.0,0.0003510562905822,1.1433333790500376e-05,0.0,-1.1253192397357348,3.000000000000417,0.976055368593891,True,,34,0.85872778330912,True,,94,1.2465505236210752,True,,35,0.5463593491114406,True,,91,,0.02102660418945677,1.246548927998317,True,35,0.4886409900390086,True,34,2.0087119687443558,True,35,0.8675949590186627,True,34,0.45170880134413005,True,91
rbf,duffing,omega=0.5,omega=0.5,rbf(gamma=3.47343259388019),Reduced Rank,-0.2580426700324656,406.0,11.751261334501171,52.51569549216997,0.1528033823760348,0.2237666515575952,,,,5.0,0.0017299674666642,8.660201589016925e-05,0.0,-1.328332215168284,3.000000000000496,-0.0394791707910105,True,,31,1.8006494357080156,True,,106,-1.1753212117091574,True,,27,1.379224288637319,True,,96,,0.02070768056537655,-1.175331160886355,True,27,0.005554158888114502,True,33,1.4635266614934956,True,34,-0.5848885009991203,True,29,1.2854017910520559,True,96
rbf,duffing,omega=0.5,omega=0.5,rbf(gamma=2.1123216061678978),Reduced Rank,1.5167707627174314,560.0,51.4730108167168,43.243789008760615,0.1444695932771843,1.1902983525862885,,,,5.0,0.0004060269385922,0.0001091605105434,0.0,-1.2280421807115325,3.000000000000515,2.7136887909474843,True,,36,1.9756967423643732,True,,109,2.155009168421885,True,,36,1.6081464841694304,True,,98,,0.01829312785330862,2.1549972012511995,True,36,1.7392632308159812,True,35,2.7270916846231983,True,37,1.9471302160335904,True,36,1.5074212738891026,True,98
rbf,duffing,omega=0.5,omega=0.5,rbf(gamma=6.94686518776038),Reduced Rank,1.5529968666585647,561.0,34.28072577510511,45.07129582278043,0.2078668298389668,0.7605888659136038,,,,5.0,0.0011208633348339,0.0001059919272804,0.0,-1.492846049717256,3.00000000000049,2.576969991535118,True,,35,2.371667208485849,True,,115,0.4435916968129222,True,,34,1.8618667347651816,True,,104,,0.010301620180346324,0.4435824046568603,True,34,1.7948591377842322,True,36,1.226639651701873,True,33,1.1192207712205466,True,35,1.7440022882452808,True,104
rbf,duffing,omega=0.5,omega=0.5,rbf(gamma=2.0364102164281994),Reduced Rank,1.3139826028928636,547.0,43.67149124056306,44.34337940701791,0.1466571614624299,0.9848480613016042,,,,5.0,0.0005568947738466,0.0001774431885498,0.0,-1.2215707140519576,3.000000000000504,3.200164904161112,True,,38,1.9665483138795687,True,,108,2.703670057013259,True,,38,1.6024744683614922,True,,97,,0.019165109989024823,2.703659263094601,True,38,2.4117601827927104,True,38,3.5693746221020537,True,38,2.557709722943656,True,38,1.5038756458279618,True,97
rbf,duffing,omega=0.5,omega=0.5,rbf(gamma=1.7344526114852439),Reduced Rank,1.3219032092156664,549.0,186.78607108166983,45.27844805404329,0.1180805130258941,4.125275470102826,,,,4.0,0.0,9.478808556497852e-05,0.0,-1.1947579353694664,3.000000000000522,3.02692210508798,True,,37,1.0666656459042372,True,,100,2.6591362843003736,True,,37,0.7169953797626464,True,,94,,0.015456024080891825,2.659123613178471,True,37,1.9578554148742677,True,37,2.39326376712064,True,36,2.3084895140263693,True,37,0.6094466959100651,True,94
rbf,duffing,omega=0.5,omega=0.5,rbf(gamma=2.099469664799319),Reduced Rank,1.5814559433310742,565.0,62.0937071572355,49.26312074959999,0.1456988303564109,1.2604501341450172,,,,5.0,0.000591112776312,0.0001812952449069,0.0,-1.2269539028762673,3.000000000000421,3.97569917312884,True,,39,2.04658812266205,True,,111,3.6140794685497935,True,,39,1.6796224773627615,True,,100,,0.01892481022984117,3.614077450556305,True,39,3.3929141890979215,True,39,4.503739216379449,True,40,3.5034958198271124,True,39,1.5805225348850795,True,100
rbf,duffing,omega=0.5,omega=0.5,rbf(gamma=2.1291152165820306),Reduced Rank,1.9003998835593816,573.0,112.2111956837188,45.16393040437702,0.1650202975557979,2.484531232756571,,,,5.0,0.0007313993377927,0.0001715305454577,0.0,-1.2294597522542503,3.000000000000467,4.328528157383171,True,,40,2.2797604473718063,True,,113,3.858129688116568,True,,40,1.911448682714662,True,,105,,0.01846382693278842,3.8581227893946433,True,40,3.875927710392158,True,40,4.896993440797913,True,42,3.8670252498934,True,40,1.8114709874776707,True,105
rbf,duffing,omega=0.5,omega=0.5,rbf(gamma=2.119967526772622),Reduced Rank,2.001764197078168,583.0,131.25974292026322,52.88111741417803,0.1381842235460168,2.482166590622592,,,,5.0,0.0006198307654617,0.0001792462169347,0.0,-1.2286882113991977,3.000000000000556,4.869164877589782,True,,41,2.1452447570724407,True,,112,4.223901812500127,True,,41,1.7773474571031045,True,,101,,0.019554990146880346,4.223885527761978,True,41,3.981102016538066,True,42,5.214631069367392,True,43,4.102493772150022,True,41,1.6796943228147176,True,101
rbf,duffing,omega=0.5,omega=0.5,rbf(gamma=4.198939329598638),Reduced Rank,3.195617618665928,615.0,182.3859523406636,55.697595563659945,0.1474587594653818,3.274574970336096,,,,5.0,0.0002510413082734,0.0001580871309252,0.0,-1.3716847258990148,3.000000000000471,5.884800795075444,True,,42,2.285194113425558,True,,114,4.533064578868189,True,,43,1.8404803942574133,True,,103,,0.018155109121628665,4.533057257775535,True,43,3.9163353731593027,True,41,4.877289828731696,True,41,4.224696315467417,True,42,1.7392718150230855,True,103
rbf,duffing,omega=0.5,omega=0.5,rbf(gamma=2.0689828508934696),Reduced Rank,3.182497734832527,613.0,171.03061800413917,54.63621377958428,0.1802962575973833,3.130352675866562,,,,5.0,0.0005827505618916,0.0001811425491256,0.0,-1.2243603846968631,3.0000000000004223,6.130046159548301,True,,43,2.509264721766395,True,,117,5.781656525746016,True,,45,2.143692290702892,True,,107,,0.01960276671295704,5.781654366962284,True,45,5.482918493519242,True,46,6.725750249951065,True,47,5.632286430240763,True,45,2.046104887984365,True,107
rbf,duffing,omega=0.5,omega=0.5,rbf(gamma=4.072820432856399),Reduced Rank,3.535962968285891,624.0,140.5501239337721,54.6891760384051,0.1986544187539906,2.5699806454401823,,,,5.0,0.0004549400809004,0.0002193327776734,0.0,-1.36457258684265,3.000000000000501,6.84500167928366,True,,44,2.607651805895584,True,,120,5.476767101501618,True,,44,2.1667586627537974,True,,109,,0.017886539581133877,5.476756636093528,True,44,5.168278669630124,True,44,6.076939228067448,True,44,5.3225176528618245,True,44,2.065175495934697,True,109
rbf,duffing,omega=0.5,omega=0.5,rbf(gamma=13.89373037552076),Reduced Rank,4.866735384387938,652.0,149.37654028062593,52.38577306838368,0.2435969892538395,2.851471526164782,,,,5.0,0.0001262997681037,0.0001818801604874,0.0,-1.6467389507121688,3.0000000000005067,7.617148568546198,True,,46,2.939035391116706,True,,123,4.504749653636183,True,,42,2.346565059071804,True,,113,,0.011144779047549425,4.504738578137038,True,42,4.397935032669734,True,43,3.993889276001399,True,39,4.451336805403387,True,43,2.229479744318204,True,113
rbf,duffing,omega=0.5,omega=0.5,rbf(gamma=4.137965701786939),Reduced Rank,3.946744576558404,635.0,263.8905213097325,51.97183427403627,0.1833747227500791,5.077567974959181,,,,5.0,0.0004559918036191,0.0002392222477762,0.0,-1.36826734022733,3.0000000000005165,7.258235843464599,True,,45,2.602525298121885,True,,119,5.835885307753808,True,,46,2.159647367268113,True,,108,,0.01869586831983426,5.8358731997928786,True,46,5.450057020196512,True,45,6.516304152792921,True,45,5.642965109994695,True,46,2.0598821906369995,True,108
rbf,duffing,omega=0.5,omega=0.5,rbf(gamma=4.258230433164061),Reduced Rank,4.440956927504943,643.0,199.48320253333327,71.37977817510384,0.1881995290692784,2.7946738927091523,,,,5.0,0.0004143521584097,0.0001788677588258,0.0,-1.3749705836395223,3.000000000000527,7.710679920199633,True,,48,2.650926859548634,True,,121,6.225619518225161,True,,48,2.2044480076672026,True,,110,,0.01759535713332815,6.225606283942284,True,48,5.889322784571033,True,48,6.741286425908089,True,48,6.057464534256659,True,48,2.102165736436555,True,110
rbf,duffing,omega=0.5,omega=0.5,rbf(gamma=4.2246432123357955),Reduced Rank,4.243968520419148,639.0,257.8842929408023,62.768350621247095,0.171523119555801,4.108508354742533,,,,5.0,0.0003441701176598,0.0002118222609357,0.0,-1.3731136860415385,3.000000000000514,7.624649907969891,True,,47,2.550411330947072,True,,118,6.177931057059157,True,,47,2.104929987465036,True,,106,,0.01872217677279685,6.177919230678714,True,47,5.634834798825665,True,47,6.7062045210146,True,46,5.906377014752188,True,47,2.0050986610741153,True,106
rbf,duffing,omega=0.5,omega=0.5,rbf(gamma=4.239935053545244),Reduced Rank,4.731370792124907,650.0,356.03495978467896,59.68809829240869,0.1818440443038317,5.964923828540883,,,,5.0,0.0004741288711462,0.0002311412020987,0.0,-1.3739605535015835,3.0000000000005045,7.992119652101492,True,,49,2.675428556440217,True,,122,6.559059260487002,True,,49,2.2294922835073256,True,,111,,0.01833450431628769,6.5590484196382635,True,49,6.233506219622189,True,49,7.2293911957545145,True,49,6.396277319630227,True,49,2.1289362112146497,True,111
rbf,duffing,omega=0.5,omega=0.5,rbf(gamma=27.78746075104152),Reduced Rank,9.834864815891702,685.0,628.8826020962841,61.79447160304287,0.3201778746331326,10.177004281808872,,,,5.0,0.0,0.0004517733648751,0.0,-1.758759606577929,3.0000000000005334,14.311695170299773,True,,50,3.802007762508772,True,,124,10.457613349147987,True,,50,3.1493609591000715,True,,118,,0.01166931168278606,10.457599457843976,True,50,10.124991734331173,True,50,9.823079136994744,True,50,10.291295596087574,True,50,3.0333117162958825,True,118
hermite,duffing,omega=0.8,omega=0.8,hermite(ugly),PCR,-3.6963288998059576,7.0,0.0,10.76604463431482,0.1730045343620694,0.0,0.0,0.0305529094827706,,1.0,,0.0,0.0068008746566649,-0.3131337507591857,1.0000140971424922,-5.167769823365621,True,,1,-8.104082205986307,True,,1,-3.497096997286154,True,,1,-6.073147599454089,True,,2,,0.0,-3.497096997286154,True,1,-2.7901724810299826,True,1,-4.204021513542325,True,1,-3.1436347391580686,True,1,-6.180187660333886,True,2
hermite,duffing,omega=0.8,omega=0.8,hermite(good),PCR,-1.391279242876651,14.0,6.617443999038489e-07,119.4806515051798,0.0699900275984197,1.6868919800041817e-08,1.029798924165843e-06,0.0247595995239939,,3.4,0.000355111879796,0.0,0.0097087010982275,-1.082901337440411,2.999999720962897,1.129622794064769,True,,2,-1.5682433257552533,True,,19,0.7402654472344493,True,,2,-1.6149402133366682,True,,19,,0.0005371376519707116,0.7402654472344491,True,2,0.8729000874026598,True,2,1.6076308070662382,True,2,0.8065827673185545,True,2,-1.782364899864945,True,19
hermite,duffing,omega=0.8,omega=0.8,hermite(bad),PCR,-1.283591714794751,16.0,0.0119945764323646,15.361953714821496,0.0760434808418618,0.0014417756100085,0.0207057960429821,0.0312495582519893,,3.5,0.000354005826593,2.7830202697920476e-08,0.0091175670577363,-1.5317477428745334,3.0000000000000617,4.038147029300859,True,,3,0.1170508622596817,True,,58,2.756831550051712,True,,3,-0.1323523674083472,True,,55,,0.0005232347388548743,2.7568315500517118,True,3,1.9172723936273286,True,3,2.596390706476093,True,3,2.3370519718395197,True,3,-0.29981037540396693,True,54
linear,duffing,omega=0.8,omega=0.8,linear,PCR,0.3996596900068877,8.0,0.0,8.536106121912091,0.3031638943688998,0.0,0.0,0.0113576521171051,,4.6,0.0,0.0,0.0860211336776432,-1.3289279439111008,2.000000000000131,0.0,True,,1,-3.6364830982835175,True,,5,0.0,True,,1,-2.9292873283962986,True,,11,,0.21232437565142667,0.0,True,1,0.0,True,1,0.0,True,1,0.0,True,1,-2.60888608810712,True,11
poly,duffing,omega=0.8,omega=0.8,poly(p=1),PCR,-2.9806380297192168,12.0,0.0,10.424882882386903,0.065149735063056,0.0,0.0,0.0365785683738604,,3.9,0.0005883206148239,1.169655673827208e-05,0.2103037471078109,-1.318636718636191,2.9999999999999787,-6.424109894457712,True,,1,-5.638560537259957,True,,4,-6.9075537159621545,True,,1,-5.791719474402585,True,,3,,0.013207958256248148,-6.9075537159621545,True,1,-5.204784466918749,True,1,-6.883440299183615,True,1,-6.056169091440451,True,1,-5.9296660728904715,True,3
poly,duffing,omega=0.8,omega=0.8,poly(p=2),PCR,-0.5546645154171432,17.0,0.0345151343556555,12.60337784191082,0.086148991919712,0.0040482323137685,0.046791840239158,0.0357331260561095,,3.8,0.0002769627499683,1.474660196343347e-05,0.3073456534140243,-1.0097763253576988,3.0000000000002487,1.406694086043865,True,,2,0.8920626054200435,True,,82,0.9135731867696542,True,,2,0.8783898827816834,True,,86,,0.01907412259731723,0.9135731867696542,True,2,0.49669038009289945,True,2,0.6995796629126141,True,2,0.7051317834312768,True,2,0.7536087798261797,True,86
poly,duffing,omega=0.8,omega=0.8,poly(p=3),PCR,0.661501955973275,25.0,0.1563957522110251,10.768396449198336,0.0994215625095126,0.0212758132205617,0.1965046678974811,0.0450279678892296,,3.8,0.0002749488650309,9.96019565924211e-06,0.3896176433896217,1.8391519212801373,3.0000000000030425,2.1992424633322263,True,,3,1.3295382494889203,True,,89,1.5548102048641947,True,,3,2.602486359970454,True,,106,,0.020239339246923164,1.5548102048641947,True,3,0.9434333923190936,True,3,1.5200605330662105,True,3,1.2491217985916445,True,3,2.4803891215641904,True,106
poly,duffing,omega=0.8,omega=0.8,poly(p=4),PCR,1.84116734346274,37.0,0.4582834023625172,8.932570157213163,0.1040390993565819,0.0754919577463341,0.6188134617902721,0.028548789083267,,3.9,0.0003008645471911,4.154222928876017e-05,0.2483656371181294,15.227390431658662,3.000000000001626,2.818173345081598,True,,4,1.4844634972998052,True,,93,4.439170324328284,True,,4,8.803750825554093,True,,114,,0.021244847937968263,4.439170324328284,True,4,3.764660694506733,True,4,4.6638001032047685,True,4,4.101915509417508,True,4,8.684001371601259,True,113
rbf,duffing,omega=0.8,omega=0.8,rbf(gamma=1.4467645746327429),PCR,-5.535406746660937,10.0,0.0839591995944633,11.4118695698351,0.085125107272352,0.0073571818430515,,,,2.0,0.0004060269354555,7.518696158448357e-05,0.0,-1.4589597192920276,3.000000000000409,-4.556299181386176,True,,4,-3.143649432589057,True,,8,-4.5207071248437325,True,,1,-3.360180445256635,True,,7,,0.025047655286626905,-4.520705989114863,True,1,-4.790618204812567,True,1,-3.814534146172321,True,4,-4.655662096963716,True,1,-3.4710424239351454,True,7
rbf,duffing,omega=0.8,omega=0.8,rbf(gamma=0.7233822873163714),PCR,-5.555134267349216,8.0,0.031609503543304,13.45649069987576,0.0787708023537406,0.0023490153746842,,,,2.0,0.0004021957627723,4.8351029907078846e-05,0.0,-1.3684226144474767,3.000000000000251,-4.695581603958114,True,,3,-3.332896431401653,True,,6,-3.957121673212353,True,,3,-3.5085394626321973,True,,5,,0.025341007755635504,-3.9571109108292606,True,3,-4.250731680140928,True,2,-3.2376686970389725,True,8,-4.103921295485094,True,2,-3.618729577239626,True,5
rbf,duffing,omega=0.8,omega=0.8,rbf(gamma=0.33069969024156304),PCR,-5.043511245006026,19.0,0.0621296298416133,10.465690076583275,0.0798160980325425,0.005936505800093,,,,2.0,0.0,0.0001843065770369,0.0,-1.2818328223544675,3.000000000000276,-4.149450044837048,True,,6,-3.252463162399414,True,,7,-2.983562354865971,True,,5,-3.3890008807551912,True,,6,,0.011566758503927806,-2.9835531067880368,True,5,-2.9569076817529707,True,4,-3.6801754829701414,True,5,-2.9702303942705037,True,4,-3.5314070139167812,True,6
rbf,duffing,omega=0.8,omega=0.8,rbf(gamma=0.30175088789592514),PCR,-2.230508053752443,146.0,0.030992288282484,10.521693789570058,0.0908028713746904,0.00294556075308,,,,4.0,7.584151116590832e-05,3.2240592819920977e-06,0.0,-1.2719193645333495,3.000000000000232,-4.181347793320815,True,,5,-1.2715016949761884,True,,23,-2.9014413585158025,True,,6,-1.4035623397601442,True,,22,,0.006466364359691782,-2.9014294333626776,True,6,-2.449999010910984,True,7,-3.816203585157732,True,3,-2.675714222136831,True,6,-1.5576392793964304,True,22
rbf,duffing,omega=0.8,omega=0.8,rbf(gamma=0.15087544394796257),PCR,-2.3377876668725617,126.0,0.00582119669563,11.210123880422827,0.0843110752006128,0.0005192803181948,,,,4.0,8.618436563301302e-05,5.053476009875268e-07,0.0,-1.1964768432470476,3.000000000000244,-5.714758894242752,True,,1,-1.606960420821916,True,,17,-4.048996120158863,True,,2,-1.704950035665138,True,,17,,0.007407570040969615,-4.0489849251171535,True,2,-3.6427871919727552,True,3,-4.890346868126335,True,1,-3.8458860585449535,True,3,-1.8568453243968792,True,17
rbf,duffing,omega=0.8,omega=0.8,rbf(gamma=0.5415719103032706),PCR,-2.8770817399208752,54.0,0.0827256414770685,11.074853690290228,0.0820287137812395,0.0074696825610976,,,,4.0,0.0003994094166611,7.5250193898313e-06,0.0,-1.3354650521365607,3.000000000000473,-3.350515363420875,True,,8,-1.1485541005294957,True,,26,-2.7449213932932848,True,,7,-1.309312977928631,True,,25,,0.0061032568499357585,-2.744924151491967,True,7,-1.829820904560655,True,12,-3.241797465046775,True,7,-2.2873725280263115,True,9,-1.463855161998582,True,24
rbf,duffing,omega=0.8,omega=0.8,rbf(gamma=0.37549972000796067),PCR,-2.4154137507222253,111.0,0.0486739984661133,10.80969450426836,0.0903339923408961,0.0045028098108502,,,,4.0,0.0001968599743999,3.644549513515116e-06,0.0,-1.2955574293866423,3.000000000000341,-3.638321467834972,True,,7,-1.1884175036463498,True,,24,-2.636423468092923,True,,9,-1.3311534705382262,True,,24,,0.005745817320070594,-2.636418195066031,True,9,-1.9747132139320958,True,11,-3.4317472761300056,True,6,-2.3055657044990636,True,8,-1.4867524216211256,True,23
rbf,duffing,omega=0.8,omega=0.8,rbf(gamma=0.18774986000398033),PCR,-2.429193448365982,107.0,0.0110360372737265,11.768023881481092,0.0851734582281816,0.0009377986809742,,,,4.0,0.0001715080393184,0.0,0.0,-1.220203824644544,3.0000000000001967,-4.705514270025839,True,,2,-1.4760156264939228,True,,20,-3.100900784663671,True,,4,-1.584720719555677,True,,20,,0.006668917896964151,-3.100886723258625,True,4,-2.5318992391042485,True,6,-3.8725706655320584,True,2,-2.8163929811814366,True,5,-1.7382207762588022,True,20
rbf,duffing,omega=0.8,omega=0.8,rbf(gamma=0.6613993804831261),PCR,-5.1040115455800885,17.0,0.2166651678678387,10.239668940115408,0.0770294691577353,0.0211593918841478,,,,2.0,0.0,0.0002081476005162,0.0,-1.3580076467129765,3.000000000000324,-2.822122404958935,True,,10,-3.052046515312347,True,,9,-2.129350650090035,True,,11,-3.222985983201435,True,,8,,0.010707090294277124,-2.129961774397737,True,11,-2.0491330559780265,True,9,-2.8807674439644857,True,9,-2.0895474151878815,True,10,-3.367373913077893,True,8
rbf,duffing,omega=0.8,omega=0.8,rbf(gamma=0.6035017757918503),PCR,-2.044732074593919,164.0,0.1280848303445738,10.221141786437364,0.1001669226643667,0.0125313622509896,,,,4.0,6.239688752029959e-05,9.52114068042409e-06,0.0,-1.3475715262962222,3.000000000000372,-2.5086310319335285,True,,12,-0.9539388234322996,True,,31,-1.8268587975638295,True,,14,-1.1201651750956994,True,,31,,0.005094913643120004,-1.8274728423171946,True,14,-1.3079176305945146,True,14,-2.8470021966901737,True,10,-1.567695236455855,True,14,-1.2774191757190922,True,31
rbf,duffing,omega=0.8,omega=0.8,rbf(gamma=0.7509994400159213),PCR,-2.446872706924723,105.0,0.1725975040191781,10.365109272019676,0.0979565179969625,0.0166517785282881,,,,4.0,0.0002969828804335,3.383636368203824e-05,0.0,-1.3728485722269976,3.000000000000275,-2.215561920482908,True,,14,-0.9136263537954002,True,,33,-1.5340578220397438,True,,16,-1.0912682172157095,True,,33,,0.004489737123767307,-1.5340485198794829,True,16,-0.6567807075676584,True,26,-2.2721515816353417,True,11,-1.095414613723571,True,22,-1.2496477587475232,True,32
rbf,duffing,omega=0.8,omega=0.8,rbf(gamma=0.42253546860264124),PCR,-2.3328978523081725,128.0,0.0587563780968734,12.420117289693929,0.0932417907597676,0.0047307426110725,,,,4.0,0.0002271906645033,0.0,0.0,-1.308319645357572,3.0000000000002376,-2.2585417482302184,True,,13,-1.1058776706890665,True,,27,-1.1808770983411754,True,,21,-1.254377255167355,True,,26,,0.021375089916957905,-1.1808655247231763,True,21,-1.4629260304837168,True,13,-0.9497919440889677,True,21,-1.3218957776034463,True,17,-1.3739111242588442,True,26
rbf,duffing,omega=0.8,omega=0.8,rbf(gamma=2.1422985729832247),PCR,-3.7654147327530274,32.0,0.0693615132219681,12.330226513850686,0.1321616438812228,0.0056253235205414,,,,4.0,0.0016074674990764,0.0001082257190395,0.0,-1.51872392625502,3.0000000000004303,-1.7609115235724526,True,,16,-0.7962716108120044,True,,38,-2.0738303544785084,True,,12,-1.0397930799238322,True,,35,,0.02842408452522129,-2.0738305167254896,True,12,-0.9198664421629116,True,23,0.4818377661431891,True,29,-1.4968484794442005,True,15,-1.141490723903046,True,37
rbf,duffing,omega=0.8,omega=0.8,rbf(gamma=0.16534984512078152),PCR,-2.235802002410152,144.0,0.0178803187798519,11.273402977952422,0.0823913413398932,0.0015860622400193,,,,4.0,0.0,0.0001622977950951,0.0,-1.2063758401201363,3.0000000000001794,-2.7997411531615293,True,,11,-1.416753255577733,True,,21,-1.0972682915931935,True,,22,-1.5192134132009634,True,,21,,0.012270898877506847,-1.0972531755827695,True,22,-1.114988412781461,True,19,-1.7494948895311164,True,14,-1.1061207941821152,True,21,-1.6599962886178805,True,21
rbf,duffing,omega=0.8,omega=0.8,rbf(gamma=2.8935291492654858),PCR,-2.5799754890804274,88.0,0.1976428265270177,10.435218942915355,0.0930079254489041,0.0189399788934184,,,,4.0,0.0003245642599516,9.450332361360392e-05,0.0,-1.5671369004420177,3.000000000000405,-1.6064975374532535,True,,18,-0.92345684619867,True,,32,-2.142532651576522,True,,10,-1.1888423763853428,True,,30,,0.025241513069461152,-2.1425312724771812,True,10,-2.5356361389144793,True,5,-1.5351150870150017,True,16,-2.3390837056958307,True,7,-1.2993510669338793,True,30
rbf,duffing,omega=0.8,omega=0.8,rbf(gamma=4.284597145966449),PCR,-2.5440536622707954,91.0,0.1636776063801955,10.476525721777726,0.1135447662749455,0.0156232715622466,,,,5.0,0.0014181733103626,0.0001211915978235,0.0,-1.6302859420199318,3.0000000000008087,-1.264528688246384,True,,20,0.2044455065896105,True,,61,-2.698737458112492,True,,8,-0.0894591246248723,True,,58,,0.015035299871551756,-2.6987606594308176,True,8,-0.9587960948437977,True,21,-1.244832432971017,True,19,-1.8287783771373078,True,12,-0.22223951766178035,True,57
rbf,duffing,omega=0.8,omega=0.8,rbf(gamma=1.0831438206065411),PCR,-2.3546978040284343,123.0,0.2378963039795529,11.599232442422116,0.0997849142749142,0.0205096591658504,,,,4.0,0.000297414562705,0.0,0.0,-1.4187614578422256,3.000000000000349,-1.2003456830117851,True,,21,-0.820429705821456,True,,34,-0.8669217151996764,True,,23,-1.018806550970846,True,,37,,0.019835974737494075,-0.8669169289137282,True,23,-0.9563059528889231,True,22,-0.6371870188179629,True,23,-0.9116114409013257,True,24,-1.1418078507559801,True,35
rbf,duffing,omega=0.8,omega=0.8,rbf(gamma=0.8450709372052825),PCR,-1.741794922423246,196.0,0.1728193436083308,11.363344625898998,0.1103180862268469,0.0152084926839626,,,,4.0,2.5854392187718567e-05,0.0,0.0,-1.387091949162689,3.000000000000327,-1.0268779991375827,True,,23,-0.80536609701683,True,,36,-0.4936087630534717,True,,27,-0.9894404936261482,True,,38,,0.020638858570548813,-0.49360262470934596,True,27,-1.0035341854206483,True,20,-0.5832066925317005,True,24,-0.748568405064997,True,25,-1.1109029659705034,True,38
rbf,duffing,omega=0.8,omega=0.8,rbf(gamma=1.0711492864916123),PCR,-3.731814122583804,33.0,0.0248192468903201,14.51949257865298,0.1244017995056503,0.0017093742605585,,,,4.0,0.0015570938106371,8.019917558554912e-05,0.0,-1.417286616358016,3.0000000000006306,-1.9585797167741072,True,,15,-1.0050843658344584,True,,30,-2.008734054743327,True,,13,-1.2027951493585043,True,,29,,0.02830673069044793,-2.008746412555069,True,13,-0.9160083049187748,True,24,0.4709027141360409,True,28,-1.462377358736922,True,16,-1.3048212166667017,True,29
rbf,duffing,omega=0.8,omega=0.8,rbf(gamma=0.08267492256039076),PCR,-2.144935006844757,154.0,0.0056638713767141,12.64672077518194,0.0838240923282458,0.0004478529634202,,,,4.0,0.0,0.0001458175537765,0.0,-1.135293153936307,3.000000000000257,-3.208785049919993,True,,9,-1.5904995668118644,True,,18,-1.23509682148092,True,,20,-1.660857664642557,True,,18,,0.01273677834809734,-1.2350864376741173,True,20,-1.282185194139323,True,15,-1.8579646323559502,True,13,-1.2586358159067201,True,19,-1.800566546169767,True,18
rbf,duffing,omega=0.8,omega=0.8,rbf(gamma=1.4847820971862247),PCR,-1.9985139773843128,168.0,0.0935734457016862,11.689700089680116,0.1236936215100158,0.0080047772811806,,,,4.0,0.0003597031030809,7.37532399542884e-05,0.0,-1.4627345184553224,3.0000000000004072,-0.7793796273537323,True,,24,-0.8131483486802524,True,,35,-0.76145847422777,True,,24,-1.0313841200584348,True,,36,,0.025378645505231823,-0.7614572303342467,True,24,-1.1153367102092298,True,18,-0.097529251957859,True,26,-0.9383969702717383,True,23,-1.1415362987450786,True,36
rbf,duffing,omega=0.8,omega=0.8,rbf(gamma=0.8961990358076725),PCR,-3.994588673139305,27.0,0.028951225158449,14.332422968882046,0.1258125602319355,0.002019981214712,,,,2.0,0.0,0.000108323452922,0.0,-1.3943671240477264,3.000000000000546,-1.6811582011023405,True,,17,-2.9943212675201085,True,,10,-1.491096448099113,True,,17,-3.1816812476056984,True,,9,,0.01973565524226806,-1.4911036410486167,True,17,-1.9793286318710899,True,10,-1.6728556013731821,True,15,-1.7352161364598533,True,13,-3.3052555889918156,True,9
