system,kind,family,kernel,sc,vamp2,kind_n,kind_u,agg_bias_mean,agg_dist_mean,mean_spurious_residual_count,score_unified,kind_t,true_eig_err
rot,omega=1.0,rbf,rbf(gamma=0.03398472766408616),-1.1521552303568223,3.0000000000004174,omega=1.0,,,,,,,
rot,omega=1.0,rbf,rbf(gamma=0.03538973938208476),-1.1573769397308824,3.000000000000519,omega=1.0,,,,,,,
rot,omega=1.0,rbf,rbf(gamma=0.03572600020469638),-1.158616063955629,3.0000000000006217,omega=1.0,,,,,,,
rot,omega=1.0,rbf,rbf(gamma=0.03683909825494282),-1.162689049446536,3.0000000000007474,omega=1.0,,,,,,,
rot,omega=1.0,rbf,rbf(gamma=0.03687187338817967),-1.1628083125900797,3.0000000000004,omega=1.0,,,,,,,
rot,omega=1.0,rbf,rbf(gamma=0.03698414526286625),-1.1632165638226557,3.000000000000465,omega=1.0,,,,,,,
rot,omega=1.0,rbf,rbf(gamma=0.037157577723778375),-1.1638463394894236,3.000000000000512,omega=1.0,,,,,,,
rot,omega=1.0,rbf,rbf(gamma=0.037808931722169516),-1.1662021486204388,3.000000000000451,omega=1.0,,,,,,,
rot,omega=1.0,rbf,rbf(gamma=0.03833455846003302),-1.1680924507900097,3.000000000000812,omega=1.0,omega=1.0,0.0227015050702179,10.564409222964024,5.0,-3.0177200500074663,,
rot,omega=1.0,rbf,rbf(gamma=0.03838346396753446),-1.1682678419714587,3.000000000000893,omega=1.0,omega=1.0,0.02211426278323,11.169516807933489,4.0,-10.495005568824087,,
rot,omega=1.0,rbf,rbf(gamma=0.03900692880861736),-1.1704965669297795,3.000000000000441,omega=1.0,omega=1.0,0.0184175636436988,11.955959630568277,5.0,-2.806255754593868,,
rot,omega=1.0,rbf,rbf(gamma=0.03979291454067298),-1.173287294308625,3.000000000000895,omega=1.0,omega=1.0,0.0171508187797695,10.94605531991721,5.0,-3.5888361544449245,,
rot,omega=1.0,rbf,rbf(gamma=0.03993891032482812),-1.173803354601487,3.0000000000009046,omega=1.0,omega=1.0,0.0174594918589416,10.709387495585869,5.0,-3.671774545589902,,
rot,omega=1.0,rbf,rbf(gamma=0.04090578015752305),-1.1772028678706272,3.0000000000011773,omega=1.0,,,,,,,
rot,omega=1.0,rbf,rbf(gamma=0.04154009321464978),-1.1794161207135996,3.0000000000014064,omega=1.0,,,,,,,
rot,omega=1.0,rbf,rbf(gamma=0.041615479676953476),-1.1796782716761498,3.0000000000014855,omega=1.0,,,,,,,
rot,omega=1.0,rbf,rbf(gamma=0.041782531005107114),-1.1802585106849468,3.0000000000009273,omega=1.0,,,,,,,
rot,omega=1.0,rbf,rbf(gamma=0.04332840146837159),-1.185584510444883,3.0000000000018328,omega=1.0,,,,,,,
rot,omega=1.0,rbf,rbf(gamma=0.04422918706350977),-1.188652242265727,3.000000000001012,omega=1.0,omega=1.0,0.0263833490771158,11.261623262501235,5.0,-2.731799298250616,,
rot,omega=1.0,rbf,rbf(gamma=0.04506227331329258),-1.191466320322896,3.0000000000022786,omega=1.0,,,,,,,
rot,omega=1.0,rbf,rbf(gamma=0.04539207669521673),-1.1925742847793044,3.00000000000108,omega=1.0,,,,,,,
rot,omega=1.0,rbf,rbf(gamma=0.045662535070662674),-1.193480325310249,3.0000000000020286,omega=1.0,,,,,,,
rot,omega=1.0,rbf,rbf(gamma=0.048804893879002685),-1.2038411597999312,3.000000000001423,omega=1.0,omega=1.0,0.0207065190264729,10.335098352231151,5.0,-3.114015398690875,,
rot,omega=1.0,rbf,rbf(gamma=0.04934002200761012),-1.2055755939368276,3.0000000000009392,omega=1.0,omega=1.0,0.0296466163660553,11.671142739864244,5.0,-3.3678721376049947,,
rot,omega=1.0,rbf,rbf(gamma=0.04967015997689167),-1.2066413485397176,3.000000000000684,omega=1.0,,,,,,,
rot,omega=1.0,rbf,rbf(gamma=0.04991329869862887),-1.207424175674465,3.00000000000089,omega=1.0,,,,,,,
rot,omega=1.0,rbf,rbf(gamma=0.050786350523342905),-1.2102206956911847,3.000000000000982,omega=1.0,omega=1.0,0.0207869284035302,10.893928699917424,5.0,-2.5578233703589923,,
rot,omega=1.0,rbf,rbf(gamma=0.050925611677024626),-1.210664695717958,3.000000000000989,omega=1.0,,,,,,,
rot,omega=1.0,rbf,rbf(gamma=0.05108148762807717),-1.2111609942223458,3.000000000001041,omega=1.0,,,,,,,
rot,omega=1.0,rbf,rbf(gamma=0.051089181933433904),-1.2111854739638777,3.0000000000013975,omega=1.0,,,,,,,
rot,omega=1.0,rbf,rbf(gamma=0.05179532109810483),-1.2134247393116404,3.000000000001686,omega=1.0,,,,,,,
rot,omega=1.0,rbf,rbf(gamma=0.05199613938182173),-1.2140589185119302,3.0000000000009592,omega=1.0,omega=1.0,0.0242683623455632,10.96266630824358,5.0,-3.2200035434457903,,
rot,omega=1.0,rbf,rbf(gamma=0.053071965651134034),-1.2174365862637488,3.0000000000009113,omega=1.0,,,,,,,
rot,omega=1.0,rbf,rbf(gamma=0.05398097833893656),-1.2202648026171614,3.000000000000886,omega=1.0,,,,,,,
rot,omega=1.0,rbf,rbf(gamma=0.054438931578359245),-1.2216808029976856,3.000000000001014,omega=1.0,,,,,,,
rot,omega=1.0,rbf,rbf(gamma=0.05607236565047633),-1.2266838275558698,3.0000000000004765,omega=1.0,,,,,,,
rot,omega=1.0,rbf,rbf(gamma=0.057922391345933646),-1.232261965837522,3.000000000000753,omega=1.0,,,,,,,
rot,omega=1.0,rbf,rbf(gamma=0.06204132226613671),-1.2443550412832456,3.000000000000733,omega=1.0,,,,,,,
rot,omega=1.0,rbf,rbf(gamma=0.06492902188090491),-1.2525745649191449,3.000000000000702,omega=1.0,,,,,,,
rot,omega=1.0,rbf,rbf(gamma=0.06504677091411758),-1.2529053326583828,3.0000000000007834,omega=1.0,,,,,,,
rot,omega=1.0,rbf,rbf(gamma=0.06796945532817232),-1.261007794518493,3.0000000000005613,omega=1.0,,,,,,,
rot,omega=1.0,rbf,rbf(gamma=0.07077947876416953),-1.2686074330399502,3.000000000000739,omega=1.0,,,,,,,
rot,omega=1.0,rbf,rbf(gamma=0.07145200040939276),-1.270399269793424,3.0000000000007723,omega=1.0,,,,,,,
rot,omega=1.0,rbf,rbf(gamma=0.07367819650988564),-1.2762580050934451,3.0000000000007745,omega=1.0,,,,,,,
rot,omega=1.0,rbf,rbf(gamma=0.07374374677635934),-1.2764288443604028,3.0000000000006186,omega=1.0,,,,,,,
rot,omega=1.0,rbf,rbf(gamma=0.0739682905257325),-1.277013340434717,3.0000000000007603,omega=1.0,,,,,,,
rot,omega=1.0,rbf,rbf(gamma=0.07431515544755675),-1.2779140663949509,3.000000000000574,omega=1.0,,,,,,,
rot,omega=1.0,rbf,rbf(gamma=0.07561786344433903),-1.281273464765344,3.0000000000007705,omega=1.0,,,,,,,
rot,omega=1.0,rbf,rbf(gamma=0.07666911692006605),-1.2839577304076706,3.0000000000007305,omega=1.0,omega=1.0,0.0679273174035064,9.659093833659831,5.0,-2.590112181508495,,
rot,omega=1.0,rbf,rbf(gamma=0.07676692793506892),-1.2842062803437828,3.000000000000478,omega=1.0,omega=1.0,0.0643334814637044,10.129649193410792,5.0,-2.4069645859697104,,
rot,omega=1.0,rbf,rbf(gamma=0.07801385761723471),-1.2873571463640745,3.0000000000006324,omega=1.0,omega=1.0,0.0537813139058634,10.61336234702474,5.0,-1.4630050713471834,,
rot,omega=1.0,rbf,rbf(gamma=0.07958582908134595),-1.2912830245160387,3.000000000001012,omega=1.0,omega=1.0,0.0518953380456038,10.01251866269464,5.0,-2.9997438379688024,,
rot,omega=1.0,rbf,rbf(gamma=0.07987782064965623),-1.2920066295228156,3.000000000000675,omega=1.0,omega=1.0,0.0533823199781126,9.968303863941973,5.0,-2.6713445499988397,,
rot,omega=1.0,rbf,rbf(gamma=0.0818115603150461),-1.2967549715778317,3.0000000000007496,omega=1.0,,,,,,,
rot,omega=1.0,rbf,rbf(gamma=0.08308018642929955),-1.299829334983022,3.000000000000698,omega=1.0,,,,,,,
rot,omega=1.0,rbf,rbf(gamma=0.08323095935390695),-1.300192595106399,3.0000000000009073,omega=1.0,,,,,,,
rot,omega=1.0,rbf,rbf(gamma=0.08356506201021423),-1.3009959612552269,3.0000000000007407,omega=1.0,,,,,,,
rot,omega=1.0,rbf,rbf(gamma=0.08665680293674317),-1.3083274278607882,3.000000000001054,omega=1.0,,,,,,,
rot,omega=1.0,rbf,rbf(gamma=0.08845837412701954),-1.312515675395707,3.0000000000007323,omega=1.0,omega=1.0,0.0780054678574383,10.334104246575178,5.0,-2.533993676295365,,
rot,omega=1.0,rbf,rbf(gamma=0.09012454662658516),-1.3163355793821971,3.000000000000812,omega=1.0,,,,,,,
rot,omega=1.0,rbf,rbf(gamma=0.09078415339043346),-1.3178338074822975,3.0000000000008913,omega=1.0,,,,,,,
rot,omega=1.0,rbf,rbf(gamma=0.09132507014132535),-1.319056581463914,3.0000000000020326,omega=1.0,,,,,,,
rot,omega=1.0,rbf,rbf(gamma=0.09760978775800537),-1.3328870763994431,3.0000000000013625,omega=1.0,omega=1.0,0.0636047091116258,9.580978369187156,5.0,-2.843602308020188,,
rot,omega=1.0,rbf,rbf(gamma=0.09868004401522024),-1.3351752775302146,3.0000000000012457,omega=1.0,omega=1.0,0.0825838051034645,10.541429504794952,5.0,-2.0460768574433503,,
rot,omega=1.0,rbf,rbf(gamma=0.09934031995378334),-1.3365774973519784,3.0000000000008966,omega=1.0,,,,,,,
rot,omega=1.0,rbf,rbf(gamma=0.09982659739725774),-1.3376056273838126,3.000000000001224,omega=1.0,,,,,,,
rot,omega=1.0,rbf,rbf(gamma=0.10157270104668581),-1.3412657716847185,3.0000000000014713,omega=1.0,omega=1.0,0.059678901766497,9.846897563113336,5.0,-2.247424326288958,,
rot,omega=1.0,rbf,rbf(gamma=0.10185122335404925),-1.3418450719691,3.000000000001711,omega=1.0,,,,,,,
rot,omega=1.0,rbf,rbf(gamma=0.10216297525615434),-1.3424920204272912,3.000000000001242,omega=1.0,,,,,,,
rot,omega=1.0,rbf,rbf(gamma=0.10217836386686781),-1.3425239148935797,3.0000000000010147,omega=1.0,,,,,,,
rot,omega=1.0,rbf,rbf(gamma=0.10359064219620966),-1.3454350779574404,3.0000000000015348,omega=1.0,,,,,,,
rot,omega=1.0,rbf,rbf(gamma=0.10399227876364346),-1.3462572642440722,3.000000000001544,omega=1.0,omega=1.0,0.0677169307151716,10.0872190857251,5.0,-2.324763637152287,,
rot,omega=1.0,rbf,rbf(gamma=0.10614393130226807),-1.3506194015474644,3.0000000000018257,omega=1.0,,,,,,,
rot,omega=1.0,rbf,rbf(gamma=0.10796195667787312),-1.3542502250774746,3.000000000001729,omega=1.0,,,,,,,
rot,omega=1.0,rbf,rbf(gamma=0.10887786315671849),-1.3560606783335647,3.0000000000018066,omega=1.0,,,,,,,
rot,omega=1.0,rbf,rbf(gamma=0.11214473130095266),-1.3624182207310616,3.000000000001302,omega=1.0,,,,,,,
rot,omega=1.0,rbf,rbf(gamma=0.11584478269186729),-1.369435334080329,3.000000000001815,omega=1.0,,,,,,,
rot,omega=1.0,rbf,rbf(gamma=0.12408264453227343),-1.384395009553284,3.000000000002361,omega=1.0,,,,,,,
rot,omega=1.0,rbf,rbf(gamma=0.12985804376180982),-1.394369579465092,3.0000000000014087,omega=1.0,,,,,,,
rot,omega=1.0,rbf,rbf(gamma=0.13009354182823515),-1.3947677555068354,3.0000000000017946,omega=1.0,,,,,,,
rot,omega=1.0,rbf,rbf(gamma=0.13593891065634464),-1.4044447989634878,3.000000000001633,omega=1.0,,,,,,,
rot,omega=1.0,rbf,rbf(gamma=0.14155895752833905),-1.413389258507168,3.0000000000019464,omega=1.0,,,,,,,
rot,omega=1.0,rbf,rbf(gamma=0.14290400081878551),-1.4154798299163034,3.000000000001362,omega=1.0,,,,,,,
rot,omega=1.0,rbf,rbf(gamma=0.14735639301977127),-1.4222670926658392,3.000000000002054,omega=1.0,,,,,,,
rot,omega=1.0,rbf,rbf(gamma=0.14748749355271867),-1.4224639062449562,3.0000000000019327,omega=1.0,,,,,,,
rot,omega=1.0,rbf,rbf(gamma=0.147936581051465),-1.423136799402659,3.0000000000014757,omega=1.0,,,,,,,
rot,omega=1.0,rbf,rbf(gamma=0.1486303108951135),-1.4241723275747835,3.000000000001725,omega=1.0,,,,,,,
rot,omega=1.0,rbf,rbf(gamma=0.15123572688867806),-1.4280193589166017,3.000000000001615,omega=1.0,,,,,,,
rot,omega=1.0,rbf,rbf(gamma=0.1533382338401321),-1.4310762044264962,3.000000000001465,omega=1.0,omega=1.0,0.1799843584878576,9.273381022994233,5.0,-1.4588990794212149,,
rot,omega=1.0,rbf,rbf(gamma=0.15353385587013785),-1.431358491166524,3.000000000001853,omega=1.0,omega=1.0,0.1646538489295632,9.643646496808016,5.0,-1.479520263445862,,
rot,omega=1.0,rbf,rbf(gamma=0.15602771523446943),-1.4349258945032448,3.000000000001757,omega=1.0,omega=1.0,0.1398871234986189,9.91856245163522,5.0,-0.1579778266864588,,
rot,omega=1.0,rbf,rbf(gamma=0.1591716581626919),-1.4393420358003004,3.000000000002288,omega=1.0,omega=1.0,0.1386842608472142,9.547965627813747,5.0,-1.794198516515709,,
rot,omega=1.0,rbf,rbf(gamma=0.15975564129931247),-1.440152548039373,3.000000000003174,omega=1.0,omega=1.0,0.143099788185787,9.636909620529668,5.0,-1.7172789604489949,,
rot,omega=1.0,rbf,rbf(gamma=0.1636231206300922),-1.445444694640866,3.00000000000391,omega=1.0,,,,,,,
rot,omega=1.0,rbf,rbf(gamma=0.1661603728585991),-1.4488468067541451,3.0000000000032547,omega=1.0,,,,,,,
rot,omega=1.0,rbf,rbf(gamma=0.1664619187078139),-1.449247537493388,3.0000000000031157,omega=1.0,,,,,,,
rot,omega=1.0,rbf,rbf(gamma=0.16713012402042846),-1.450132832621301,3.0000000000035034,omega=1.0,,,,,,,
rot,omega=1.0,rbf,rbf(gamma=0.17331360587348635),-1.45815264057778,3.000000000003278,omega=1.0,,,,,,,
rot,omega=1.0,rbf,rbf(gamma=0.17691674825403908),-1.46268659512115,3.0000000000037637,omega=1.0,omega=1.0,0.2045910545242009,10.048158812478656,5.0,-1.9783510396010464,,
rot,omega=1.0,rbf,rbf(gamma=0.18024909325317032),-1.4667920451083472,3.0000000000057216,omega=1.0,,,,,,,
rot,omega=1.0,rbf,rbf(gamma=0.1815683067808669),-1.468394577449042,3.0000000000037197,omega=1.0,,,,,,,
rot,omega=1.0,rbf,rbf(gamma=0.1826501402826507),-1.4696992840155982,3.00000000000335,omega=1.0,,,,,,,
rot,omega=1.0,rbf,rbf(gamma=0.19521957551601074),-1.484259183630563,3.0000000000021863,omega=1.0,omega=1.0,0.1727196576593687,9.246155675761312,5.0,-1.7452273352545589,,
rot,omega=1.0,rbf,rbf(gamma=0.19736008803044047),-1.486633580630804,3.0000000000027103,omega=1.0,omega=1.0,0.1988338069993541,10.023889444585846,5.0,-0.6247356650354856,,
rot,omega=1.0,rbf,rbf(gamma=0.19868063990756668),-1.4880838496294249,3.00000000000286,omega=1.0,,,,,,,
rot,omega=1.0,rbf,rbf(gamma=0.1996531947945155),-1.4891449142161102,3.0000000000031295,omega=1.0,,,,,,,
rot,omega=1.0,rbf,rbf(gamma=0.20314540209337162),-1.4929066123068129,3.000000000001243,omega=1.0,omega=1.0,0.1505650474181661,9.37033761840018,5.0,-1.0141027490335777,,
rot,omega=1.0,rbf,rbf(gamma=0.2037024467080985),-1.4934997487595136,3.0000000000013185,omega=1.0,,,,,,,
rot,omega=1.0,rbf,rbf(gamma=0.20432595051230867),-1.4941614291887932,3.0000000000014175,omega=1.0,,,,,,,
rot,omega=1.0,rbf,rbf(gamma=0.20435672773373562),-1.4941940303096466,3.0000000000011764,omega=1.0,,,,,,,
rot,omega=1.0,rbf,rbf(gamma=0.2071812843924193),-1.4971619465657569,3.0000000000015397,omega=1.0,,,,,,,
rot,omega=1.0,rbf,rbf(gamma=0.20798455752728692),-1.4979973939242412,3.000000000001537,omega=1.0,omega=1.0,0.1605324127695102,9.69309188682288,5.0,-1.5449703051575512,,
rot,omega=1.0,rbf,rbf(gamma=0.21228786260453614),-1.5024096221137395,3.0000000000015565,omega=1.0,,,,,,,
rot,omega=1.0,rbf,rbf(gamma=0.21592391335574623),-1.5060563011749162,3.000000000001803,omega=1.0,,,,,,,
rot,omega=1.0,rbf,rbf(gamma=0.21775572631343698),-1.5078659530801126,3.0000000000017955,omega=1.0,,,,,,,
rot,omega=1.0,rbf,rbf(gamma=0.22428946260190533),-1.5141751732982298,3.000000000002417,omega=1.0,,,,,,,
rot,omega=1.0,rbf,rbf(gamma=0.23168956538373459),-1.5210575887510809,3.000000000003189,omega=1.0,,,,,,,
rot,omega=1.0,rbf,rbf(gamma=0.24816528906454685),-1.535450610712999,3.000000000006955,omega=1.0,,,,,,,
rot,omega=1.0,rbf,rbf(gamma=0.25971608752361963),-1.5448403359327063,3.000000000006698,omega=1.0,,,,,,,
rot,omega=1.0,rbf,rbf(gamma=0.2601870836564703),-1.5452117822805005,3.0000000000061617,omega=1.0,,,,,,,
rot,omega=1.0,rbf,rbf(gamma=0.2718778213126893),-1.554160286900255,3.0000000000034035,omega=1.0,,,,,,,
rot,omega=1.0,rbf,rbf(gamma=0.2831179150566781),-1.5622979840812257,3.000000000007718,omega=1.0,,,,,,,
rot,omega=1.0,rbf,rbf(gamma=0.28580800163757103),-1.564181724326119,3.000000000003856,omega=1.0,,,,,,,
rot,omega=1.0,rbf,rbf(gamma=0.29471278603954254),-1.5702501990981326,3.000000000003306,omega=1.0,,,,,,,
rot,omega=1.0,rbf,rbf(gamma=0.29497498710543735),-1.5704250955690202,3.0000000000034848,omega=1.0,,,,,,,
rot,omega=1.0,rbf,rbf(gamma=0.29587316210293),-1.5710225998681835,3.000000000003832,omega=1.0,,,,,,,
rot,omega=1.0,rbf,rbf(gamma=0.297260621790227),-1.5719407344273657,3.000000000003483,omega=1.0,,,,,,,
rot,omega=1.0,rbf,rbf(gamma=0.3024714537773561),-1.575337067301578,3.0000000000020797,omega=1.0,,,,,,,
rot,omega=1.0,rbf,rbf(gamma=0.3066764676802642),-1.5780194672785612,3.0000000000019766,omega=1.0,omega=1.0,0.3855923090360275,9.386060556892982,5.0,1.185080952739756,,
rot,omega=1.0,rbf,rbf(gamma=0.3070677117402757),-1.57826644877717,3.0000000000023115,omega=1.0,omega=1.0,0.3410192631894284,9.621339382427294,5.0,0.2228020542722281,,
rot,omega=1.0,rbf,rbf(gamma=0.31205543046893885),-1.581377121738102,3.000000000002018,omega=1.0,omega=1.0,0.2922236566099297,9.75161145219954,5.0,1.7822631217748244,,
rot,omega=1.0,rbf,rbf(gamma=0.3183433163253838),-1.585200845986663,3.000000000002212,omega=1.0,omega=1.0,0.2972195861095823,9.520566004694125,5.0,0.0684999889904912,,
rot,omega=1.0,rbf,rbf(gamma=0.31951128259862493),-1.5858993929231122,3.0000000000027143,omega=1.0,omega=1.0,0.308435017443859,9.722716377618584,5.0,0.6627875463791137,,
rot,omega=1.0,rbf,rbf(gamma=0.3272462412601844),-1.5904358884007352,3.000000000002792,omega=1.0,,,,,,,
rot,omega=1.0,rbf,rbf(gamma=0.3323207457171982),-1.593329771910766,3.000000000003306,omega=1.0,,,,,,,
rot,omega=1.0,rbf,rbf(gamma=0.3329238374156278),-1.5936694854817308,3.0000000000027716,omega=1.0,,,,,,,
rot,omega=1.0,rbf,rbf(gamma=0.3342602480408569),-1.594419120691054,3.0000000000032787,omega=1.0,,,,,,,
rot,omega=1.0,rbf,rbf(gamma=0.3466272117469727),-1.6011561357975956,3.000000000003213,omega=1.0,,,,,,,
rot,omega=1.0,rbf,rbf(gamma=0.35383349650807816),-1.6049220722357866,3.000000000004358,omega=1.0,omega=1.0,0.4295089581954185,10.33572187775526,5.0,-0.2507017093718581,,
rot,omega=1.0,rbf,rbf(gamma=0.36049818650634063),-1.6083055022018409,3.0000000000030695,omega=1.0,,,,,,,
rot,omega=1.0,rbf,rbf(gamma=0.3631366135617338),-1.6096193526561855,3.000000000003423,omega=1.0,,,,,,,
rot,omega=1.0,rbf,rbf(gamma=0.3653002805653014),-1.6106861912065848,3.000000000003052,omega=1.0,,,,,,,
rot,omega=1.0,rbf,rbf(gamma=0.3904391510320215),-1.6224190383524697,3.0000000000031584,omega=1.0,omega=1.0,0.3778162245118018,9.338997843550828,5.0,0.9071513987481504,,
rot,omega=1.0,rbf,rbf(gamma=0.39472017606088095),-1.6243023740502511,3.0000000000015805,omega=1.0,omega=1.0,0.3849870139314142,9.987492678217414,5.0,1.8252731697420976,,
rot,omega=1.0,rbf,rbf(gamma=0.39736127981513336),-1.6254485593474126,3.0000000000019216,omega=1.0,,,,,,,
rot,omega=1.0,rbf,rbf(gamma=0.399306389589031),-1.6262851535460048,3.000000000001976,omega=1.0,,,,,,,
rot,omega=1.0,rbf,rbf(gamma=0.40629080418674324),-1.6292374792354487,3.0000000000081752,omega=1.0,omega=1.0,0.3073251914831062,9.408076355685536,5.0,0.9907499518094154,,
rot,omega=1.0,rbf,rbf(gamma=0.407404893416197),-1.6297010609338003,3.0000000000087508,omega=1.0,,,,,,,
rot,omega=1.0,rbf,rbf(gamma=0.40865190102461735),-1.6302175926267743,3.0000000000092144,omega=1.0,,,,,,,
rot,omega=1.0,rbf,rbf(gamma=0.40871345546747123),-1.63024302527099,3.000000000008385,omega=1.0,,,,,,,
rot,omega=1.0,rbf,rbf(gamma=0.4143625687848386),-1.6325516614716309,3.000000000010385,omega=1.0,,,,,,,
rot,omega=1.0,rbf,rbf(gamma=0.41596911505457385),-1.6331991401807215,3.0000000000112306,omega=1.0,omega=1.0,0.3031274282091254,9.724526258969115,5.0,0.3616512914254897,,
rot,omega=1.0,rbf,rbf(gamma=0.4245757252090723),-1.636601234343393,3.000000000014607,omega=1.0,,,,,,,
rot,omega=1.0,rbf,rbf(gamma=0.43184782671149247),-1.6393908801470805,3.0000000000169353,omega=1.0,,,,,,,
rot,omega=1.0,rbf,rbf(gamma=0.43551145262687396),-1.6407677627251271,3.00000000001828,omega=1.0,,,,,,,
rot,omega=1.0,rbf,rbf(gamma=0.44857892520381065),-1.6455292465596632,3.000000000004798,omega=1.0,,,,,,,
rot,omega=1.0,rbf,rbf(gamma=0.46337913076746917),-1.6506538817507377,3.000000000021331,omega=1.0,,,,,,,
rot,omega=1.0,rbf,rbf(gamma=0.4963305781290937),-1.6611331244937648,3.000000000007056,omega=1.0,,,,,,,
rot,omega=1.0,rbf,rbf(gamma=0.5194321750472393),-1.6677923588684302,3.000000000015751,omega=1.0,,,,,,,
rot,omega=1.0,rbf,rbf(gamma=0.5203741673129406),-1.6680528533865209,3.000000000007471,omega=1.0,,,,,,,
rot,omega=1.0,rbf,rbf(gamma=0.5437556426253786),-1.6742595758394778,3.0000000000082543,omega=1.0,,,,,,,
rot,omega=1.0,rbf,rbf(gamma=0.5662358301133562),-1.679786803881041,3.000000000003567,omega=1.0,,,,,,,
rot,omega=1.0,rbf,rbf(gamma=0.5716160032751421),-1.6810499799614516,3.000000000004119,omega=1.0,,,,,,,
rot,omega=1.0,rbf,rbf(gamma=0.5894255720790851),-1.6850767265449804,3.0000000000055898,omega=1.0,,,,,,,
rot,omega=1.0,rbf,rbf(gamma=0.5899499742108747),-1.6851918041179583,3.000000000005206,omega=1.0,,,,,,,
rot,omega=1.0,rbf,rbf(gamma=0.59174632420586),-1.6855845306352586,3.000000000005357,omega=1.0,,,,,,,
rot,omega=1.0,rbf,rbf(gamma=0.594521243580454),-1.6861867408471385,3.000000000006016,omega=1.0,,,,,,,
rot,omega=1.0,rbf,rbf(gamma=0.6049429075547123),-1.688401046109088,3.0000000000036855,omega=1.0,,,,,,,
rot,omega=1.0,rbf,rbf(gamma=0.6133529353605284),-1.6901348336640118,3.0000000000031157,omega=1.0,omega=1.0,0.6224809174034771,9.988133646628546,5.0,4.745710255398494,,
rot,omega=1.0,rbf,rbf(gamma=0.6141354234805514),-1.690293796452288,3.000000000003193,omega=1.0,omega=1.0,0.5470083882107443,10.016776015673909,5.0,3.2714656956629216,,
rot,omega=1.0,rbf,rbf(gamma=0.6241108609378777),-1.692286038182524,3.000000000002387,omega=1.0,omega=1.0,0.4573998187849414,10.078768805016088,5.0,4.79252219354813,,
rot,omega=1.0,rbf,rbf(gamma=0.6366866326507676),-1.6947095950793531,3.000000000002751,omega=1.0,omega=1.0,0.4716169967371572,9.917785558003,5.0,2.619058818698635,,
rot,omega=1.0,rbf,rbf(gamma=0.6390225651972499),-1.6951492826722678,3.0000000000024207,omega=1.0,omega=1.0,0.5065484936402904,10.1948882776248,5.0,3.99269602601294,,
rot,omega=1.0,rbf,rbf(gamma=0.6544924825203688),-1.6979812221827515,3.0000000000029217,omega=1.0,,,,,,,
rot,omega=1.0,rbf,rbf(gamma=0.6646414914343964),-1.6997661287670611,3.0000000000026845,omega=1.0,,,,,,,
rot,omega=1.0,rbf,rbf(gamma=0.6658476748312556),-1.6999745360987906,3.0000000000022364,omega=1.0,,,,,,,
rot,omega=1.0,rbf,rbf(gamma=0.6685204960817138),-1.7004335795503331,3.000000000002613,omega=1.0,,,,,,,
rot,omega=1.0,rbf,rbf(gamma=0.6932544234939454),-1.7045060432552592,3.000000000002466,omega=1.0,,,,,,,
rot,omega=1.0,rbf,rbf(gamma=0.7076669930161563),-1.7067398213246634,3.000000000002818,omega=1.0,omega=1.0,0.5798784213415346,10.183000788014226,5.0,4.228789665866806,,
rot,omega=1.0,rbf,rbf(gamma=0.7209963730126813),-1.708719671091585,3.0000000000031135,omega=1.0,,,,,,,
rot,omega=1.0,rbf,rbf(gamma=0.7262732271234676),-1.7094814279756845,3.0000000000034697,omega=1.0,,,,,,,
rot,omega=1.0,rbf,rbf(gamma=0.7306005611306028),-1.7100970196097538,3.000000000004059,omega=1.0,,,,,,,
rot,omega=1.0,rbf,rbf(gamma=0.780878302064043),-1.7166853362905774,3.0000000000050258,omega=1.0,omega=1.0,0.5934157593836524,10.146263060134808,5.0,3.661733114252566,,
rot,omega=1.0,rbf,rbf(gamma=0.7894403521217619),-1.7177104038861335,3.000000000006148,omega=1.0,omega=1.0,0.5888797310538476,10.39300204692254,5.0,5.010220277814966,,
rot,omega=1.0,rbf,rbf(gamma=0.7947225596302667),-1.71832964287505,3.0000000000062315,omega=1.0,,,,,,,
rot,omega=1.0,rbf,rbf(gamma=0.798612779178062),-1.7187793906406814,3.0000000000057816,omega=1.0,,,,,,,
rot,omega=1.0,rbf,rbf(gamma=0.8125816083734865),-1.7203512360250717,3.000000000005269,omega=1.0,omega=1.0,0.4806872247808264,9.953815767134502,5.0,3.615506246670458,,
rot,omega=1.0,rbf,rbf(gamma=0.814809786832394),-1.7205958517231137,3.0000000000051164,omega=1.0,,,,,,,
rot,omega=1.0,rbf,rbf(gamma=0.8173038020492347),-1.720867694174356,3.000000000004711,omega=1.0,,,,,,,
rot,omega=1.0,rbf,rbf(gamma=0.8174269109349425),-1.7208810594868025,3.000000000004921,omega=1.0,,,,,,,
rot,omega=1.0,rbf,rbf(gamma=0.8287251375696773),-1.722086591876928,3.000000000005368,omega=1.0,,,,,,,
rot,omega=1.0,rbf,rbf(gamma=0.8319382301091477),-1.722421930275394,3.0000000000067453,omega=1.0,omega=1.0,0.4556326359275157,10.148366098918226,5.0,2.8376798366598357,,
rot,omega=1.0,rbf,rbf(gamma=0.8491514504181445),-1.7241635411446508,3.0000000000081495,omega=1.0,,,,,,,
rot,omega=1.0,rbf,rbf(gamma=0.8636956534229849),-1.7255653831517368,3.0000000000098357,omega=1.0,,,,,,,
rot,omega=1.0,rbf,rbf(gamma=0.8710229052537479),-1.726248306732449,3.0000000000032583,omega=1.0,,,,,,,
