system,kind,family,kernel,sc,vamp2
ho,damping=1.5,rbf,rbf(gamma=6.45234411105381),-1.6099275298247868,3.0000000000000377
ho,damping=1.5,rbf,rbf(gamma=6.801431710358582),-1.612734725314383,3.000000000000121
ho,damping=1.5,rbf,rbf(gamma=6.813420495864692),-1.6128239592776328,3.0000000000000298
ho,damping=1.5,rbf,rbf(gamma=6.839963894684517),-1.6130199165005994,3.0000000000000484
ho,damping=1.5,rbf,rbf(gamma=6.870289295450894),-1.6132411068388646,3.0000000000000533
ho,damping=1.5,rbf,rbf(gamma=66.42250542135203),-1.4842188635749238,3.000000000000466
ho,damping=1.5,rbf,rbf(gamma=69.38208873734196),-1.4767389761437135,3.000000000000476
ho,damping=1.5,rbf,rbf(gamma=7.002537069815676),-1.614173021830833,3.0000000000001017
ho,damping=1.5,rbf,rbf(gamma=7.145670285700344),-1.6151240473527293,3.0000000000001825
ho,damping=1.5,rbf,rbf(gamma=7.28744528104797),-1.6160101046206308,3.0000000000001017
ho,damping=1.5,rbf,rbf(gamma=7.341649455142619),-1.6163347751829689,3.0000000000001052
ho,damping=1.5,rbf,rbf(gamma=7.9093905398623345),-1.6193087413153684,3.0000000000000515
ho,damping=1.5,rbf,rbf(gamma=7.926180140886646),-1.6193857151579103,3.000000000000123
ho,damping=1.5,rbf,rbf(gamma=7.977391636216107),-1.6196168942098907,3.0000000000001292
ho,damping=1.5,rbf,rbf(gamma=70.01920317185873),-1.4751433267831426,3.0000000000004916
ho,damping=1.5,rbf,rbf(gamma=73.60779055818028),-1.4662498838966,3.0000000000005222
ho,damping=1.5,rbf,rbf(gamma=74.57646929108513),-1.4638761947310144,3.000000000000609
ho,damping=1.5,rbf,rbf(gamma=76.59142149347802),-1.4589745757232102,3.00000000000038
ho,damping=1.5,rbf,rbf(gamma=77.48837965368065),-1.4568080094462716,3.0000000000004605
ho,damping=1.5,rbf,rbf(gamma=79.99204551234513),-1.4508097792588999,3.000000000000402
ho,damping=1.5,rbf,rbf(gamma=8.498850639196155),-1.6216817513781667,3.000000000000112
ho,damping=1.5,rbf,rbf(gamma=8.725272713676047),-1.6224285239421725,3.0000000000001017
ho,damping=1.5,rbf,rbf(gamma=8.752400396482342),-1.6225124191691969,3.0000000000001408
ho,damping=1.5,rbf,rbf(gamma=8.925993240995897),-1.6230223114589792,3.0000000000001124
ho,damping=1.5,rbf,rbf(gamma=817.0092022771098),-0.7203002675831319,3.000000000000657
ho,damping=1.5,rbf,rbf(gamma=82.3451245915994),-1.445237187921687,3.000000000000512
ho,damping=1.5,rbf,rbf(gamma=9.033866383300328),-1.62331643593547,3.000000000000101
ho,damping=1.5,rbf,rbf(gamma=9.100335756256353),-1.6234893110336541,3.000000000000215
ho,damping=1.5,rbf,rbf(gamma=9.322058661385642),-1.6240217580182807,3.000000000000179
ho,damping=1.5,rbf,rbf(gamma=9.503278008414455),-1.6244088102112804,3.000000000000122
ho,damping=1.5,rbf,rbf(gamma=9.536582512646596),-1.624475441018032,3.0000000000001203
ho,damping=1.5,rbf,rbf(gamma=9.573927686684753),-1.624548535604714,3.000000000000148
ho,damping=1.5,rbf,rbf(gamma=9.617873032648731),-1.6246323800715878,3.0000000000001488
ho,damping=1.5,rbf,rbf(gamma=9.686047456710082),-1.6247578813206645,3.000000000000202
ho,damping=1.5,rbf,rbf(gamma=9.790881790486848),-1.6249402570516303,3.0000000000001728
ho,damping=1.5,rbf,rbf(gamma=9.79398038215485),-1.62494545526778,3.000000000000161
ho,damping=1.5,rbf,rbf(gamma=9.999005689043141),-1.6252656222009862,3.0000000000002216
ho,damping=1.5,rbf,rbf(gamma=98.94254110728367),-1.4075942001031592,3.000000000000476
langevin,all,hermite,hermite(bad),-1.6958437078926005,3.0000000000002185
langevin,all,hermite,hermite(good),-1.06991681736226,2.9999999999949423
langevin,all,hermite,hermite(ugly),-0.2736888318796067,1.000004579701169
langevin,all,linear,linear,-0.4874785417467262,1.0000000000000804
langevin,all,poly,poly(p=1),-1.417520287867225,2.00000000000008
langevin,all,poly,poly(p=2),-1.6855805092970775,2.999999999999955
langevin,all,poly,poly(p=3),-1.5213832420945472,3.0000000000001275
langevin,all,poly,poly(p=4),0.17238574619262734,3.000000000000593
langevin,all,rbf,rbf(gamma=0.3767),-1.2430778028126055,3.0000000000000546
langevin,all,rbf,rbf(gamma=0.3959),-1.2505080280992165,3.00000000000014
langevin,all,rbf,rbf(gamma=0.3976),-1.2511512134384468,3.00000000000014
langevin,all,rbf,rbf(gamma=0.3991),-1.2517167863483651,3.0000000000002145
langevin,all,rbf,rbf(gamma=0.4082),-1.25510932428006,3.000000000000058
langevin,all,rbf,rbf(gamma=0.4212),-1.2598433584160313,3.000000000000098
langevin,all,rbf,rbf(gamma=0.4214),-1.2599151779440037,3.0000000000000058
langevin,all,rbf,rbf(gamma=0.4268),-1.261842916505239,3.00000000000005
langevin,all,rbf,rbf(gamma=0.4374),-1.2655640778457873,3.0000000000000817
langevin,all,rbf,rbf(gamma=0.4834),-1.2807998009187227,2.9999999999999853
langevin,all,rbf,rbf(gamma=0.7533),-1.3473588476905058,3.0000000000001292
langevin,all,rbf,rbf(gamma=0.7917),-1.3544549569110336,3.000000000000193
langevin,all,rbf,rbf(gamma=0.7952),-1.3550788738224615,3.0000000000001497
langevin,all,rbf,rbf(gamma=0.7981),-1.3555930326667982,3.0000000000000298
langevin,all,rbf,rbf(gamma=0.8164),-1.358780027528171,3.0000000000001967
langevin,all,rbf,rbf(gamma=0.8424),-1.3631428128942458,3.000000000000122
langevin,all,rbf,rbf(gamma=0.8429),-1.3632248714842061,3.0000000000001124
langevin,all,rbf,rbf(gamma=0.8537),-1.3649808154000758,3.0000000000001363
langevin,all,rbf,rbf(gamma=0.8749),-1.3683378569865727,3.0000000000001763
langevin,all,rbf,rbf(gamma=0.9668),-1.3816234934745812,3.0000000000002687
langevin,all,rbf,rbf(gamma=1.507),-1.4310515567261914,3.000000000000304
langevin,all,rbf,rbf(gamma=1.583),-1.4353534924522158,3.0000000000004587
langevin,all,rbf,rbf(gamma=1.59),-1.4357262048928188,3.0000000000002385
langevin,all,rbf,rbf(gamma=1.596),-1.4360426433740898,3.000000000000279
langevin,all,rbf,rbf(gamma=1.633),-1.4379336079186344,3.000000000000293
langevin,all,rbf,rbf(gamma=1.685),-1.4404227753703711,3.0000000000004423
langevin,all,rbf,rbf(gamma=1.686),-1.4404687913591632,3.0000000000003477
langevin,all,rbf,rbf(gamma=1.707),-1.441419496059072,3.000000000000329
langevin,all,rbf,rbf(gamma=1.75),-1.443275643378529,3.000000000000355
langevin,all,rbf,rbf(gamma=1.934),-1.449978684824197,3.000000000000251
langevin,all,rbf,rbf(gamma=3.013),-1.4635092367624978,3.0000000000004445
langevin,all,rbf,rbf(gamma=3.167),-1.4632163358418406,3.0000000000002456
langevin,all,rbf,rbf(gamma=3.181),-1.4631715357055055,3.000000000000519
langevin,all,rbf,rbf(gamma=3.193),-1.4631308465687585,3.0000000000004117
langevin,all,rbf,rbf(gamma=3.265),-1.4628435432593392,3.0000000000002864
langevin,all,rbf,rbf(gamma=3.37),-1.4622986860329525,3.000000000000499
langevin,all,rbf,rbf(gamma=3.372),-1.4622869289292268,3.0000000000003086
langevin,all,rbf,rbf(gamma=3.415),-1.4620221892720575,3.00000000000038
langevin,all,rbf,rbf(gamma=3.499),-1.4614413421488333,3.000000000000437
langevin,all,rbf,rbf(gamma=3.867),-1.4580248482121974,3.0000000000005027
langevin,all,rbf,rbf(gamma=6.027),-1.4221266466792901,3.000000000000417
langevin,all,rbf,rbf(gamma=6.334),-1.4159539431840402,3.000000000000408
langevin,all,rbf,rbf(gamma=6.361),-1.415405278757343,3.0000000000005254
langevin,all,rbf,rbf(gamma=6.385),-1.4149168767515583,3.0000000000005116
langevin,all,rbf,rbf(gamma=6.531),-1.411932444306495,3.0000000000003806
langevin,all,rbf,rbf(gamma=6.739),-1.4076458451148894,3.000000000000424
langevin,all,rbf,rbf(gamma=6.743),-1.4075630581551948,3.000000000000398
langevin,all,rbf,rbf(gamma=6.829),-1.4057802666270323,3.0000000000003717
langevin,all,rbf,rbf(gamma=6.999),-1.402241569659566,3.000000000000377
langevin,all,rbf,rbf(gamma=7.734),-1.3867986075649241,3.000000000000588
linear,A=rev,hermite,hermite(bad),-2.0976177361795347,3.000000000000218
linear,A=rev,hermite,hermite(good),-1.1202960799646782,3.0000000000000573
linear,A=rev,hermite,hermite(ugly),-0.27322219526925307,1.0000083623903178
linear,A=rev,linear,linear,-1.3873251949384005,2.000000000000067
linear,A=rev,poly,poly(p=1),-1.710571689267829,3.0000000000000315
linear,A=rev,poly,poly(p=2),-2.4965014066698488,3.0000000000003233
linear,A=rev,poly,poly(p=3),-1.431542216070734,3.000000000000917
linear,A=rev,poly,poly(p=4),24.521724329794264,3.000000000001464
linear,A=rev,rbf,rbf(gamma=0.04995427791388666),-1.1416248874430057,3.000000000000808
linear,A=rev,rbf,rbf(gamma=0.05146572514661616),-1.1451531269091693,3.000000000000638
linear,A=rev,rbf,rbf(gamma=0.05189909675010617),-1.1461579950873837,3.000000000000634
linear,A=rev,rbf,rbf(gamma=0.052010995812118065),-1.1464169711126044,3.0000000000006857
linear,A=rev,rbf,rbf(gamma=0.05383991195644794),-1.15062166951295,3.000000000000769
linear,A=rev,rbf,rbf(gamma=0.057170569864738015),-1.158145246482605,3.000000000000803
linear,A=rev,rbf,rbf(gamma=0.05807221150778831),-1.1601528681027615,3.0000000000006257
linear,A=rev,rbf,rbf(gamma=0.05947300227420471),-1.1632477820502605,3.000000000001657
linear,A=rev,rbf,rbf(gamma=0.06039094161727605),-1.165260126392967,3.000000000001346
linear,A=rev,rbf,rbf(gamma=0.06040786973321314),-1.1652971206534586,3.000000000001956
linear,A=rev,rbf,rbf(gamma=0.06111381981702322),-1.1668361568270946,3.000000000000794
linear,A=rev,rbf,rbf(gamma=0.0613059543409328),-1.1672537707760176,3.000000000000618
linear,A=rev,rbf,rbf(gamma=0.0629504849572889),-1.170806417942549,3.000000000000852
linear,A=rev,rbf,rbf(gamma=0.06435796207307426),-1.1738162528741338,3.0000000000011577
linear,A=rev,rbf,rbf(gamma=0.06490512002023081),-1.1749787713625681,3.0000000000009788
linear,A=rev,rbf,rbf(gamma=0.06508678073261272),-1.1753638074365205,3.000000000001554
linear,A=rev,rbf,rbf(gamma=0.06797624933021323),-1.18142657674989,3.0000000000013025
linear,A=rev,rbf,rbf(gamma=0.07227671456991984),-1.190240418940653,3.000000000001222
linear,A=rev,rbf,rbf(gamma=0.08038944954728941),-1.2062171215498025,3.0000000000010214
linear,A=rev,rbf,rbf(gamma=0.08086751581281795),-1.2071331144233348,3.00000000000151
linear,A=rev,rbf,rbf(gamma=0.09990855582777332),-1.2414944536742707,3.0000000000015254
linear,A=rev,rbf,rbf(gamma=0.10293145029323232),-1.2465932725513238,3.000000000001363
linear,A=rev,rbf,rbf(gamma=0.10379819350021234),-1.2480384049503772,3.0000000000012292
linear,A=rev,rbf,rbf(gamma=0.10402199162423613),-1.2484103421808193,3.0000000000011533
linear,A=rev,rbf,rbf(gamma=0.10767982391289588),-1.2544202828803346,3.0000000000010836
linear,A=rev,rbf,rbf(gamma=0.11434113972947603),-1.2650401132569769,3.0000000000014366
linear,A=rev,rbf,rbf(gamma=0.11614442301557662),-1.26784525072737,3.0000000000013944
linear,A=rev,rbf,rbf(gamma=0.11894600454840942),-1.2721461652533375,3.000000000001234
linear,A=rev,rbf,rbf(gamma=0.1207818832345521),-1.2749275010122452,3.0000000000009255
linear,A=rev,rbf,rbf(gamma=0.12081573946642628),-1.274978520778983,3.0000000000010885
linear,A=rev,rbf,rbf(gamma=0.12222763963404644),-1.277097493656118,3.0000000000008367
linear,A=rev,rbf,rbf(gamma=0.1226119086818656),-1.2776712771970022,3.0000000000009677
linear,A=rev,rbf,rbf(gamma=0.1259009699145778),-1.2825319270418074,3.00000000000161
linear,A=rev,rbf,rbf(gamma=0.12871592414614852),-1.286621319845122,3.000000000001529
linear,A=rev,rbf,rbf(gamma=0.12981024004046163),-1.2881938282187366,3.000000000001491
linear,A=rev,rbf,rbf(gamma=0.13017356146522543),-1.2887138022526812,3.0000000000012634
linear,A=rev,rbf,rbf(gamma=0.13595249866042647),-1.2968455948035824,3.000000000001125
linear,A=rev,rbf,rbf(gamma=0.14455342913983968),-1.3084826370642924,3.000000000001263
linear,A=rev,rbf,rbf(gamma=0.16077889909457882),-1.329031659973716,3.0000000000014033
linear,A=rev,rbf,rbf(gamma=0.1617350316256359),-1.3301888831362259,3.000000000002015
linear,A=rev,rbf,rbf(gamma=0.19981711165554664),-1.3720146800155792,3.0000000000037157
linear,A=rev,rbf,rbf(gamma=0.20586290058646464),-1.3779642994804184,3.0000000000043863
linear,A=rev,rbf,rbf(gamma=0.20759638700042468),-1.3796387644230226,3.00000000000416
linear,A=rev,rbf,rbf(gamma=0.20804398324847226),-1.380068884715192,3.0000000000045923
linear,A=rev,rbf,rbf(gamma=0.21535964782579176),-1.3869714355462603,3.000000000003997
linear,A=rev,rbf,rbf(gamma=0.22868227945895206),-1.3989513244935148,3.000000000019419
linear,A=rev,rbf,rbf(gamma=0.23228884603115324),-1.402069771672018,3.000000000013285
linear,A=rev,rbf,rbf(gamma=0.23789200909681885),-1.406814038716102,3.000000000002007
linear,A=rev,rbf,rbf(gamma=0.2415637664691042),-1.4098583077223201,3.000000000002181
linear,A=rev,rbf,rbf(gamma=0.24163147893285256),-1.4099139766490199,3.0000000000015645
linear,A=rev,rbf,rbf(gamma=0.24445527926809288),-1.41222051319778,3.000000000001885
linear,A=rev,rbf,rbf(gamma=0.2452238173637312),-1.4128432304258844,3.000000000002452
linear,A=rev,rbf,rbf(gamma=0.2518019398291556),-1.4180867616015576,3.0000000000019065
linear,A=rev,rbf,rbf(gamma=0.25743184829229704),-1.4224545570563247,3.0000000000017764
linear,A=rev,rbf,rbf(gamma=0.25962048008092325),-1.4241235152747542,3.0000000000020903
linear,A=rev,rbf,rbf(gamma=0.26034712293045087),-1.4246740880217352,3.0000000000018368
linear,A=rev,rbf,rbf(gamma=0.27190499732085294),-1.4332009477184837,3.0000000000026037
linear,A=rev,rbf,rbf(gamma=0.28910685827967936),-1.4451315681709989,3.0000000000058917
linear,A=rev,rbf,rbf(gamma=0.32155779818915764),-1.4654217559767062,3.0000000000077676
linear,A=rev,rbf,rbf(gamma=0.3234700632512718),-1.4665349372661414,3.000000000008255
linear,A=rev,rbf,rbf(gamma=0.3996342233110933),-1.5046462183899922,3.0000000000052256
linear,A=rev,rbf,rbf(gamma=0.4117258011729293),-1.5097274571518042,3.000000000002729
linear,A=rev,rbf,rbf(gamma=0.41519277400084936),-1.5111419531902939,3.000000000002938
linear,A=rev,rbf,rbf(gamma=0.4160879664969445),-1.5115041863111631,3.000000000002546
linear,A=rev,rbf,rbf(gamma=0.4307192956515835),-1.5172549601694207,3.000000000002538
linear,A=rev,rbf,rbf(gamma=0.4573645589179041),-1.5269537851847905,3.000000000003219
linear,A=rev,rbf,rbf(gamma=0.4645776920623065),-1.529418805939942,3.000000000003297
linear,A=rev,rbf,rbf(gamma=0.4757840181936377),-1.5331209505922747,3.000000000002935
linear,A=rev,rbf,rbf(gamma=0.4831275329382084),-1.5354656889866627,3.0000000000025095
linear,A=rev,rbf,rbf(gamma=0.4832629578657051),-1.5355083399311458,3.0000000000025735
linear,A=rev,rbf,rbf(gamma=0.48891055853618576),-1.537268326474362,3.0000000000029536
linear,A=rev,rbf,rbf(gamma=0.4904476347274624),-1.5377410773180828,3.000000000002503
linear,A=rev,rbf,rbf(gamma=0.5036038796583112),-1.5416808584687935,3.0000000000026845
linear,A=rev,rbf,rbf(gamma=0.5148636965845941),-1.544906100442087,3.0000000000032827
linear,A=rev,rbf,rbf(gamma=0.5192409601618465),-1.5461247363353454,3.0000000000036535
linear,A=rev,rbf,rbf(gamma=0.5206942458609017),-1.5465250717608647,3.000000000003343
linear,A=rev,rbf,rbf(gamma=0.5438099946417059),-1.5526172716071531,3.0000000000033418
linear,A=rev,rbf,rbf(gamma=0.5782137165593587),-1.5607911452722885,3.0000000000029137
linear,A=rev,rbf,rbf(gamma=0.6431155963783153),-1.5736909999624116,3.0000000000023928
linear,A=rev,rbf,rbf(gamma=0.6469401265025436),-1.5743599428724482,3.0000000000025264
linear,A=rev,rbf,rbf(gamma=0.7992684466221865),-1.5944593201692274,3.0000000000027356
linear,A=rev,rbf,rbf(gamma=0.8234516023458586),-1.596670808924127,3.0000000000028737
linear,A=rev,rbf,rbf(gamma=0.8303855480016987),-1.5972637362450757,3.0000000000022884
linear,A=rev,rbf,rbf(gamma=0.832175932993889),-1.5974139438828934,3.0000000000024367
linear,A=rev,rbf,rbf(gamma=0.861438591303167),-1.5997066257630506,3.000000000003394
linear,A=rev,rbf,rbf(gamma=0.9147291178358082),-1.6031528549343717,3.0000000000196874
linear,A=rev,rbf,rbf(gamma=0.929155384124613),-1.6039372908164815,3.0000000000164815
linear,A=rev,rbf,rbf(gamma=0.9515680363872754),-1.6050399931207597,3.0000000000145888
linear,A=rev,rbf,rbf(gamma=0.9662550658764169),-1.6056893306887137,3.000000000007518
linear,A=rev,rbf,rbf(gamma=0.9665259157314102),-1.6057007776640824,3.0000000000073754
linear,A=rev,rbf,rbf(gamma=0.9778211170723715),-1.6061615013753006,3.0000000000096896
linear,A=rev,rbf,rbf(gamma=0.9808952694549248),-1.6062813332294306,3.000000000010079
linear,A=rev,rbf,rbf(gamma=1.0072077593166224),-1.6072128809789914,3.0000000000078653
linear,A=rev,rbf,rbf(gamma=1.0297273931691882),-1.6078818384594697,3.000000000005265
linear,A=rev,rbf,rbf(gamma=1.038481920323693),-1.6081114140900394,3.0000000000068154
linear,A=rev,rbf,rbf(gamma=1.0413884917218035),-1.6081839641359592,3.0000000000068225
linear,A=rev,rbf,rbf(gamma=1.0876199892834117),-1.6091028729661758,3.0000000000158438
linear,A=rev,rbf,rbf(gamma=1.1564274331187174),-1.609722577968524,3.0000000000041873
linear,A=rev,rbf,rbf(gamma=1.2862311927566306),-1.6088610588219912,3.000000000004372
linear,A=rev,rbf,rbf(gamma=1.2938802530050872),-1.6087391913703264,3.000000000004789
linear,A=rot,hermite,hermite(bad),-2.728252512075658,3.000000000001574
linear,A=rot,hermite,hermite(good),-1.219958553892485,3.000000000000174
linear,A=rot,hermite,hermite(ugly),-0.3627898249142664,1.0000195054442242
linear,A=rot,linear,linear,-1.4831801742303377,2.00000000000003
linear,A=rot,poly,poly(p=1),-2.094647067563312,2.9999999999999276
linear,A=rot,poly,poly(p=2),-2.618346079446303,3.0000000000007225
linear,A=rot,poly,poly(p=3),17.657104847618672,3.000000000001758
linear,A=rot,poly,poly(p=4),395.26473238445254,3.000000000003619
linear,A=rot,rbf,rbf(gamma=0.04995427791388666),-1.221860893039259,3.0000000000013447
linear,A=rot,rbf,rbf(gamma=0.05146572514661616),-1.2266718113439574,3.0000000000011258
linear,A=rot,rbf,rbf(gamma=0.05189909675010617),-1.2280367182550054,3.0000000000011418
linear,A=rot,rbf,rbf(gamma=0.052010995812118065),-1.2283881069534484,3.0000000000014477
linear,A=rot,rbf,rbf(gamma=0.05383991195644794),-1.2340717282736116,3.000000000001208
linear,A=rot,rbf,rbf(gamma=0.057170569864738015),-1.2441420564514913,3.000000000001178
linear,A=rot,rbf,rbf(gamma=0.05807221150778831),-1.2468080344316563,3.0000000000010956
linear,A=rot,rbf,rbf(gamma=0.05947300227420471),-1.2509006017926343,3.000000000001768
linear,A=rot,rbf,rbf(gamma=0.06039094161727605),-1.2535504941393196,3.000000000001934
linear,A=rot,rbf,rbf(gamma=0.06040786973321314),-1.2535991272202673,3.000000000001826
linear,A=rot,rbf,rbf(gamma=0.06111381981702322),-1.2556197607971324,3.0000000000015965
linear,A=rot,rbf,rbf(gamma=0.0613059543409328),-1.2561671809097221,3.000000000001128
linear,A=rot,rbf,rbf(gamma=0.0629504849572889),-1.2608090987333016,3.0000000000014233
linear,A=rot,rbf,rbf(gamma=0.06435796207307426),-1.2647209514956668,3.000000000002077
linear,A=rot,rbf,rbf(gamma=0.06490512002023081),-1.2662267983756335,3.00000000000188
linear,A=rot,rbf,rbf(gamma=0.06508678073261272),-1.2667249286151405,3.000000000002501
linear,A=rot,rbf,rbf(gamma=0.06797624933021323),-1.2745282171628511,3.0000000000012768
linear,A=rot,rbf,rbf(gamma=0.07227671456991984),-1.2857396985778171,3.000000000001403
linear,A=rot,rbf,rbf(gamma=0.08038944954728941),-1.3056757281116387,3.0000000000019873
linear,A=rot,rbf,rbf(gamma=0.08086751581281795),-1.3068040431458046,3.0000000000016223
linear,A=rot,rbf,rbf(gamma=0.09990855582777332),-1.3480429412916017,3.0000000000014118
linear,A=rot,rbf,rbf(gamma=0.10293145029323232),-1.3539894145289317,3.000000000001966
linear,A=rot,rbf,rbf(gamma=0.10379819350021234),-1.3556670053196014,3.0000000000019114
linear,A=rot,rbf,rbf(gamma=0.10402199162423613),-1.356098218195358,3.00000000000178
linear,A=rot,rbf,rbf(gamma=0.10767982391289588),-1.3630348359496673,3.000000000002006
linear,A=rot,rbf,rbf(gamma=0.11434113972947603),-1.3751511595015142,3.000000000002208
linear,A=rot,rbf,rbf(gamma=0.11614442301557662),-1.378322071220391,3.0000000000028386
linear,A=rot,rbf,rbf(gamma=0.11894600454840942),-1.3831602424674199,3.0000000000043907
linear,A=rot,rbf,rbf(gamma=0.1207818832345521),-1.3862739659125785,3.000000000005272
linear,A=rot,rbf,rbf(gamma=0.12081573946642628),-1.3863309731859108,3.0000000000050715
linear,A=rot,rbf,rbf(gamma=0.12222763963404644),-1.3886951466392972,3.000000000001627
linear,A=rot,rbf,rbf(gamma=0.1226119086818656),-1.3893341617286954,3.00000000000176
linear,A=rot,rbf,rbf(gamma=0.1259009699145778),-1.3947276199926355,3.0000000000012594
linear,A=rot,rbf,rbf(gamma=0.12871592414614852),-1.39923809155422,3.00000000000273
linear,A=rot,rbf,rbf(gamma=0.12981024004046163),-1.4009659641280467,3.0000000000033054
linear,A=rot,rbf,rbf(gamma=0.13017356146522543),-1.401536514839237,3.0000000000018665
linear,A=rot,rbf,rbf(gamma=0.13595249866042647),-1.4104081693986217,3.0000000000030567
linear,A=rot,rbf,rbf(gamma=0.14455342913983968),-1.422939563781031,3.0000000000054428
linear,A=rot,rbf,rbf(gamma=0.16077889909457882),-1.4446089331391787,3.000000000005963
linear,A=rot,rbf,rbf(gamma=0.1617350316256359),-1.4458122094553278,3.0000000000060183
linear,A=rot,rbf,rbf(gamma=0.19981711165554664),-1.4881251296641789,3.0000000000083507
linear,A=rot,rbf,rbf(gamma=0.20586290058646464),-1.4939617236372198,3.000000000006001
linear,A=rot,rbf,rbf(gamma=0.20759638700042468),-1.4955963190966404,3.0000000000060756
linear,A=rot,rbf,rbf(gamma=0.20804398324847226),-1.4960156275693588,3.000000000005373
linear,A=rot,rbf,rbf(gamma=0.21535964782579176),-1.5027128186860035,3.0000000000058056
linear,A=rot,rbf,rbf(gamma=0.22868227945895206),-1.5141942446541148,3.0000000000075975
linear,A=rot,rbf,rbf(gamma=0.23228884603115324),-1.5171534064413243,3.000000000002513
linear,A=rot,rbf,rbf(gamma=0.23789200909681885),-1.5216319342975655,3.0000000000026392
linear,A=rot,rbf,rbf(gamma=0.2415637664691042),-1.5244907904785137,3.000000000002569
linear,A=rot,rbf,rbf(gamma=0.24163147893285256),-1.52454296033767,3.0000000000021845
linear,A=rot,rbf,rbf(gamma=0.24445527926809288),-1.526701090267337,3.000000000002766
linear,A=rot,rbf,rbf(gamma=0.2452238173637312),-1.5272825920241475,3.000000000002014
linear,A=rot,rbf,rbf(gamma=0.2518019398291556),-1.532159667044068,3.0000000000019127
linear,A=rot,rbf,rbf(gamma=0.25743184829229704),-1.5361956555213254,3.000000000002291
linear,A=rot,rbf,rbf(gamma=0.25962048008092325),-1.537731434107523,3.0000000000020735
linear,A=rot,rbf,rbf(gamma=0.26034712293045087),-1.5382372948730882,3.0000000000019185
linear,A=rot,rbf,rbf(gamma=0.27190499732085294),-1.5460222377806534,3.00000000000291
linear,A=rot,rbf,rbf(gamma=0.28910685827967936),-1.5567572064670847,3.0000000000029883
linear,A=rot,rbf,rbf(gamma=0.32155779818915764),-1.5745798437984588,3.000000000002925
linear,A=rot,rbf,rbf(gamma=0.3234700632512718),-1.5755413441596673,3.000000000003149
linear,A=rot,rbf,rbf(gamma=0.3996342233110933),-1.6073496240165621,3.0000000000199094
linear,A=rot,rbf,rbf(gamma=0.4117258011729293),-1.611413332827424,3.000000000002847
linear,A=rot,rbf,rbf(gamma=0.41519277400084936),-1.6125363589616963,3.0000000000029936
linear,A=rot,rbf,rbf(gamma=0.4160879664969445),-1.6128233639868996,3.000000000002551
linear,A=rot,rbf,rbf(gamma=0.4307192956515835),-1.617347041912609,3.000000000003346
linear,A=rot,rbf,rbf(gamma=0.4573645589179041),-1.6248290909129786,3.00000000001657
linear,A=rot,rbf,rbf(gamma=0.4645776920623065),-1.626699285282137,3.000000000007427
linear,A=rot,rbf,rbf(gamma=0.4757840181936377),-1.6294825993869264,3.0000000000098326
linear,A=rot,rbf,rbf(gamma=0.4831275329382084),-1.6312289801719324,3.0000000000120255
linear,A=rot,rbf,rbf(gamma=0.4832629578657051),-1.6312606257270028,3.00000000001214
linear,A=rot,rbf,rbf(gamma=0.48891055853618576),-1.6325626240404896,3.000000000013692
linear,A=rot,rbf,rbf(gamma=0.4904476347274624),-1.6329110586286564,3.0000000000154023
linear,A=rot,rbf,rbf(gamma=0.5036038796583112),-1.6357928059558933,3.000000000003636
linear,A=rot,rbf,rbf(gamma=0.5148636965845941),-1.638121433190368,3.0000000000036224
linear,A=rot,rbf,rbf(gamma=0.5192409601618465),-1.6389938108040525,3.0000000000037907
linear,A=rot,rbf,rbf(gamma=0.5206942458609017),-1.639279476115722,3.0000000000038654
linear,A=rot,rbf,rbf(gamma=0.5438099946417059),-1.6435677284487833,3.0000000000042846
linear,A=rot,rbf,rbf(gamma=0.5782137165593587),-1.6491291111132707,3.000000000015246
linear,A=rot,rbf,rbf(gamma=0.6431155963783153),-1.657345604266057,3.0000000000094307
linear,A=rot,rbf,rbf(gamma=0.6469401265025436),-1.6577486378940645,3.000000000009352
linear,A=rot,rbf,rbf(gamma=0.7992684466221865),-1.6681315881430214,3.0000000000055405
linear,A=rot,rbf,rbf(gamma=0.8234516023458586),-1.6689484381049542,3.0000000000080758
linear,A=rot,rbf,rbf(gamma=0.8303855480016987),-1.6691484330637902,3.000000000005233
linear,A=rot,rbf,rbf(gamma=0.832175932993889),-1.6691976789838778,3.000000000005348
linear,A=rot,rbf,rbf(gamma=0.861438591303167),-1.6698685599027012,3.0000000000030216
linear,A=rot,rbf,rbf(gamma=0.9147291178358082),-1.6704933858185946,3.000000000003554
linear,A=rot,rbf,rbf(gamma=0.929155384124613),-1.6705420634739925,3.0000000000037157
linear,A=rot,rbf,rbf(gamma=0.9515680363872754),-1.6705243754296621,3.0000000000042704
linear,A=rot,rbf,rbf(gamma=0.9662550658764169),-1.670454122591279,3.0000000000047735
linear,A=rot,rbf,rbf(gamma=0.9665259157314102),-1.6704524059071468,3.0000000000050524
linear,A=rot,rbf,rbf(gamma=0.9778211170723715),-1.670367562397866,3.0000000000053753
linear,A=rot,rbf,rbf(gamma=0.9808952694549248),-1.670340049856004,3.000000000005557
linear,A=rot,rbf,rbf(gamma=1.0072077593166224),-1.6700299949279949,3.000000000004428
linear,A=rot,rbf,rbf(gamma=1.0297273931691882),-1.6696634419725578,3.0000000000033196
linear,A=rot,rbf,rbf(gamma=1.038481920323693),-1.6694970261940265,3.000000000003542
