kernel,kind,method,eigenfunction_id,n,bias_mean,bias_std,dist_mean,trunc_mean,spurious_mean,spurious_std
resolvent(beta=0.3),cycle_12,Reduced Rank,3,10,1.4048257885542603,0.08214411629515364,10.844381986709973,0.12959231439212024,0.7062680286153518,0.016920466806728433
resolvent(beta=0.3),cycle_12,Reduced Rank,4,10,1.4291297539440344,0.08479745299623945,11.029875069038045,0.12959231439212024,0.6994857162319297,0.01633402556239277
resolvent(beta=0.3),cycle_12,Reduced Rank,5,10,1.8791534614093628,0.2893272787155073,14.496479284823543,0.12959231439212024,0.932210586630723,0.05850377699777096
resolvent(beta=0.3),path_12,Principal Components (kDMD),1,10,0.40076973425797674,0.0018761231984938875,9.183986901380212,0.04363777458929776,0.21421525945235226,0.017618267566466277
resolvent(beta=0.3),path_12,Principal Components (kDMD),2,10,0.4399399062290074,0.007715935390401103,10.081998564589057,0.04363777458929776,0.5267767272351297,0.03165164606752117
resolvent(beta=0.3),path_12,Principal Components (kDMD),3,10,0.48507225303580404,0.004239478093139321,11.116038129782067,0.04363777458929776,0.7308652586866542,0.014036689791705484
resolvent(beta=0.3),path_12,Principal Components (kDMD),4,10,0.5383061376387686,0.003246768406135222,12.335826090778482,0.04363777458929776,0.8668149036598365,0.00747164487681066
resolvent(beta=0.3),path_12,Principal Components (kDMD),5,10,0.5896216167461747,0.0033923914157666826,13.511676608984715,0.04363777458929776,0.9569798286454582,0.010610943956856383
resolvent(beta=0.3),path_12,Reduced Rank,1,10,1.2725903408459833,0.02940833658624527,9.20293657173548,0.13828120186099024,0.14783586639710045,0.008674563888575682
resolvent(beta=0.3),path_12,Reduced Rank,2,10,2.331126254003292,0.08591173760892395,16.855048829497264,0.13828120186099024,0.44544442440295756,0.047199051928673616
resolvent(beta=0.3),path_12,Reduced Rank,3,10,1.399794109109809,0.043802888884852065,10.125279943052421,0.13828120186099024,0.5200948675068354,0.03195861183881012
resolvent(beta=0.3),path_12,Reduced Rank,4,10,1.5350165821364203,0.11780721644659438,11.105822016509233,0.13828120186099024,0.7320005312368599,0.011717743298190413
resolvent(beta=0.3),path_12,Reduced Rank,5,10,1.8878427476373734,0.43862589345563624,13.648257234657304,0.13828120186099024,0.871872604689276,0.006882476894850849
resolvent(beta=1),cycle_12,Principal Components (kDMD),1,10,0.34791007109666117,0.0012581329669837096,12.435978396268016,0.02797613294238389,0.15505448564650282,0.03549516244894646
resolvent(beta=1),cycle_12,Principal Components (kDMD),2,10,0.368399828005135,0.004890909996217185,13.168265575397669,0.02797613294238389,0.7086802440783128,0.017351796306983993
resolvent(beta=1),cycle_12,Principal Components (kDMD),3,10,0.3742523528442237,0.004720408316548563,13.377276904849598,0.02797613294238389,0.7017799825377,0.01464483843029278
