kernel,kind,method,n_modes_used,weight_sum,agg_bias_mean,agg_bias_std,agg_dist_mean,agg_trunc_mean,agg_spurious_mean,agg_spurious_std,mean_spurious_ref_count,mean_spurious_residual_count,mean_spectral_gap,std_spectral_gap,mean_rank
rbf(gamma=0.2618639846493067),0.5237279692986134,PCR,3.0,1.0,0.08848416928357707,,9.656066655228397,0.009163583107171927,0.2684343130721906,,0.0,2.8,0.00969655292521594,0.001507383683992445,3.0
rbf(gamma=0.2618639846493067),0.5237279692986134,Reduced Rank,3.0,1.0,18.91708221709099,,43.58475464742958,0.43402979711867284,0.26490889163619924,,0.0,2.8,0.009379974574872585,0.001249535875996304,3.0
rbf(gamma=0.2751442350787957),0.5502884701575914,PCR,3.0,1.0,0.1483120632977601,,9.649736518328293,0.015369545377333628,0.2745792206804591,,0.0,2.6,0.017025317427935206,0.006929974210407531,3.0
rbf(gamma=0.2751442350787957),0.5502884701575914,Reduced Rank,3.0,1.0,484.55113318706304,,76.56924465382363,6.328273647960899,0.2733333486208706,,0.0,2.6,0.016078802707536054,0.005827009310946445,3.0
rbf(gamma=0.28962801072246896),0.28962801072246896,PCR,3.0,1.0,0.40149444185201855,,9.286322883038455,0.043235029290802654,0.2537753306665966,,0.0,2.6,0.009023473584880648,0.003015288210358402,3.0
rbf(gamma=0.28962801072246896),0.28962801072246896,Reduced Rank,3.0,1.0,130.22196491737944,,57.39024771062768,2.2690608615941654,0.25362634282575824,,0.0,2.6,0.008788192198538125,0.002763986370843619,3.0
rbf(gamma=0.31135217390933273),0.6227043478186655,PCR,3.0,1.0,0.17505843081333405,,9.737339479260505,0.017978055626610312,0.2616828033652425,,0.0,2.8,0.019438185587775436,0.009048346124348008,3.0
rbf(gamma=0.31135217390933273),0.6227043478186655,Reduced Rank,3.0,1.0,66.44814342894995,,61.1076653912575,1.0873945683164081,0.2633901037860521,,0.0,2.8,0.0183309125674896,0.00793760814876516,3.0
rbf(gamma=0.31337413094865874),0.6267482618973175,PCR,3.0,1.0,0.17747906034563737,,9.891133190506125,0.017943248455696496,0.2565864958920113,,0.0,2.6,0.020673506415020283,0.010187165436496434,3.0
rbf(gamma=0.31337413094865874),0.6267482618973175,Reduced Rank,3.0,1.0,119.51353135201603,,85.77490024723967,1.3933392053797475,0.25310204383141244,,0.0,2.6,0.019215924887725742,0.008759211010710755,3.0
rbf(gamma=0.3218055774198259),0.6436111548396518,PCR,3.0,1.0,0.1352377334594717,,9.61441827480521,0.01406613791849114,0.30055558550103606,,0.0,2.6,0.015643281521119955,0.004236806049088427,3.0
rbf(gamma=0.3218055774198259),0.6436111548396518,Reduced Rank,3.0,1.0,26.56352772385565,,60.72857218525381,0.4374140008235834,0.29909416070062755,,0.0,2.6,0.015121291417236593,0.0037643678185947885,3.0
rbf(gamma=0.37484334445134293),0.37484334445134293,PCR,3.0,1.0,0.3564649357020088,,9.218376539237813,0.038668949373539235,0.2749683897705615,,0.0,2.6,0.012202586600587262,0.005237538742104741,3.0
rbf(gamma=0.37484334445134293),0.37484334445134293,Reduced Rank,3.0,1.0,140.37724142469065,,69.7858784579715,2.0115422278338557,0.2738119049326762,,0.0,2.6,0.011575155920125124,0.004509077675277463,3.0
rbf(gamma=0.38235498668231693),0.7647099733646339,PCR,3.0,1.0,0.2021745675681414,,9.758548143905761,0.020717689208143115,0.2796611333310391,,0.2,2.8,0.024677913949291995,0.01138252956777995,3.0
rbf(gamma=0.38235498668231693),0.7647099733646339,Reduced Rank,3.0,1.0,66.69186723011256,,67.88476378557596,0.9824276245663704,0.27709117162418273,,0.0,2.8,0.02265291468442896,0.00922970579515119,3.0
rbf(gamma=0.41700840624327307),0.41700840624327307,PCR,3.0,1.0,0.3636939382314528,,9.348701652518315,0.038903149522744956,0.2875263613304494,,0.0,2.6,0.014421500742220105,0.006001236449718357,3.0
rbf(gamma=0.41700840624327307),0.41700840624327307,Reduced Rank,3.0,1.0,541.3515582689722,,76.26336415627871,7.098448439274668,0.28554725415479065,,0.0,2.6,0.01384848338017497,0.005440083967243311,3.0
rbf(gamma=0.475797255787966),0.475797255787966,PCR,3.0,1.0,0.33200580280618924,,9.242845721659304,0.035920301258321394,0.295652060049038,,0.0,2.4,0.011821428185017213,0.0035860777598488514,3.0
rbf(gamma=0.475797255787966),0.475797255787966,Reduced Rank,3.0,1.0,141.17668456442414,,73.63288634398768,1.9173047747292549,0.29572759173325236,,0.0,2.4,0.01142989480798664,0.0031878364407294723,3.0
rbf(gamma=0.5237279692986134),0.5237279692986134,PCR,3.0,1.0,0.2603085944854795,,9.16706258974812,0.02839607474444351,0.30646560429027875,,0.0,2.8,0.00969655292521594,0.001507383683992445,3.0
rbf(gamma=0.5237279692986134),0.5237279692986134,Reduced Rank,3.0,1.0,244.93792332965774,,63.844539969290906,3.8364740892090756,0.3007811690188511,,0.0,2.8,0.009379974574872585,0.001249535875996304,3.0
rbf(gamma=0.5502884701575914),0.5502884701575914,PCR,3.0,1.0,0.31927897217075807,,9.263018030280943,0.03446813674841508,0.30230177143183923,,0.0,2.6,0.017025317427935206,0.006929974210407531,3.0
rbf(gamma=0.5502884701575914),0.5502884701575914,Reduced Rank,3.0,1.0,1146.0484217215594,,82.4768277033752,13.895398909415855,0.2991376835980935,,0.0,2.6,0.016078802707536054,0.005827009310946445,3.0
rbf(gamma=0.5792560214449379),0.28962801072246896,PCR,3.0,1.0,0.6295164283828071,,9.251319720439195,0.06804612178649486,0.2951720142814179,,0.0,2.6,0.009023473584880648,0.003015288210358402,3.0
rbf(gamma=0.5792560214449379),0.28962801072246896,Reduced Rank,3.0,1.0,1528.8479732405426,,78.4872480212979,19.47893462675213,0.29284375417680314,,0.0,2.6,0.008788192198538125,0.002763986370843619,3.0
rbf(gamma=0.6227043478186655),0.6227043478186655,PCR,3.0,1.0,0.411579562879602,,9.388904494764919,0.04383680365575039,0.2710746213522183,,0.0,2.8,0.019438185587775436,0.009048346124348008,3.0
rbf(gamma=0.6227043478186655),0.6227043478186655,Reduced Rank,3.0,1.0,465.76221419512626,,51.58876558025831,9.028365167422448,0.2717506642924932,,0.0,2.8,0.0183309125674896,0.00793760814876516,3.0
rbf(gamma=0.6267482618973175),0.6267482618973175,PCR,3.0,1.0,0.4365359252040595,,9.570209292601172,0.045614041642908484,0.29664869158438933,,0.0,2.6,0.020673506415020283,0.010187165436496434,3.0
rbf(gamma=0.6267482618973175),0.6267482618973175,Reduced Rank,3.0,1.0,272.5923813743781,,70.77339521383796,3.8516222169468484,0.2923453837847275,,0.0,2.6,0.019215924887725742,0.008759211010710755,3.0
rbf(gamma=0.6436111548396518),0.6436111548396518,PCR,3.0,1.0,0.3167103684297351,,9.213420185940594,0.034374896839398004,0.3225776689790995,,0.0,2.6,0.015643281521119955,0.004236806049088427,3.0
rbf(gamma=0.6436111548396518),0.6436111548396518,Reduced Rank,3.0,1.0,419.64429093349935,,74.5194140998097,5.631341791971645,0.32053016802448636,,0.0,2.6,0.015121291417236593,0.0037643678185947885,3.0
rbf(gamma=0.7496866889026859),0.37484334445134293,PCR,3.0,1.0,0.6722582385972485,,9.2166963218746,0.07293917637296275,0.30644370115010805,,0.0,2.6,0.012202586600587262,0.005237538742104741,3.0
rbf(gamma=0.7496866889026859),0.37484334445134293,Reduced Rank,3.0,1.0,945.6968506076882,,65.26260390156827,14.490639264624297,0.30275379578341177,,0.0,2.6,0.011575155920125124,0.004509077675277463,3.0
rbf(gamma=0.7647099733646339),0.7647099733646339,PCR,3.0,1.0,0.40531177366951715,,9.427425228189488,0.04299283885674013,0.3154474718278467,,0.2,2.8,0.024677913949291995,0.01138252956777995,3.0
rbf(gamma=0.7647099733646339),0.7647099733646339,Reduced Rank,3.0,1.0,639.0198749391704,,86.06833558372732,7.424564104850519,0.3092037951763401,,0.0,2.8,0.02265291468442896,0.00922970579515119,3.0
rbf(gamma=0.8340168124865461),0.41700840624327307,PCR,3.0,1.0,0.6195331076476183,,9.305239274143144,0.06657895508062223,0.32483901174704066,,0.0,2.6,0.014421500742220105,0.006001236449718357,3.0
rbf(gamma=0.8340168124865461),0.41700840624327307,Reduced Rank,3.0,1.0,240.11887043709132,,80.30081968858408,2.9902418352427813,0.32052863230582057,,0.0,2.6,0.01384848338017497,0.005440083967243311,3.0
rbf(gamma=0.951594511575932),0.475797255787966,PCR,3.0,1.0,0.600527493509402,,9.165320249743424,0.06552171415136458,0.3243278508738692,,0.0,2.4,0.011821428185017213,0.0035860777598488514,3.0
rbf(gamma=0.951594511575932),0.475797255787966,Reduced Rank,3.0,1.0,1160.761693407245,,90.53639544241132,12.820939995844945,0.323210232741886,,0.0,2.4,0.01142989480798664,0.0031878364407294723,3.0
rbf(gamma=1.0474559385972269),0.5237279692986134,PCR,3.0,1.0,0.5571076963175265,,9.057752532808587,0.06150617322559829,0.3495709227407604,,0.0,2.8,0.00969655292521594,0.001507383683992445,3.0
rbf(gamma=1.0474559385972269),0.5237279692986134,Reduced Rank,3.0,1.0,432.5824515586914,,88.40872375771796,4.892983782281186,0.34175972399859883,,0.0,2.8,0.009379974574872585,0.001249535875996304,3.0
rbf(gamma=1.1005769403151828),0.5502884701575914,PCR,3.0,1.0,0.63930912633349,,9.210656419824724,0.06940972469209267,0.33537354983681805,,0.0,2.6,0.017025317427935206,0.006929974210407531,3.0
rbf(gamma=1.1005769403151828),0.5502884701575914,Reduced Rank,3.0,1.0,1158.048124295424,,70.18476212266832,16.499993577970635,0.32946446286580583,,0.0,2.6,0.016078802707536054,0.005827009310946445,3.0
rbf(gamma=1.1585120428898759),0.28962801072246896,PCR,3.0,1.0,0.7728213894048905,,9.40066787540588,0.08220920041508473,0.34401252062109555,,0.0,2.6,0.009023473584880648,0.003015288210358402,3.0
rbf(gamma=1.1585120428898759),0.28962801072246896,Reduced Rank,3.0,1.0,1074.1775970603042,,74.52229970306581,14.414176714089153,0.33888744598559684,,0.0,2.6,0.008788192198538125,0.002763986370843619,3.0
rbf(gamma=1.245408695637331),0.6227043478186655,PCR,3.0,1.0,0.6638932534183805,,9.341253741965753,0.07107110798584006,0.3131418566535201,,0.0,2.8,0.019438185587775436,0.009048346124348008,3.0
rbf(gamma=1.245408695637331),0.6227043478186655,Reduced Rank,3.0,1.0,1262.5889993882313,,69.89877617559432,18.063105943606974,0.30274793262879307,,0.0,2.8,0.0183309125674896,0.00793760814876516,3.0
rbf(gamma=1.253496523794635),0.6267482618973175,PCR,3.0,1.0,0.7029564624466305,,9.314849298052515,0.07546621957626301,0.33288669769942764,,0.0,2.6,0.020673506415020283,0.010187165436496434,3.0
rbf(gamma=1.253496523794635),0.6267482618973175,Reduced Rank,3.0,1.0,1266.6005110795718,,80.58116864063692,15.71831896268662,0.3245281375626532,,0.0,2.6,0.019215924887725742,0.008759211010710755,3.0
rbf(gamma=1.2872223096793036),0.6436111548396518,PCR,3.0,1.0,0.5810113913148456,,9.126230805821713,0.0636638940737958,0.35208406718259116,,0.0,2.6,0.015643281521119955,0.004236806049088427,3.0
rbf(gamma=1.2872223096793036),0.6436111548396518,Reduced Rank,3.0,1.0,2160.4451496783295,,105.6785632041128,20.443551503492145,0.3473775873980372,,0.0,2.6,0.015121291417236593,0.0037643678185947885,3.0
rbf(gamma=1.4993733778053717),0.37484334445134293,PCR,3.0,1.0,0.9499218896125106,,9.471159809667846,0.10029625818823813,0.343347160618272,,0.0,2.6,0.012202586600587262,0.005237538742104741,3.0
rbf(gamma=1.4993733778053717),0.37484334445134293,Reduced Rank,3.0,1.0,2434.0301890691353,,86.1491893615724,28.253663291634588,0.3359690562594641,,0.0,2.6,0.011575155920125124,0.004509077675277463,3.0
