kernel,kind,method,eigenfunction_id,n,bias_mean,bias_std,dist_mean,trunc_mean,spurious_mean,spurious_std
rbf(gamma=1.2888104811430485),omega=3.0,Principle Components (kDMD),1,1,3.425137708641547,,7.311638844322731,0.4684500672925146,0.12796757773040543,
rbf(gamma=1.2888104811430485),omega=3.0,Principle Components (kDMD),2,1,7.57727063085697,,16.175193814467935,0.4684500672925146,0.18442660785376688,
rbf(gamma=1.2888104811430485),omega=3.0,Principle Components (kDMD),3,1,7.57727063085697,,16.175193814467935,0.4684500672925146,0.18442660785376688,
rbf(gamma=1.2888104811430485),omega=3.0,Principle Components (kDMD),4,1,8.308592735614965,,17.736346551588444,0.4684500672925146,0.12315343467020322,
rbf(gamma=1.2888104811430485),omega=3.0,Principle Components (kDMD),5,1,8.308592735614965,,17.736346551588444,0.4684500672925146,0.12315343467020322,
rbf(gamma=1.2888104811430485),omega=3.0,Reduced Rank,1,1,17.235016426730063,,36.791576370866416,0.4684500672925146,0.12265414432584425,
rbf(gamma=1.2888104811430485),omega=3.0,Reduced Rank,2,1,41.01264311831401,,87.5496578650387,0.4684500672925146,0.20286681908596013,
rbf(gamma=1.2888104811430485),omega=3.0,Reduced Rank,3,1,41.01264311831401,,87.5496578650387,0.4684500672925146,0.20286681908596013,
rbf(gamma=1.2888104811430485),omega=3.0,Reduced Rank,4,1,42.54045853792605,,90.81108427157612,0.4684500672925146,0.10483558785981685,
rbf(gamma=1.2888104811430485),omega=3.0,Reduced Rank,5,1,42.54045853792605,,90.81108427157612,0.4684500672925146,0.10483558785981685,
rbf(gamma=1.320553372359053),omega=2.0,Principle Components (kDMD),1,1,4.588903641112693,,7.232197367511974,0.6345102889097965,0.058460653430403145,
rbf(gamma=1.320553372359053),omega=2.0,Principle Components (kDMD),2,1,9.705479926684903,,15.29601662308845,0.6345102889097965,0.11923051123728443,
rbf(gamma=1.320553372359053),omega=2.0,Principle Components (kDMD),3,1,9.705479926684903,,15.29601662308845,0.6345102889097965,0.11923051123728443,
rbf(gamma=1.320553372359053),omega=2.0,Principle Components (kDMD),4,1,10.966469957029817,,17.28336033111803,0.6345102889097965,0.18969531974713957,
rbf(gamma=1.320553372359053),omega=2.0,Principle Components (kDMD),5,1,10.966469957029817,,17.28336033111803,0.6345102889097965,0.18969531974713957,
rbf(gamma=1.320553372359053),omega=2.0,Reduced Rank,1,1,25.109192219831673,,39.572553288259215,0.6345102889097965,0.058185528975116606,
rbf(gamma=1.320553372359053),omega=2.0,Reduced Rank,2,1,40.16864744199329,,63.306534415714985,0.6345102889097965,0.11947407443499575,
rbf(gamma=1.320553372359053),omega=2.0,Reduced Rank,3,1,40.16864744199329,,63.306534415714985,0.6345102889097965,0.11947407443499575,
rbf(gamma=1.320553372359053),omega=2.0,Reduced Rank,4,1,63.529270019723754,,100.12330947206314,0.6345102889097965,0.1892574391471445,
rbf(gamma=1.320553372359053),omega=2.0,Reduced Rank,5,1,63.529270019723754,,100.12330947206314,0.6345102889097965,0.1892574391471445,
rbf(gamma=1.3227987609662522),omega=0.8,Principle Components (kDMD),1,1,45.58958754841202,,10.824912668396628,4.211543219328779,0.08590820182243156,
rbf(gamma=1.3227987609662522),omega=0.8,Principle Components (kDMD),2,1,45.58958754841202,,10.824912668396628,4.211543219328779,0.08590820182243156,
rbf(gamma=1.3227987609662522),omega=0.8,Principle Components (kDMD),3,1,40.400509545358375,,9.592804214840104,4.211543219328779,0.02397965113329236,
rbf(gamma=1.3227987609662522),omega=0.8,Principle Components (kDMD),4,1,49.29963592932979,,11.705836402929517,4.211543219328779,0.13785180252101784,
rbf(gamma=1.3227987609662522),omega=0.8,Principle Components (kDMD),5,1,49.29963592932979,,11.705836402929517,4.211543219328779,0.13785180252101784,
rbf(gamma=1.3227987609662522),omega=0.8,Reduced Rank,1,1,126.54266434535334,,30.04662608342442,4.211543219328779,0.08813584694916848,
rbf(gamma=1.3227987609662522),omega=0.8,Reduced Rank,2,1,126.54266434535334,,30.04662608342442,4.211543219328779,0.08813584694916848,
rbf(gamma=1.3227987609662522),omega=0.8,Reduced Rank,3,1,113.0729375249157,,26.84833839671171,4.211543219328779,0.02299190009561224,
rbf(gamma=1.3227987609662522),omega=0.8,Reduced Rank,4,1,119.41147989421817,,28.3533787202235,4.211543219328779,0.13948512946342026,
rbf(gamma=1.3227987609662522),omega=0.8,Reduced Rank,5,1,119.41147989421817,,28.3533787202235,4.211543219328779,0.13948512946342026,
rbf(gamma=1.3231803340739758),omega=2.0,Principle Components (kDMD),1,1,11.207118275805977,,7.750210370696645,1.4460405253230049,0.15552932186753995,
rbf(gamma=1.3231803340739758),omega=2.0,Principle Components (kDMD),2,1,21.114029704406843,,14.601271081037345,1.4460405253230049,0.1765262079000711,
rbf(gamma=1.3231803340739758),omega=2.0,Principle Components (kDMD),3,1,21.114029704406843,,14.601271081037345,1.4460405253230049,0.1765262079000711,
rbf(gamma=1.3231803340739758),omega=2.0,Principle Components (kDMD),4,1,21.305556452472466,,14.733720168536356,1.4460405253230049,0.13542073987507383,
rbf(gamma=1.3231803340739758),omega=2.0,Principle Components (kDMD),5,1,21.305556452472466,,14.733720168536356,1.4460405253230049,0.13542073987507383,
rbf(gamma=1.3231803340739758),omega=2.0,Reduced Rank,1,1,40.6997718742753,,28.145664773249777,1.4460405253230049,0.14113921540125043,
rbf(gamma=1.3231803340739758),omega=2.0,Reduced Rank,2,1,108.74332072700093,,75.20074218024473,1.4460405253230049,0.17484461754197608,
rbf(gamma=1.3231803340739758),omega=2.0,Reduced Rank,3,1,108.74332072700093,,75.20074218024473,1.4460405253230049,0.17484461754197608,
rbf(gamma=1.3231803340739758),omega=2.0,Reduced Rank,4,1,108.65258551817635,,75.13799483171913,1.4460405253230049,0.12746275171421909,
rbf(gamma=1.3231803340739758),omega=2.0,Reduced Rank,5,1,108.65258551817635,,75.13799483171913,1.4460405253230049,0.12746275171421909,
rbf(gamma=1.379440517839879),omega=1.5,Principle Components (kDMD),1,1,17.967147170701633,,11.821200225858696,1.5199088778987748,0.11258721935690454,
rbf(gamma=1.379440517839879),omega=1.5,Principle Components (kDMD),2,1,17.967147170701633,,11.821200225858696,1.5199088778987748,0.11258721935690454,
rbf(gamma=1.379440517839879),omega=1.5,Principle Components (kDMD),3,1,12.94160238696793,,8.51472254366938,1.5199088778987748,0.05449643132571802,
rbf(gamma=1.379440517839879),omega=1.5,Principle Components (kDMD),4,1,20.55798974977937,,13.525804111493928,1.5199088778987748,0.1703319718068012,
rbf(gamma=1.379440517839879),omega=1.5,Principle Components (kDMD),5,1,20.55798974977937,,13.525804111493928,1.5199088778987748,0.1703319718068012,
rbf(gamma=1.379440517839879),omega=1.5,Reduced Rank,1,1,72.16466374762267,,47.47959880817855,1.5199088778987748,0.1121167278725938,
