kind,kernel,method,trial,spurious_ref_count,spurious_residual_count,spectral_gap,rank
damping=0.1,rbf(gamma=2.2750839390640882),Principal Components (kDMD),5,0,2,0.001045249792617109,5
damping=0.1,rbf(gamma=4.5501678781281765),Principal Components (kDMD),5,0,2,0.0007025205558257586,5
damping=0.1,rbf(gamma=9.100335756256353),Principal Components (kDMD),5,0,2,0.00042282466364651494,5
damping=0.1,rbf(gamma=18.200671512512706),Principal Components (kDMD),5,0,2,0.0003742114598501711,5
damping=0.1,rbf(gamma=36.40134302502541),Principal Components (kDMD),5,0,2,0.0004254272249315516,5
damping=0.1,rbf(gamma=0.9971739545270134),Principal Components (kDMD),6,0,4,0.0010791077624978662,5
damping=0.1,rbf(gamma=1.9943479090540268),Principal Components (kDMD),6,0,4,0.0007385190755979654,5
damping=0.1,rbf(gamma=3.9886958181080536),Principal Components (kDMD),6,0,2,0.00046004180458247834,5
damping=0.1,rbf(gamma=7.977391636216107),Principal Components (kDMD),6,0,2,0.00038332223755754846,5
damping=0.1,rbf(gamma=15.954783272432215),Principal Components (kDMD),6,0,2,0.0004301002319948566,5
damping=0.1,rbf(gamma=16.605626355338007),Principal Components (kDMD),7,0,2,0.0008758751825052036,5
damping=0.1,rbf(gamma=33.211252710676014),Principal Components (kDMD),7,0,2,0.0005659282212382433,5
damping=0.1,rbf(gamma=66.42250542135203),Principal Components (kDMD),7,0,2,0.0003412686761334882,5
damping=0.1,rbf(gamma=132.84501084270406),Principal Components (kDMD),7,0,2,0.00036065068460722216,5
damping=0.1,rbf(gamma=265.6900216854081),Principal Components (kDMD),7,0,2,0.00042191112582479207,5
damping=0.1,rbf(gamma=1.6130860277634524),Principal Components (kDMD),8,0,4,0.0012065524096663838,5
damping=0.1,rbf(gamma=3.226172055526905),Principal Components (kDMD),8,0,4,0.0007617804495018143,5
damping=0.1,rbf(gamma=6.45234411105381),Principal Components (kDMD),8,0,2,0.00045180284763346457,5
damping=0.1,rbf(gamma=12.90468822210762),Principal Components (kDMD),8,0,2,0.00038241561418894676,5
damping=0.1,rbf(gamma=25.80937644421524),Principal Components (kDMD),8,0,2,0.0004322082218901624,5
damping=0.1,rbf(gamma=1.3756382953680228),Principal Components (kDMD),9,0,4,0.0014672204851736703,5
damping=0.1,rbf(gamma=2.7512765907360457),Principal Components (kDMD),9,0,4,0.0008035890808241186,5
damping=0.1,rbf(gamma=5.502553181472091),Principal Components (kDMD),9,0,2,0.00043117322442676187,5
damping=0.1,rbf(gamma=11.005106362944183),Principal Components (kDMD),9,0,2,0.00037845107740031025,5
damping=0.1,rbf(gamma=22.010212725888366),Principal Components (kDMD),9,0,2,0.00043203602238883754,5
damping=0.1,rbf(gamma=1.8354123637856548),Reduced Rank,0,0,4,0.0015154259316439989,5
damping=0.1,rbf(gamma=3.6708247275713095),Reduced Rank,0,0,4,0.0008123857190374117,5
damping=0.1,rbf(gamma=7.341649455142619),Reduced Rank,0,0,2,0.0004282679369198572,5
damping=0.1,rbf(gamma=14.683298910285238),Reduced Rank,0,0,2,0.0003776630449399132,5
damping=0.1,rbf(gamma=29.366597820570476),Reduced Rank,0,0,2,0.00043139804542158267,5
damping=0.1,rbf(gamma=1.1920728140808245),Reduced Rank,1,0,2,0.001045718663978179,5
damping=0.1,rbf(gamma=2.384145628161649),Reduced Rank,1,0,2,0.0007026870346930059,5
damping=0.1,rbf(gamma=4.768291256323298),Reduced Rank,1,0,2,0.0004219745894830096,5
damping=0.1,rbf(gamma=9.536582512646596),Reduced Rank,1,0,2,0.0003739398208575384,5
damping=0.1,rbf(gamma=19.073165025293193),Reduced Rank,1,0,2,0.00042511359896280076,5
damping=0.1,rbf(gamma=2.855561198226759),Reduced Rank,2,0,4,0.0010862685750111511,5
damping=0.1,rbf(gamma=5.711122396453518),Reduced Rank,2,0,4,0.0007419123779868197,5
damping=0.1,rbf(gamma=11.422244792907035),Reduced Rank,2,0,2,0.0004611878700168104,5
damping=0.1,rbf(gamma=22.84448958581407),Reduced Rank,2,0,2,0.00038349862482278674,5
damping=0.1,rbf(gamma=45.68897917162814),Reduced Rank,2,0,2,0.0004300687119513924,5
damping=0.1,rbf(gamma=0.9886738174827918),Reduced Rank,3,0,2,0.001060924936598373,5
damping=0.1,rbf(gamma=1.9773476349655836),Reduced Rank,3,0,2,0.0007254995597094638,5
damping=0.1,rbf(gamma=3.9546952699311673),Reduced Rank,3,0,2,0.00044926571196302056,5
damping=0.1,rbf(gamma=7.9093905398623345),Reduced Rank,3,0,2,0.0003788737637808737,5
damping=0.1,rbf(gamma=15.818781079724669),Reduced Rank,3,0,2,0.00042668393921196923,5
damping=0.1,rbf(gamma=2.8964298312568943),Reduced Rank,4,0,2,0.0,5
damping=0.1,rbf(gamma=5.792859662513789),Reduced Rank,4,0,2,0.0005720064974739092,5
damping=0.1,rbf(gamma=11.585719325027577),Reduced Rank,4,0,2,0.0003528148042631907,5
damping=0.1,rbf(gamma=23.171438650055155),Reduced Rank,4,0,2,0.0003612652958462359,5
damping=0.1,rbf(gamma=46.34287730011031),Reduced Rank,4,0,2,0.0004218072704926801,5
damping=0.1,rbf(gamma=2.2750839390640882),Reduced Rank,5,0,2,0.0010485557027521963,5
damping=0.1,rbf(gamma=4.5501678781281765),Reduced Rank,5,0,2,0.0007071990263951555,5
damping=0.1,rbf(gamma=9.100335756256353),Reduced Rank,5,0,2,0.0004278338663104009,5
damping=0.1,rbf(gamma=18.200671512512706),Reduced Rank,5,0,2,0.0003747441806989382,5
damping=0.1,rbf(gamma=36.40134302502541),Reduced Rank,5,0,2,0.00042527872283892876,5
damping=0.1,rbf(gamma=0.9971739545270134),Reduced Rank,6,0,4,0.0010826728873972735,5
damping=0.1,rbf(gamma=1.9943479090540268),Reduced Rank,6,0,4,0.0007408624794408292,5
damping=0.1,rbf(gamma=3.9886958181080536),Reduced Rank,6,0,2,0.00046108691741497676,5
damping=0.1,rbf(gamma=7.977391636216107),Reduced Rank,6,0,2,0.0003833584709402871,5
damping=0.1,rbf(gamma=15.954783272432215),Reduced Rank,6,0,2,0.0004298533482796074,5
damping=0.1,rbf(gamma=16.605626355338007),Reduced Rank,7,0,2,0.0008837974943252114,5
damping=0.1,rbf(gamma=33.211252710676014),Reduced Rank,7,0,2,0.000565443411950528,5
damping=0.1,rbf(gamma=66.42250542135203),Reduced Rank,7,0,2,0.00033904948494400955,5
damping=0.1,rbf(gamma=132.84501084270406),Reduced Rank,7,0,2,0.00036033157205972444,5
damping=0.1,rbf(gamma=265.6900216854081),Reduced Rank,7,0,2,0.0004216220842909735,5
damping=0.1,rbf(gamma=1.6130860277634524),Reduced Rank,8,0,4,0.001219378019360784,5
damping=0.1,rbf(gamma=3.226172055526905),Reduced Rank,8,0,4,0.0007656236458579713,5
damping=0.1,rbf(gamma=6.45234411105381),Reduced Rank,8,0,2,0.0004519350671432498,5
damping=0.1,rbf(gamma=12.90468822210762),Reduced Rank,8,0,2,0.0003821467554789848,5
damping=0.1,rbf(gamma=25.80937644421524),Reduced Rank,8,0,2,0.0004318168885621976,5
damping=0.1,rbf(gamma=1.3756382953680228),Reduced Rank,9,0,4,0.0014849052588228329,5
damping=0.1,rbf(gamma=2.7512765907360457),Reduced Rank,9,0,4,0.0008084075747962771,5
damping=0.1,rbf(gamma=5.502553181472091),Reduced Rank,9,0,2,0.00043088284665293575,5
damping=0.1,rbf(gamma=11.005106362944183),Reduced Rank,9,0,2,0.0003781010958576747,5
damping=0.1,rbf(gamma=22.010212725888366),Reduced Rank,9,0,2,0.00043154606464845813,5
damping=0.3,rbf(gamma=1.786417571425086),Principal Components (kDMD),0,0,0,0.0013830455595408297,5
damping=0.3,rbf(gamma=3.572835142850172),Principal Components (kDMD),0,0,0,0.0011372329303329654,5
damping=0.3,rbf(gamma=7.145670285700344),Principal Components (kDMD),0,0,2,0.000796353993602672,5
damping=0.3,rbf(gamma=14.291340571400688),Principal Components (kDMD),0,0,2,0.000551572768925146,5
damping=0.3,rbf(gamma=28.582681142801377),Principal Components (kDMD),0,0,2,0.0005096279545964144,5
damping=0.3,rbf(gamma=1.2903867840698169),Principal Components (kDMD),1,0,2,0.0011993004719241807,5
damping=0.3,rbf(gamma=2.5807735681396338),Principal Components (kDMD),1,0,0,0.000933936844402905,5
damping=0.3,rbf(gamma=5.1615471362792675),Principal Components (kDMD),1,0,2,0.0005847244606631552,5
damping=0.3,rbf(gamma=10.323094272558535),Principal Components (kDMD),1,0,2,0.0004673938212017559,5
damping=0.3,rbf(gamma=20.64618854511707),Principal Components (kDMD),1,0,2,0.0005391803287206898,5
damping=0.3,rbf(gamma=2.597085452675595),Principal Components (kDMD),2,0,0,0.001177833581709753,5
damping=0.3,rbf(gamma=5.19417090535119),Principal Components (kDMD),2,0,0,0.0009222410972060668,5
damping=0.3,rbf(gamma=10.38834181070238),Principal Components (kDMD),2,0,0,0.0006355569020398688,5
damping=0.3,rbf(gamma=20.77668362140476),Principal Components (kDMD),2,0,2,0.0004739960178677949,5
damping=0.3,rbf(gamma=41.55336724280952),Principal Components (kDMD),2,0,2,0.0005235690833411688,5
damping=0.3,rbf(gamma=0.9907725176108307),Principal Components (kDMD),3,0,0,0.0011576844486876903,5
damping=0.3,rbf(gamma=1.9815450352216615),Principal Components (kDMD),3,0,0,0.0008794967041572122,5
damping=0.3,rbf(gamma=3.963090070443323),Principal Components (kDMD),3,0,0,0.0005860705610071237,5
damping=0.3,rbf(gamma=7.926180140886646),Principal Components (kDMD),3,0,2,0.00046542489255252395,5
damping=0.3,rbf(gamma=15.852360281773292),Principal Components (kDMD),3,0,2,0.0005329023836353475,5
damping=0.3,rbf(gamma=3.1975260341675518),Principal Components (kDMD),4,0,2,0.0013571861684184006,5
damping=0.3,rbf(gamma=6.3950520683351035),Principal Components (kDMD),4,0,2,0.001103234093739358,5
damping=0.3,rbf(gamma=12.790104136670207),Principal Components (kDMD),4,0,2,0.0008202354118203026,5
damping=0.3,rbf(gamma=25.580208273340414),Principal Components (kDMD),4,0,0,0.0004170250891066818,5
damping=0.3,rbf(gamma=51.16041654668083),Principal Components (kDMD),4,0,2,0.0005171901754836838,5
damping=0.3,rbf(gamma=2.4484950955387124),Principal Components (kDMD),5,0,0,0.0011896376796480812,5
damping=0.3,rbf(gamma=4.896990191077425),Principal Components (kDMD),5,0,0,0.0009211908961054283,5
