kernel,kind,method,n_modes_used,weight_sum,agg_bias_mean,agg_bias_std,agg_dist_mean,agg_trunc_mean,agg_spurious_mean,agg_spurious_std,mean_spurious_ref_count,mean_spurious_residual_count,mean_spectral_gap,std_spectral_gap,mean_rank,agg_bias_mean_norm,agg_dist_mean_norm,agg_spurious_mean_norm,agg_trunc_mean_norm,agg_bias_std_norm,agg_spurious_std_norm,mean_spurious_ref_count_norm,mean_spurious_residual_count_norm,mean_spectral_gap_norm,composite_score,used_metrics,admissible,constraint_violations,rank
hermite(good),damping=1.0,Principal Components (kDMD),3.0,1.0,0.0,0.0,2287.5007697876053,0.0,0.050398527420835504,0.022025343675944928,0.1,0.6,0.0016987812937016677,0.002156892916877246,5.0,-0.2980644460829694,1.410223544141809,-0.9269587699854832,-0.27021087307734876,-0.32340366238343776,-0.8231496871480508,-0.823112256989003,-0.8822087660978453,0.9331615080035609,-1.0637275864387563,"agg_bias_mean, agg_dist_mean, agg_spurious_mean, agg_trunc_mean, agg_bias_std, agg_spurious_std, mean_spurious_ref_count, mean_spurious_residual_count, mean_spectral_gap",True,,15
hermite(ugly),damping=1.0,Reduced Rank,3.0,1.0,3.4860854330801674e-16,6.972170866160335e-16,4.0002588183132595,4.877765684822494e-16,1.1296514984629882,0.41547921996701476,3.8,1.5,4.028762321528135,1.0782082967121152,3.9,-0.29806444608296667,-0.8975062882275792,1.3492273512241484,-0.2702108730756736,-0.32340366238343426,1.3335145627020624,1.446837072844024,-0.04886870715993898,-1.5964782619288753,0.14738960375305832,"agg_bias_mean, agg_dist_mean, agg_spurious_mean, agg_trunc_mean, agg_bias_std, agg_spurious_std, mean_spurious_ref_count, mean_spurious_residual_count, mean_spectral_gap",True,,19
hermite(good),damping=1.0,Reduced Rank,3.0,1.0,0.00171365263194332,0.005419039040118051,2146.1210832411357,0.00018850322540283395,0.8479790244692935,0.4989772864557701,2.8,2.2,2.899877181123658,2.6683304169733755,4.6,-0.28468757554479274,1.2673437336197484,0.7551692450767736,0.3771420361808917,-0.2959187931850893,1.791197929874403,0.8333372539702328,0.5992846720139883,-0.8873579020632134,2.8724905533820015,"agg_bias_mean, agg_dist_mean, agg_spurious_mean, agg_trunc_mean, agg_bias_std, agg_spurious_std, mean_spurious_ref_count, mean_spurious_residual_count, mean_spectral_gap",True,,27
hermite(bad),damping=1.0,Reduced Rank,3.0,1.0,0.06648163254659947,0.11116275949195029,1699.3696162247843,0.0005356451693190264,0.5765652737996115,0.6887116561995039,2.0,1.8,1.738925303306695,2.3243019420888906,4.5,0.22089498312993328,0.8158519633591866,0.18274718189428338,1.5692879362813876,0.24040366244756545,2.831201236110583,0.34253739887120005,0.22891131248602983,-0.1580945041152962,3.0931720810276166,"agg_bias_mean, agg_dist_mean, agg_spurious_mean, agg_trunc_mean, agg_bias_std, agg_spurious_std, mean_spurious_ref_count, mean_spurious_residual_count, mean_spectral_gap",True,,29
hermite(ugly),damping=1.5,Principal Components (kDMD),2.0,0.8,0.0,,7.2663528450702195,0.0,0.402329174839252,,0.1,0.1,0.9978494694664931,,1.1,-0.2980644460829694,-0.8942055389679825,-0.18472346762759634,-0.27021087307734876,0.0,0.0,-0.823112256989003,-1.3451754655077932,0.3074196063744738,-3.1151206800322804,"agg_bias_mean, agg_dist_mean, agg_spurious_mean, agg_trunc_mean, agg_bias_std, agg_spurious_std, mean_spurious_ref_count, mean_spurious_residual_count, mean_spectral_gap",True,,11
hermite(bad),damping=1.5,Principal Components (kDMD),3.0,1.0,0.0,0.0,719.2584458181398,0.0,0.06252401639915675,0.03134714969321612,0.0,1.5,0.00019663834715057948,0.0003749885060958421,5.0,-0.2980644460829694,-0.17465877930134213,-0.9013856462917083,-0.27021087307734876,-0.32340366238343776,-0.7720534672531073,-0.8844622388763822,-0.04886870715993898,0.934105093943975,-1.807125870249973,"agg_bias_mean, agg_dist_mean, agg_spurious_mean, agg_trunc_mean, agg_bias_std, agg_spurious_std, mean_spurious_ref_count, mean_spurious_residual_count, mean_spectral_gap",True,,14
hermite(good),damping=1.5,Principal Components (kDMD),3.0,1.0,0.0,0.0,2248.6560986334134,0.0,0.05672729850895837,0.03389500223852867,0.2,1.2,0.00022338395734731176,0.0004892036937405414,5.0,-0.2980644460829694,1.3709667075348155,-0.9136111477860394,-0.27021087307734876,-0.32340366238343776,-0.758087757853665,-0.761762275101624,-0.3266487268059078,0.9340882934245521,-0.48667289557658694,"agg_bias_mean, agg_dist_mean, agg_spurious_mean, agg_trunc_mean, agg_bias_std, agg_spurious_std, mean_spurious_ref_count, mean_spurious_residual_count, mean_spectral_gap",True,,16
hermite(bad),damping=1.5,Reduced Rank,3.0,1.0,0.0003948336350737164,0.0012485640790472212,2126.9945956783213,1.8679103049413827e-07,0.6851349185233089,0.1626411870833663,2.6,2.3,1.4812185281972556,0.4106144904978127,4.8,-0.2949823521264426,1.248014302456883,0.4117247479843825,-0.2695694001436347,-0.3170710598418584,-0.05238294493667043,0.7106372901954747,0.6918780118959775,0.0037865540762816977,2.186698431080229,"agg_bias_mean, agg_dist_mean, agg_spurious_mean, agg_trunc_mean, agg_bias_std, agg_spurious_std, mean_spurious_ref_count, mean_spurious_residual_count, mean_spectral_gap",True,,24
hermite(good),damping=1.5,Reduced Rank,3.0,1.0,0.0019383582083110046,0.006007034100086344,2910.505592276533,3.871477977328366e-06,0.7091810899510248,0.3832176844762898,2.5,2.4,1.6451538664714458,1.2101637531616583,4.4,-0.2829335109530276,2.0398388245681804,0.46243905050711964,-0.2569155433746505,-0.29293653614784315,1.156677315871521,0.6492873083080956,0.7844713517779672,-0.09919104914563745,3.366341268725063,"agg_bias_mean, agg_dist_mean, agg_spurious_mean, agg_trunc_mean, agg_bias_std, agg_spurious_std, mean_spurious_ref_count, mean_spurious_residual_count, mean_spectral_gap",True,,31
hermite(ugly),damping=1.5,Reduced Rank,3.0,1.0,0.0,0.0,0.0,4.586623863307407e-16,1.3755791462130944,0.21886250105694874,4.7,2.4,4.43689155490517,0.9379654175051177,4.7,-0.2980644460829694,-0.9015489922111668,1.867898240858104,-0.2702108730757736,-0.32340366238343776,0.2557865896207296,1.9989869098304363,0.7844713517779672,-1.8528486741927161,1.3738155674322312,"agg_bias_mean, agg_dist_mean, agg_spurious_mean, agg_trunc_mean, agg_bias_std, agg_spurious_std, mean_spurious_ref_count, mean_spurious_residual_count, mean_spectral_gap",False,spurious_ref,35
