kernel,kind,method,trial,eigenfunction_id,spectral_bias,metric_distortion,truncation,residual_spurious_score,spectral_gap,est_eig_real,est_eig_imag,gap
linear,omega=0.5,Reduced Rank,7,3,0.0,0.0,1.3232967634116418e-15,1.000387156603476,0.0,-9.712991100245179e-07,3.085875686605054e-07,0.0
linear,omega=0.5,Reduced Rank,7,4,0.0,0.0,1.3232967634116418e-15,1.000387156603476,0.0,-9.712991100245179e-07,-3.085875686605054e-07,0.0
linear,omega=0.5,Reduced Rank,7,5,,,1.3232967634116418e-15,,0.0,2.421050971070891e-38,0.0,0.0
linear,omega=0.5,Reduced Rank,8,1,3.0674068256250362e-16,0.20471663368692458,1.4983671675238933e-15,0.13336708691039095,0.0,1.0008217736296694,0.008840195015270775,0.0
linear,omega=0.5,Reduced Rank,8,2,3.0674068256250362e-16,0.20471663368692458,1.4983671675238933e-15,0.13336708691039095,0.0,1.0008217736296694,-0.008840195015270775,0.0
linear,omega=0.5,Reduced Rank,8,3,,,1.4983671675238933e-15,,0.0,1.7371798890292688e-07,2.2030439034161217e-07,0.0
linear,omega=0.5,Reduced Rank,8,4,,,1.4983671675238933e-15,,0.0,1.7371798890292688e-07,-2.2030439034161217e-07,0.0
linear,omega=0.5,Reduced Rank,8,5,3.3127169159834e-14,22.10884613454115,1.4983671675238933e-15,1.0005296374174837,0.0,-6.154056976375965e-21,0.0,0.0
linear,omega=0.5,Reduced Rank,9,1,,,1.4571747397057153e-15,,0.0,1.0056679685072567,0.006955146952729762,0.0
linear,omega=0.5,Reduced Rank,9,2,,,1.4571747397057153e-15,,0.0,1.0056679685072567,-0.006955146952729762,0.0
linear,omega=0.5,Reduced Rank,9,3,,,1.4571747397057153e-15,,0.0,-1.387192969283386e-07,0.0,0.0
linear,omega=0.5,Reduced Rank,9,4,,,1.4571747397057153e-15,,0.0,3.943229716214745e-08,7.33733198853461e-08,0.0
linear,omega=0.5,Reduced Rank,9,5,,,1.4571747397057153e-15,,0.0,3.943229716214745e-08,-7.33733198853461e-08,0.0
linear,omega=0.8,Principal Components (kDMD),0,1,0.0,10.215361294415064,0.0,0.13100085350432644,0.0,0.9999098856684334,0.008302828301727162,0.0
linear,omega=0.8,Principal Components (kDMD),0,2,0.0,10.215361294415064,0.0,0.13100085350432644,0.0,0.9999098856684334,-0.008302828301727162,0.0
linear,omega=0.8,Principal Components (kDMD),0,3,0.0,0.0,0.0,1.000136895096231,0.0,-1.335542637512946e-08,0.0,0.0
linear,omega=0.8,Principal Components (kDMD),0,4,,,0.0,,0.0,1.2901047914816546e-08,0.0,0.0
linear,omega=0.8,Principal Components (kDMD),0,5,0.0,0.0,0.0,0.9999821947124625,0.0,-2.187521820590437e-09,0.0,0.0
linear,omega=0.8,Principal Components (kDMD),1,1,0.0,8.197942148139028,0.0,0.10318737166535134,0.0,1.0000295573186608,0.013003117615695448,0.0
linear,omega=0.8,Principal Components (kDMD),1,2,0.0,8.197942148139028,0.0,0.10318737166535134,0.0,1.0000295573186608,-0.013003117615695448,0.0
linear,omega=0.8,Principal Components (kDMD),1,3,,,0.0,,0.0,7.902219111070726e-09,0.0,0.0
linear,omega=0.8,Principal Components (kDMD),1,4,0.0,0.0,0.0,1.0002217613374953,0.0,3.1264897367278585e-09,0.0,0.0
linear,omega=0.8,Principal Components (kDMD),1,5,0.0,0.0,0.0,1.0001602065247024,0.0,-4.4729143625264737e-10,0.0,0.0
linear,omega=0.8,Principal Components (kDMD),2,1,0.0,11.858797085936754,0.0,0.12327102957661563,0.0,1.0000577650970723,0.005134424413162266,0.0
linear,omega=0.8,Principal Components (kDMD),2,2,0.0,11.858797085936754,0.0,0.12327102957661563,0.0,1.0000577650970723,-0.005134424413162266,0.0
linear,omega=0.8,Principal Components (kDMD),2,3,0.0,0.0,0.0,1.0004336902638697,0.0,-6.5177067651545965e-09,2.9112722986083682e-09,0.0
linear,omega=0.8,Principal Components (kDMD),2,4,0.0,0.0,0.0,1.0004336902638697,0.0,-6.5177067651545965e-09,-2.9112722986083682e-09,0.0
linear,omega=0.8,Principal Components (kDMD),2,5,0.0,0.0,0.0,1.000744811572509,0.0,1.6601022838821155e-09,0.0,0.0
linear,omega=0.8,Principal Components (kDMD),3,1,0.0,7.019557138424264,0.0,0.11586643854284695,0.0,1.0001638510835522,0.017124802866495207,0.0
linear,omega=0.8,Principal Components (kDMD),3,2,0.0,7.019557138424264,0.0,0.11586643854284695,0.0,1.0001638510835522,-0.017124802866495207,0.0
linear,omega=0.8,Principal Components (kDMD),3,3,0.0,0.0,0.0,1.0007128998232484,0.0,-2.405080142287817e-08,0.0,0.0
linear,omega=0.8,Principal Components (kDMD),3,4,0.0,0.0,0.0,1.0004734352078464,0.0,8.400189086264098e-09,0.0,0.0
linear,omega=0.8,Principal Components (kDMD),3,5,0.0,0.0,0.0,1.0017882217426244,0.0,-9.473587724010359e-10,0.0,0.0
linear,omega=0.8,Principal Components (kDMD),4,1,0.0,10.526496154130218,0.0,0.13175566894169752,0.0,0.9998746687251763,0.006550035185724299,0.0
linear,omega=0.8,Principal Components (kDMD),4,2,0.0,10.526496154130218,0.0,0.13175566894169752,0.0,0.9998746687251763,-0.006550035185724299,0.0
linear,omega=0.8,Principal Components (kDMD),4,3,0.0,0.0,0.0,1.0000907747395495,0.0,-3.197660553638508e-09,4.215766104736958e-09,0.0
linear,omega=0.8,Principal Components (kDMD),4,4,0.0,0.0,0.0,1.0000907747395495,0.0,-3.197660553638508e-09,-4.215766104736958e-09,0.0
linear,omega=0.8,Principal Components (kDMD),4,5,0.0,0.0,0.0,1.0000595681443847,0.0,-1.7996705167325215e-09,0.0,0.0
linear,omega=0.8,Principal Components (kDMD),5,1,0.0,12.999117810602995,0.0,0.1506201377039845,0.0,0.9998180566511505,0.004023907037634629,0.0
linear,omega=0.8,Principal Components (kDMD),5,2,0.0,12.999117810602995,0.0,0.1506201377039845,0.0,0.9998180566511505,-0.004023907037634629,0.0
linear,omega=0.8,Principal Components (kDMD),5,3,0.0,0.0,0.0,1.0028769072700752,0.0,-1.0538933803765784e-08,0.0,0.0
linear,omega=0.8,Principal Components (kDMD),5,4,0.0,0.0,0.0,1.0000366489007875,0.0,-3.4226382542782583e-09,7.666691426228327e-09,0.0
linear,omega=0.8,Principal Components (kDMD),5,5,0.0,0.0,0.0,1.0000366489007875,0.0,-3.4226382542782583e-09,-7.666691426228327e-09,0.0
linear,omega=0.8,Principal Components (kDMD),6,1,0.0,12.901754066204306,0.0,0.1220498119975624,0.0,1.0001154966031345,0.004349474333232976,0.0
linear,omega=0.8,Principal Components (kDMD),6,2,0.0,12.901754066204306,0.0,0.1220498119975624,0.0,1.0001154966031345,-0.004349474333232976,0.0
linear,omega=0.8,Principal Components (kDMD),6,3,0.0,0.0,0.0,0.999991307205122,0.0,1.2565097688562547e-08,0.0,0.0
linear,omega=0.8,Principal Components (kDMD),6,4,0.0,0.0,0.0,1.0001338515352272,0.0,-1.9995248065787114e-09,4.873614670726936e-09,0.0
linear,omega=0.8,Principal Components (kDMD),6,5,0.0,0.0,0.0,1.0001338515352272,0.0,-1.9995248065787114e-09,-4.873614670726936e-09,0.0
linear,omega=0.8,Principal Components (kDMD),7,1,0.0,11.968605989359656,0.0,0.14623267376841345,0.0,0.9996766428432635,0.004921538617205534,0.0
linear,omega=0.8,Principal Components (kDMD),7,2,0.0,11.968605989359656,0.0,0.14623267376841345,0.0,0.9996766428432635,-0.004921538617205534,0.0
linear,omega=0.8,Principal Components (kDMD),7,3,0.0,0.0,0.0,1.0007346355960074,0.0,5.815564806315035e-09,0.0,0.0
linear,omega=0.8,Principal Components (kDMD),7,4,0.0,0.0,0.0,1.0002754661803437,0.0,-3.6198671403173176e-09,0.0,0.0
linear,omega=0.8,Principal Components (kDMD),7,5,0.0,0.0,0.0,1.0000811451204006,0.0,1.8417468120690544e-09,0.0,0.0
linear,omega=0.8,Principal Components (kDMD),8,1,0.0,10.244267458102337,0.0,0.12773153535122228,0.0,0.9999641195442407,0.007416783918726825,0.0
linear,omega=0.8,Principal Components (kDMD),8,2,0.0,10.244267458102337,0.0,0.12773153535122228,0.0,0.9999641195442407,-0.007416783918726825,0.0
linear,omega=0.8,Principal Components (kDMD),8,3,,,0.0,,0.0,1.9498637568001245e-09,1.6444928929235134e-09,0.0
linear,omega=0.8,Principal Components (kDMD),8,4,,,0.0,,0.0,1.9498637568001245e-09,-1.6444928929235134e-09,0.0
linear,omega=0.8,Principal Components (kDMD),8,5,0.0,0.0,0.0,1.0004890556473651,0.0,-1.3656349891224909e-09,0.0,0.0
linear,omega=0.8,Principal Components (kDMD),9,1,0.0,10.769427378586522,0.0,0.13535684025364145,0.0,0.9999525419993873,0.006208023968379001,0.0
linear,omega=0.8,Principal Components (kDMD),9,2,0.0,10.769427378586522,0.0,0.13535684025364145,0.0,0.9999525419993873,-0.006208023968379001,0.0
linear,omega=0.8,Principal Components (kDMD),9,3,0.0,0.0,0.0,1.0029471085837676,0.0,1.978010551490216e-09,7.676926302655924e-09,0.0
