kernel,kind,method,n_modes_used,weight_sum,agg_bias_mean,agg_bias_std,agg_dist_mean,agg_trunc_mean,agg_spurious_mean,agg_spurious_std,mean_spurious_ref_count,mean_spurious_residual_count,mean_spectral_gap,std_spectral_gap,mean_rank,agg_bias_mean_norm,agg_dist_mean_norm,agg_spurious_mean_norm,agg_trunc_mean_norm,agg_bias_std_norm,agg_spurious_std_norm,mean_spurious_ref_count_norm,mean_spurious_residual_count_norm,mean_spectral_gap_norm,std_spectral_gap_norm,composite_score,used_metrics,admissible,constraint_violations,rank
rbf(gamma=25.0),r=0.5,Principal Components (kDMD),3.0,1.0,6.72366805054073e-05,4.029709014052358e-05,34.57259895777567,2.4837176551024734e-06,0.4852600526277523,0.12006692438815887,0.3,4.3,0.9532028014523963,0.019840945082050938,5.0,-0.14919553141646885,-1.2682791856002573,0.43314779554915483,-0.14746952584537712,-0.18776653314229655,0.2690790772163717,-0.40443249151680394,0.8172487373110802,-0.8016216420287386,-0.27864415095990464,-0.8931729155734084,"agg_bias_mean, agg_dist_mean, agg_spurious_mean, agg_trunc_mean, agg_bias_std, agg_spurious_std, mean_spurious_ref_count, mean_spurious_residual_count, mean_spectral_gap, std_spectral_gap",True,,35
rbf(gamma=0.5),r=0.5,Reduced Rank,3.0,1.0,1.852197694830523e-09,5.3172931804009676e-09,499.14035319671626,2.5138649571656996e-12,0.3217741391445918,0.1486983726108616,0.2,3.1,0.9538296158731768,0.02289328299987012,4.9,-0.14919562961216495,1.1694376096258452,-1.2343508603385303,-0.14747107529429732,-0.1877666860608473,0.6347849766138739,-0.7949190350502694,-2.033224367220302,-0.8447284115222629,0.025103376620648796,-3.0228620916851483,"agg_bias_mean, agg_dist_mean, agg_spurious_mean, agg_trunc_mean, agg_bias_std, agg_spurious_std, mean_spurious_ref_count, mean_spurious_residual_count, mean_spectral_gap, std_spectral_gap",True,,6
rbf(gamma=5.0),r=0.5,Reduced Rank,3.0,1.0,2.1409399604033446e-07,2.405149569299658e-07,430.8341854219207,5.032757190611967e-10,0.2687166013897214,0.17927494479194842,0.3,3.7,0.9472194377551151,0.015426113362957019,5.0,-0.14919562930218822,0.8110160642585151,-1.7755190319930836,-0.14747107498190043,-0.18776668516820633,1.0253357005241799,-0.40443249151680394,-0.6079878149546104,-0.3901386398134065,-0.71797762433794,-2.1628096673929145,"agg_bias_mean, agg_dist_mean, agg_spurious_mean, agg_trunc_mean, agg_bias_std, agg_spurious_std, mean_spurious_ref_count, mean_spurious_residual_count, mean_spectral_gap, std_spectral_gap",True,,15
rbf(gamma=2.5),r=0.5,Reduced Rank,3.0,1.0,7.363939870370504e-07,2.3239805664295238e-06,492.29796000245375,2.136911750551641e-09,0.2886458589156965,0.2014042428444094,0.3,3.5,0.9485461371875121,0.026064949968210075,4.9,-0.14919562853937507,1.1335336609402125,-1.5722476342966334,-0.1474710739627676,-0.18776667726087143,1.3079904507960713,-0.40443249151680394,-1.0830666657098413,-0.4813773298044846,0.3407257047770557,-1.8223793456696016,"agg_bias_mean, agg_dist_mean, agg_spurious_mean, agg_trunc_mean, agg_bias_std, agg_spurious_std, mean_spurious_ref_count, mean_spurious_residual_count, mean_spectral_gap, std_spectral_gap",True,,22
rbf(gamma=1.0),r=0.5,Reduced Rank,3.0,1.0,8.671614703134471e-11,8.71367079881538e-11,407.17597759414934,2.400415260182673e-13,0.3062463802013204,0.16149795382499343,0.4,3.5,0.9423158965414009,0.03674426683994377,5.0,-0.14919562961474342,0.6868748382683756,-1.3927285249042303,-0.14747107529571585,-0.1877666860806972,0.7982724231243107,-0.013945947983338224,-1.0830666657098413,-0.05291630766225511,1.4034573496258747,-1.541791875763722,"agg_bias_mean, agg_dist_mean, agg_spurious_mean, agg_trunc_mean, agg_bias_std, agg_spurious_std, mean_spurious_ref_count, mean_spurious_residual_count, mean_spectral_gap, std_spectral_gap",True,,27
rbf(gamma=25.0),r=0.5,Reduced Rank,3.0,1.0,0.004429132847868168,0.012086257939203024,445.486678581285,1.0051474973359718e-05,0.2559324249494669,0.17283089889107245,0.6,3.8,0.9343819051869282,0.039031078606518735,4.9,-0.14918916091711343,0.8879017894096989,-1.9059131226922263,-0.14746480475107346,-0.1877208153506747,0.9430267099482161,0.7670271390835928,-0.370448389576996,0.4927136669241715,1.6310250170470315,-0.3849281552371482,"agg_bias_mean, agg_dist_mean, agg_spurious_mean, agg_trunc_mean, agg_bias_std, agg_spurious_std, mean_spurious_ref_count, mean_spurious_residual_count, mean_spectral_gap, std_spectral_gap",True,,44
rbf(gamma=12.5),r=0.5,Reduced Rank,3.0,1.0,2.1288244452198016e-05,2.2802445247913984e-05,372.6434697963066,5.3508856067189314e-08,0.2899700184249652,0.21096809202657874,0.5,4.1,0.9399486160234829,0.03177137424354216,5.0,-0.14919559852363304,0.5056731223249544,-1.558741674334438,-0.14747104191472704,-0.18776659953936853,1.4301482976385511,0.37654059555012726,0.3421698865558493,0.1098843750108347,0.9085895231435941,-0.15287449434345568,"agg_bias_mean, agg_dist_mean, agg_spurious_mean, agg_trunc_mean, agg_bias_std, agg_spurious_std, mean_spurious_ref_count, mean_spurious_residual_count, mean_spectral_gap, std_spectral_gap",True,,47
rbf(gamma=50.0),r=0.5,Reduced Rank,3.0,1.0,0.013117172041500716,0.022296390253825606,457.28636140433684,2.5274296224592435e-05,0.39863951746327375,0.23885553899706655,0.5,4.4,0.930858790842111,0.038685701249401266,5.0,-0.14917647213545532,0.9498180217216388,-0.45035111198160077,-0.14745530809682403,-0.1876820650419662,1.7863511622968469,0.37654059555012726,1.0547881626886966,0.7350024096947332,1.596655454720954,2.685953586861256,"agg_bias_mean, agg_dist_mean, agg_spurious_mean, agg_trunc_mean, agg_bias_std, agg_spurious_std, mean_spurious_ref_count, mean_spurious_residual_count, mean_spectral_gap, std_spectral_gap",True,,74
rbf(gamma=2.5),r=1.2,Principal Components (kDMD),3.0,1.0,1.1055394059954388e-06,6.342459261030751e-07,88.02237513279944,1.8040660785967133e-08,0.4084003145906487,0.1262911335179681,0.2,4.0,0.9510528699870437,0.019120348935117774,5.0,-0.14919562800024241,-0.9878132774651078,-0.35079442392500826,-0.14747106404132115,-0.18776668367388713,0.3485801202704964,-0.7949190350502694,0.10463046117823491,-0.6537683109129208,-0.3503528882976779,-2.2286369361396465,"agg_bias_mean, agg_dist_mean, agg_spurious_mean, agg_trunc_mean, agg_bias_std, agg_spurious_std, mean_spurious_ref_count, mean_spurious_residual_count, mean_spectral_gap, std_spectral_gap",True,,13
rbf(gamma=5.0),r=1.2,Principal Components (kDMD),3.0,1.0,1.7920611216219538e-05,1.031662073316725e-05,48.73527631004454,4.939557410460208e-07,0.43072026975072264,0.11012730471915166,0.2,4.1,0.950990261170068,0.018964786843568813,5.0,-0.1491956034420228,-1.1939636608313187,-0.12313875356212817,-0.14747076714491184,-0.18776664692656583,0.14212156104570514,-0.7949190350502694,0.3421698865558493,-0.6494626284778,-0.3658333501487094,-2.022923955623503,"agg_bias_mean, agg_dist_mean, agg_spurious_mean, agg_trunc_mean, agg_bias_std, agg_spurious_std, mean_spurious_ref_count, mean_spurious_residual_count, mean_spectral_gap, std_spectral_gap",True,,17
