kernel,kind,method,n_modes_used,weight_sum,agg_bias_mean,agg_bias_std,agg_dist_mean,agg_trunc_mean,agg_spurious_mean,agg_spurious_std,mean_spurious_ref_count,mean_spurious_residual_count,mean_spectral_gap,std_spectral_gap,mean_rank
rbf(gamma=0.5),r=4.0,Principal Components (kDMD),3.0,1.0,1.0030740396994634e-06,2.848903262449255e-07,65.89873256141965,1.5229814150724482e-08,0.5015951683912734,0.0006993219299996057,0.2,4.0,0.9610251635956123,0.013727149124912097,5.0
rbf(gamma=0.5),r=4.0,Reduced Rank,3.0,1.0,0.00010826452160854468,0.0003176815460869579,405.9023567614098,2.397505972252127e-07,0.5091174002070759,0.007085375904325363,0.5,3.5,0.9479196848971633,0.012298049925977486,4.9
rbf(gamma=1.0),r=0.0,Principal Components (kDMD),3.0,1.0,0.0,0.0,407.9278783859783,0.0,0.30900093267369455,0.15049752559766294,0.2,3.3,0.9568709668078679,0.01511076497189283,5.0
rbf(gamma=1.0),r=0.0,Reduced Rank,3.0,1.0,9.257933005911182e-11,9.023704751184967e-11,445.23050580691995,1.8125381869371334e-13,0.3075780705844567,0.16535476561583212,0.7,3.2,0.9270310278057817,0.04221280016433379,5.0
rbf(gamma=1.0),r=0.5,Principal Components (kDMD),3.0,1.0,0.0,0.0,445.79693456877067,0.0,0.33312444837449884,0.1637472790315722,0.1,3.6,0.9569911974955753,0.019955717532743212,5.0
rbf(gamma=1.0),r=0.5,Reduced Rank,3.0,1.0,8.671614703134471e-11,8.71367079881538e-11,407.17597759414934,2.400415260182673e-13,0.3062463802013204,0.16149795382499343,0.4,3.5,0.9423158965414009,0.03674426683994377,5.0
rbf(gamma=1.0),r=1.2,Principal Components (kDMD),3.0,1.0,2.7859136871502345e-08,1.6018598721285877e-08,207.0817336941069,2.0029693376850825e-10,0.3959151519603795,0.13281326482580383,0.2,4.0,0.9512954718425053,0.0189913172844964,5.0
rbf(gamma=1.0),r=1.2,Reduced Rank,3.0,1.0,1.3726984857984285e-08,1.6729900142983955e-08,403.0177204437816,4.440259567906727e-11,0.41972829712985626,0.13748975070536218,0.1,3.5,0.943205661656409,0.01415928304571209,5.0
rbf(gamma=1.0),r=2.5,Principal Components (kDMD),3.0,1.0,4.67656482806979e-09,5.003847737208153e-09,270.2800827010805,2.1111195333808203e-11,0.46298578720174927,0.06889981403683378,0.2,4.0,0.9516787040288731,0.020377006381044532,5.0
rbf(gamma=1.0),r=2.5,Reduced Rank,3.0,1.0,0.0001721998349183931,0.000539516828831305,451.88329866963954,3.670348832999618e-07,0.4426020471059058,0.1145992431323963,0.6,3.2,0.9395809222951437,0.02946518672330153,4.7
rbf(gamma=1.0),r=3.2,Principal Components (kDMD),3.0,1.0,9.437865287035312e-07,4.796007560785478e-07,73.00071468029435,1.3882026700296415e-08,0.5000002934516835,0.004418144614724966,0.6,4.0,0.9259210096285619,0.01778710160857637,5.0
rbf(gamma=1.0),r=3.2,Reduced Rank,3.0,1.0,3.0387294916451773e-05,4.1537418568568564e-05,411.1980970730573,6.982343617698466e-08,0.5056460163196526,0.00303005676632138,0.7,3.7,0.9223470862446821,0.017976022199096373,5.0
