kernel,kind,method,n_modes_used,weight_sum,agg_bias_mean,agg_bias_std,agg_dist_mean,agg_trunc_mean,agg_spurious_mean,agg_spurious_std,mean_spurious_ref_count,mean_spurious_residual_count,mean_spectral_gap,std_spectral_gap,mean_rank,agg_bias_mean_norm,agg_dist_mean_norm,agg_spurious_mean_norm,agg_trunc_mean_norm,agg_bias_std_norm,agg_spurious_std_norm,mean_spurious_ref_count_norm,mean_spurious_residual_count_norm,mean_spectral_gap_norm,composite_score,used_metrics,admissible,constraint_violations,rank
rbf(gamma=0.14748749355271867),omega=0.0,Principal Components (kDMD),3.0,1.0,0.12486418376595149,,10.10966142236508,0.012350975819004278,0.26357925786477626,,,5.0,0.006816269097216776,,5.0,-0.46610549626632347,-0.9381455668575847,-0.6015775821912347,-0.5052757711489436,0.0,0.0,0.0,0.2898462352841596,1.032431003610123,-1.452404793800394,"agg_bias_mean, agg_dist_mean, agg_spurious_mean, agg_trunc_mean, agg_bias_std, agg_spurious_std, mean_spurious_ref_count, mean_spurious_residual_count, mean_spectral_gap",True,,135
rbf(gamma=0.297260621790227),omega=0.0,Principal Components (kDMD),3.0,1.0,0.3436344329654956,,10.215777796890832,0.033637618182149644,0.29082925688486827,,,5.0,0.008610949727391182,,5.0,-0.4660911042383323,-0.9364372792841411,-0.22545114436650904,-0.5050320719792404,0.0,0.0,0.0,0.2898462352841596,0.2917693398999573,-1.4447646586444642,"agg_bias_mean, agg_dist_mean, agg_spurious_mean, agg_trunc_mean, agg_bias_std, agg_spurious_std, mean_spurious_ref_count, mean_spurious_residual_count, mean_spectral_gap",True,,138
rbf(gamma=0.06492902188090491),omega=0.0,Principal Components (kDMD),3.0,1.0,0.0236000288486584,,11.545174973315593,0.0020441464857141826,0.2708359258766497,,,5.0,0.00722850676560105,,5.0,-0.46611215803389655,-0.9150363156081144,-0.5014152046524275,-0.5053937684219727,0.0,0.0,0.0,0.2898462352841596,0.8623012144008727,-1.4142637200208292,"agg_bias_mean, agg_dist_mean, agg_spurious_mean, agg_trunc_mean, agg_bias_std, agg_spurious_std, mean_spurious_ref_count, mean_spurious_residual_count, mean_spectral_gap",True,,142
rbf(gamma=0.1636231206300922),omega=0.0,Principal Components (kDMD),3.0,1.0,0.16797545368510297,,9.773992576608412,0.01718596084133621,0.2948121797236441,,,5.0,0.008440449195555755,,5.0,-0.4661026601466697,-0.9435492467379133,-0.17047563488575906,-0.5052204180399201,0.0,0.0,0.0,0.2898462352841596,0.3621346213040494,-1.3618242048541178,"agg_bias_mean, agg_dist_mean, agg_spurious_mean, agg_trunc_mean, agg_bias_std, agg_spurious_std, mean_spurious_ref_count, mean_spurious_residual_count, mean_spectral_gap",True,,147
rbf(gamma=0.594521243580454),omega=0.0,Principal Components (kDMD),3.0,1.0,0.5201331424984666,,10.28498289796061,0.050572096002376714,0.3288934776873559,,,5.0,0.010075058444864338,,5.0,-0.4660794930874683,-0.9353231984959051,0.2999418939399248,-0.5048381983699719,0.0,0.0,0.0,0.2898462352841596,-0.3124658539856772,-1.2202665885371136,"agg_bias_mean, agg_dist_mean, agg_spurious_mean, agg_trunc_mean, agg_bias_std, agg_spurious_std, mean_spurious_ref_count, mean_spurious_residual_count, mean_spectral_gap",True,,160
rbf(gamma=0.07561786344433903),omega=0.0,Principal Components (kDMD),3.0,1.0,0.057161779179220315,,9.740410258929982,0.005868518641380075,0.27216985228706386,,,5.0,0.006213669426415436,,5.0,-0.4661099501393041,-0.9440898631718414,-0.4830032777859539,-0.5053499852689948,0.0,0.0,0.0,0.2898462352841596,1.281122869573788,-1.2154704136605434,"agg_bias_mean, agg_dist_mean, agg_spurious_mean, agg_trunc_mean, agg_bias_std, agg_spurious_std, mean_spurious_ref_count, mean_spurious_residual_count, mean_spectral_gap",True,,162
rbf(gamma=0.10216297525615434),omega=0.0,Principal Components (kDMD),3.0,1.0,0.04220959071980728,,9.854428998947206,0.004283311668724462,0.28183526727429276,,,5.0,0.006417554548014515,,5.0,-0.46611093378454665,-0.9422543613693949,-0.34959343411720195,-0.5053681334398736,0.0,0.0,0.0,0.2898462352841596,1.1969798243821494,-1.1223066485158462,"agg_bias_mean, agg_dist_mean, agg_spurious_mean, agg_trunc_mean, agg_bias_std, agg_spurious_std, mean_spurious_ref_count, mean_spurious_residual_count, mean_spectral_gap",True,,169
rbf(gamma=0.29497498710543735),omega=0.0,Principal Components (kDMD),3.0,1.0,0.2717637192744371,,9.952996891682913,0.027304712563663392,0.290540636796483,,,5.0,0.006893264382946129,,5.0,-0.4660958323278553,-0.9406675911178344,-0.22943491132550833,-0.5051045739649789,0.0,0.0,0.0,0.2898462352841596,1.000655179283875,-1.0985767968275904,"agg_bias_mean, agg_dist_mean, agg_spurious_mean, agg_trunc_mean, agg_bias_std, agg_spurious_std, mean_spurious_ref_count, mean_spurious_residual_count, mean_spectral_gap",True,,177
rbf(gamma=0.8971578504076213),omega=0.0,Principal Components (kDMD),3.0,1.0,0.5472172886827846,,10.209801045551885,0.05359725289859506,0.39200701388971715,,,5.0,0.013560373437437323,,5.0,-0.4660777113287903,-0.9365334945015147,1.1710857619750383,-0.5048035649970213,0.0,0.0,0.0,0.2898462352841596,-1.750849462495582,-1.0695057223174087,"agg_bias_mean, agg_dist_mean, agg_spurious_mean, agg_trunc_mean, agg_bias_std, agg_spurious_std, mean_spurious_ref_count, mean_spurious_residual_count, mean_spectral_gap",True,,181
rbf(gamma=0.44857892520381065),omega=0.0,Principal Components (kDMD),3.0,1.0,0.3811504082643602,,9.698467238828945,0.039300066585612636,0.3437642301233012,,,5.0,0.010235108747069566,,5.0,-0.4660886362109447,-0.9447650722557506,0.5051999982569718,-0.5049672456928364,0.0,0.0,0.0,0.2898462352841596,-0.37851834327850425,-1.0575502694112342,"agg_bias_mean, agg_dist_mean, agg_spurious_mean, agg_trunc_mean, agg_bias_std, agg_spurious_std, mean_spurious_ref_count, mean_spurious_residual_count, mean_spectral_gap",True,,183
