kernel,kind,method,eigenfunction_id,n,bias_mean,bias_std,dist_mean,trunc_mean,spurious_mean,spurious_std
rbf(gamma=0.31135217390933273),0.6227043478186655,Reduced Rank,2,1,83.51765226227295,,76.8052873315173,1.0873945683164081,0.3101650256673695,
rbf(gamma=0.31135217390933273),0.6227043478186655,Reduced Rank,3,1,82.83935065926069,,76.18150124431764,1.0873945683164081,0.5571931812557495,
rbf(gamma=0.31337413094865874),0.6267482618973175,PCR,1,1,0.14160181447024525,,7.891648762478708,0.017943248455696496,0.09789920602890889,
rbf(gamma=0.31337413094865874),0.6267482618973175,PCR,2,1,0.202972268227007,,11.311902007496798,0.017943248455696496,0.33685174342352303,
rbf(gamma=0.31337413094865874),0.6267482618973175,PCR,3,1,0.22893236321206326,,12.758691035088656,0.017943248455696496,0.5329068492524999,
rbf(gamma=0.31337413094865874),0.6267482618973175,Reduced Rank,1,1,66.9770120083884,,48.06942326017027,1.3933392053797475,0.09452872179685595,
rbf(gamma=0.31337413094865874),0.6267482618973175,Reduced Rank,2,1,155.51998732487988,,111.61674538720361,1.3933392053797475,0.33041284521962233,
rbf(gamma=0.31337413094865874),0.6267482618973175,Reduced Rank,3,1,196.8451457517894,,141.2758250049673,1.3933392053797475,0.5335691468354888,
rbf(gamma=0.3218055774198259),0.6436111548396518,PCR,1,1,0.10944930973501087,,7.78104909600882,0.01406613791849114,0.07727381006212275,
rbf(gamma=0.3218055774198259),0.6436111548396518,PCR,2,1,0.13803853769798793,,9.813535065408713,0.01406613791849114,0.5053488024618192,
rbf(gamma=0.3218055774198259),0.6436111548396518,PCR,3,1,0.19550758641284954,,13.899166035890927,0.01406613791849114,0.5515701986571446,
rbf(gamma=0.3218055774198259),0.6436111548396518,Reduced Rank,1,1,16.670590459568572,,38.11169836397649,0.4374140008235834,0.07524922473637118,
rbf(gamma=0.3218055774198259),0.6436111548396518,Reduced Rank,2,1,31.096863178734164,,71.09251903273226,0.4374140008235834,0.5042877277826207,
rbf(gamma=0.3218055774198259),0.6436111548396518,Reduced Rank,3,1,44.49586770225559,,101.72483646722945,0.4374140008235834,0.5509161499882788,
rbf(gamma=0.37484334445134293),0.37484334445134293,PCR,1,1,0.31240096146467766,,8.078858270673638,0.038668949373539235,0.10242997561884983,
rbf(gamma=0.37484334445134293),0.37484334445134293,PCR,2,1,0.3710833278991517,,9.596416088642952,0.038668949373539235,0.43650112231791105,
rbf(gamma=0.37484334445134293),0.37484334445134293,PCR,3,1,0.44469728299962225,,11.500112886540538,0.038668949373539235,0.4640153263288164,
rbf(gamma=0.37484334445134293),0.37484334445134293,Reduced Rank,1,1,93.71294085594718,,46.587608034887076,2.0115422278338557,0.10026795653033702,
rbf(gamma=0.37484334445134293),0.37484334445134293,Reduced Rank,2,1,191.63183973416517,,95.2661281888799,2.0115422278338557,0.4357921245665054,
rbf(gamma=0.37484334445134293),0.37484334445134293,Reduced Rank,3,1,180.15609538233758,,89.56117991931993,2.0115422278338557,0.4647014464877805,
rbf(gamma=0.38235498668231693),0.7647099733646339,PCR,1,1,0.1633591871415941,,7.885010026957328,0.020717689208143115,0.11407733122539296,
rbf(gamma=0.38235498668231693),0.7647099733646339,PCR,2,1,0.2225954509513568,,10.74422194073002,0.020717689208143115,0.4031176483974739,
rbf(gamma=0.38235498668231693),0.7647099733646339,PCR,3,1,0.2685816935596866,,12.963882741040454,0.020717689208143115,0.5084358659955022,
rbf(gamma=0.38235498668231693),0.7647099733646339,Reduced Rank,1,1,41.14187934138059,,41.87777126029007,0.9824276245663704,0.11065252246464237,
rbf(gamma=0.38235498668231693),0.7647099733646339,Reduced Rank,2,1,90.12982129645992,,91.7419452005352,0.9824276245663704,0.4007363528072592,
rbf(gamma=0.38235498668231693),0.7647099733646339,Reduced Rank,3,1,95.40990585242145,,97.11647297635184,0.9824276245663704,0.5077200227484191,
rbf(gamma=0.41700840624327307),0.41700840624327307,PCR,1,1,0.3148428908287787,,8.092992333299492,0.038903149522744956,0.13801288104165038,
rbf(gamma=0.41700840624327307),0.41700840624327307,PCR,2,1,0.37822086887200257,,9.722114366367009,0.038903149522744956,0.3993537441450965,
rbf(gamma=0.41700840624327307),0.41700840624327307,PCR,3,1,0.4640311607773135,,11.927855879792327,0.038903149522744956,0.49356898783047637,
rbf(gamma=0.41700840624327307),0.41700840624327307,Reduced Rank,1,1,296.08414706079475,,41.711107658767354,7.098448439274668,0.13555243836406708,
rbf(gamma=0.41700840624327307),0.41700840624327307,Reduced Rank,2,1,616.1611719278309,,86.80223251586953,7.098448439274668,0.39777179466489065,
rbf(gamma=0.41700840624327307),0.41700840624327307,Reduced Rank,3,1,1042.305665801128,,146.8357028606709,7.098448439274668,0.49219748286644965,
rbf(gamma=0.475797255787966),0.475797255787966,PCR,1,1,0.2883380085009371,,8.027160084971168,0.035920301258321394,0.09353074058147039,
rbf(gamma=0.475797255787966),0.475797255787966,PCR,2,1,0.34073081350226847,,9.485744873126137,0.035920301258321394,0.4981673955438959,
rbf(gamma=0.475797255787966),0.475797255787966,PCR,3,1,0.42808777252520075,,11.9177110861794,0.035920301258321394,0.49718235547567,
rbf(gamma=0.475797255787966),0.475797255787966,Reduced Rank,1,1,123.64363410076734,,64.48825232713834,1.917304774729255,0.0937364215406601,
rbf(gamma=0.475797255787966),0.475797255787966,Reduced Rank,2,1,123.69317428518977,,64.51409077758993,1.917304774729255,0.49942236597310524,
rbf(gamma=0.475797255787966),0.475797255787966,Reduced Rank,3,1,211.23457614241767,,110.17266473570763,1.917304774729255,0.49516335585495375,
rbf(gamma=0.5237279692986134),0.5237279692986134,PCR,1,1,0.22705542233439246,,7.996014392053333,0.02839607474444351,0.1740195257313978,
rbf(gamma=0.5237279692986134),0.5237279692986134,PCR,2,1,0.26057881113560394,,9.176578575762253,0.02839607474444351,0.40648413029455954,
rbf(gamma=0.5237279692986134),0.5237279692986134,PCR,3,1,0.3430361998880105,,12.080409104963888,0.02839607474444351,0.48755301168106,
rbf(gamma=0.5237279692986134),0.5237279692986134,Reduced Rank,1,1,185.34050134699967,,48.310114192693355,3.8364740892090756,0.1652910630171709,
rbf(gamma=0.5237279692986134),0.5237279692986134,Reduced Rank,2,1,316.48058837738193,,82.49256505277931,3.8364740892090756,0.4042273950417744,
rbf(gamma=0.5237279692986134),0.5237279692986134,Reduced Rank,3,1,286.61748071471663,,74.70856678555216,3.8364740892090756,0.48433709498866645,
rbf(gamma=0.5502884701575914),0.5502884701575914,PCR,1,1,0.27829562824031373,,8.073996870547704,0.03446813674841508,0.12937021636850918,
rbf(gamma=0.5502884701575914),0.5502884701575914,PCR,2,1,0.3307097309255312,,9.594650657777082,0.03446813674841508,0.4337734922439682,
rbf(gamma=0.5502884701575914),0.5502884701575914,PCR,3,1,0.4045911938647094,,11.738121988369834,0.03446813674841508,0.5374230778719709,
rbf(gamma=0.5502884701575914),0.5502884701575914,Reduced Rank,1,1,855.1457649870671,,61.541649186307254,13.895398909415857,0.12496074598007213,
rbf(gamma=0.5502884701575914),0.5502884701575914,Reduced Rank,2,1,1165.216521309589,,83.85628429278201,13.895398909415857,0.4320162146986187,
rbf(gamma=0.5502884701575914),0.5502884701575914,Reduced Rank,3,1,1844.5529141757452,,132.74558911193486,13.895398909415857,0.5352622309923591,
rbf(gamma=0.5792560214449379),0.28962801072246896,PCR,1,1,0.5696638849882503,,8.37173184940147,0.06804612178649486,0.16692657853609974,
rbf(gamma=0.5792560214449379),0.28962801072246896,PCR,2,1,0.641825836980599,,9.432217738939274,0.06804612178649486,0.41233802979756246,
rbf(gamma=0.5792560214449379),0.28962801072246896,PCR,3,1,0.760683673972511,,11.178942370283389,0.06804612178649486,0.44003658037049675,
rbf(gamma=0.5792560214449379),0.28962801072246896,Reduced Rank,1,1,1029.9530098726136,,52.87522288093152,19.47893462675213,0.16389903958285082,
rbf(gamma=0.5792560214449379),0.28962801072246896,Reduced Rank,2,1,1454.4958454356386,,74.67019492113556,19.47893462675213,0.4107102911411135,
rbf(gamma=0.5792560214449379),0.28962801072246896,Reduced Rank,3,1,2887.61357336772,,148.24289052245737,19.47893462675213,0.4384057352152185,
rbf(gamma=0.6227043478186655),0.6227043478186655,PCR,1,1,0.3561289112507345,,8.123970763183562,0.04383680365575039,0.18752781948991953,
rbf(gamma=0.6227043478186655),0.6227043478186655,PCR,2,1,0.4391307165975332,,10.017398167211702,0.04383680365575039,0.2703358295786578,
rbf(gamma=0.6227043478186655),0.6227043478186655,PCR,3,1,0.508879461374874,,11.608498315048127,0.04383680365575039,0.481049813668306,
rbf(gamma=0.6227043478186655),0.6227043478186655,Reduced Rank,1,1,462.0987556834486,,51.182993500403065,9.028365167422448,0.1784454341399563,
rbf(gamma=0.6227043478186655),0.6227043478186655,Reduced Rank,2,1,429.9042544218897,,47.61706537670154,9.028365167422448,0.27606187812207345,
rbf(gamma=0.6227043478186655),0.6227043478186655,Reduced Rank,3,1,528.7078001341752,,58.560746085231564,9.028365167422448,0.4985469189294652,
