kernel,kind,method,trial,eigenfunction_id,spectral_bias,metric_distortion,truncation,residual_spurious_score,spectral_gap,est_eig_real,est_eig_imag,gap
linear,omega=0.0,Reduced Rank,7,1,1.7579979112293815e-15,0.7530317623995809,2.33456010623963e-15,0.3507279575039092,0.004033898196632357,0.9933471055364917,0.0,0.004033898196632357
linear,omega=0.0,Reduced Rank,7,2,3.2702236372582956e-15,1.4007879379579464,2.33456010623963e-15,0.43149575349824365,0.004033898196632357,0.9893132073398594,0.0,0.004033898196632357
linear,omega=0.0,Reduced Rank,7,3,0.0,0.0,2.33456010623963e-15,1.0000086534768873,0.004033898196632357,1.6355684229495153e-07,1.7868605599416774e-07,0.004033898196632357
linear,omega=0.0,Reduced Rank,7,4,0.0,0.0,2.33456010623963e-15,1.0000086534768873,0.004033898196632357,1.6355684229495153e-07,-1.7868605599416774e-07,0.004033898196632357
linear,omega=0.0,Reduced Rank,7,5,,,2.33456010623963e-15,,0.004033898196632357,-9.22006611232446e-22,0.0,0.004033898196632357
linear,omega=0.0,Reduced Rank,8,1,1.390995655185675e-15,0.5362793335420631,2.5937894082143893e-15,0.41535439759833087,0.0025730116704520967,0.9916212049275157,0.0,0.0025730116704520967
linear,omega=0.0,Reduced Rank,8,2,3.735572391106986e-15,1.4401987992073035,2.5937894082143893e-15,0.37727127838725155,0.0025730116704520967,0.9890481932570636,0.0,0.0025730116704520967
linear,omega=0.0,Reduced Rank,8,3,0.0,0.0,2.5937894082143893e-15,0.999994143085049,0.0025730116704520967,1.8855773504772594e-07,0.0,0.0025730116704520967
linear,omega=0.0,Reduced Rank,8,4,,,2.5937894082143893e-15,,0.0025730116704520967,2.490416132572328e-30,0.0,0.0025730116704520967
linear,omega=0.0,Reduced Rank,9,1,,,2.5656078679717888e-15,,0.0,0.9919546761231328,0.001610775441308779,0.0
linear,omega=0.0,Reduced Rank,9,2,,,2.5656078679717888e-15,,0.0,0.9919546761231328,-0.001610775441308779,0.0
