kernel,kind,method,n_modes_used,weight_sum,agg_bias_mean,agg_bias_std,agg_dist_mean,agg_trunc_mean,agg_spurious_mean,agg_spurious_std,mean_spurious_ref_count,mean_spurious_residual_count,mean_spectral_gap,std_spectral_gap,mean_rank
rbf(gamma=1.379737103025444),damping=0.0,Principal Components (kDMD),3.0,1.0,0.2656033102956118,,9.383172209135251,0.028306345058553457,0.1132537490589424,,0.0,4.0,2.902431628371005e-10,,5.0
rbf(gamma=1.379737103025444),damping=0.0,Reduced Rank,3.0,1.0,1.5786711576107333,,9.383174136919589,0.16824489608470558,0.11325374905894217,,0.0,4.0,2.902451612385448e-10,,5.0
rbf(gamma=1.4526588916646825),damping=0.3,Principal Components (kDMD),3.0,1.0,0.03438192391730262,,10.265136728370825,0.003349387818895556,0.050625668824254476,,0.0,0.0,0.0012812754679779603,,5.0
rbf(gamma=1.4526588916646825),damping=0.3,Reduced Rank,3.0,1.0,0.5908931484893318,,10.262724720775429,0.05757663433114915,0.05062822518192375,,0.0,0.0,0.0012839912466728887,,5.0
rbf(gamma=1.504994956313332),damping=0.0,Principal Components (kDMD),3.0,1.0,0.07163081410083844,,9.001854170531185,0.007957339981726411,0.11256849965937014,,0.0,4.0,3.146010119081666e-10,,5.0
rbf(gamma=1.504994956313332),damping=0.0,Reduced Rank,3.0,1.0,0.802997577621805,,9.00181903903388,0.08920392357809348,0.11256849965937032,,0.0,4.0,3.1460145599737643e-10,,5.0
rbf(gamma=1.557731392641986),damping=0.5,Principal Components (kDMD),3.0,1.0,0.004603494138268227,,10.197953837029933,0.000451413510184015,0.044152268848759266,,0.0,0.0,0.0015413415867204794,,5.0
rbf(gamma=1.557731392641986),damping=0.5,Reduced Rank,3.0,1.0,0.2159016362472619,,10.196799219398393,0.02117347136114347,0.044144490133596184,,0.0,0.0,0.0015417999780796832,,5.0
rbf(gamma=1.5700422618018282),damping=0.0,Principal Components (kDMD),3.0,1.0,0.2656026365995091,,9.38314840895543,0.02830634505855345,0.11325356289571994,,0.0,4.0,2.902442730601251e-10,,5.0
rbf(gamma=1.5700422618018282),damping=0.0,Reduced Rank,3.0,1.0,1.5786664234788952,,9.383145998581075,0.16824489608470575,0.11325356289571827,,0.0,4.0,2.902451612385448e-10,,5.0
