kernel,kind,method,eigenfunction_id,n,bias_mean,bias_std,dist_mean,trunc_mean,spurious_mean,spurious_std
rbf(gamma=0.8429),1.686,Principal Components (kDMD),5,1,0.0032351870404385493,,41.45618794284267,7.803870063738212e-05,0.9811180134140162,
rbf(gamma=0.8429),1.686,Reduced Rank,1,1,0.1635597567001312,,8.995810034839538,0.018181770854062803,0.014417544568542395,
rbf(gamma=0.8429),1.686,Reduced Rank,2,1,1.2471948039971381,,68.59589277677243,0.018181770854062803,0.5867802469203056,
rbf(gamma=0.8429),1.686,Reduced Rank,3,1,1.6178861226805326,,88.98396837506112,0.018181770854062803,0.7633590980148465,
rbf(gamma=0.8429),1.686,Reduced Rank,4,1,2.3173268329366015,,127.45330757585606,0.018181770854062803,0.8912857226661237,
rbf(gamma=0.8429),1.686,Reduced Rank,5,1,3.6060879070894534,,198.335351162104,0.018181770854062803,0.9803255885919875,
rbf(gamma=0.8537),1.707,Principal Components (kDMD),1,1,0.0007183306579898175,,8.107987409750772,8.859543332861415e-05,0.046695517154054504,
rbf(gamma=0.8537),1.707,Principal Components (kDMD),2,1,0.0008943834814829078,,10.095142016694036,8.859543332861415e-05,0.5353404424570298,
rbf(gamma=0.8537),1.707,Principal Components (kDMD),3,1,0.001423921544870917,,16.07217766619383,8.859543332861415e-05,0.7502766439184162,
rbf(gamma=0.8537),1.707,Principal Components (kDMD),4,1,0.0020700968630008683,,23.365728742728297,8.859543332861415e-05,0.886511997611147,
rbf(gamma=0.8537),1.707,Principal Components (kDMD),5,1,0.0035526419439548336,,40.09960570741311,8.859543332861415e-05,0.9683060752470247,
rbf(gamma=0.8537),1.707,Reduced Rank,1,1,0.1237011827611957,,8.72314954048652,0.014180793552496688,0.014890476240370475,
rbf(gamma=0.8537),1.707,Reduced Rank,2,1,0.8875667271892079,,62.5893553772907,0.014180793552496688,0.5353850167939047,
rbf(gamma=0.8537),1.707,Reduced Rank,3,1,1.4562073365565056,,102.68870576006121,0.014180793552496688,0.7503909528945104,
rbf(gamma=0.8537),1.707,Reduced Rank,4,1,0.995937863634891,,70.23146200866488,0.014180793552496688,0.8605631096410602,
rbf(gamma=0.8537),1.707,Reduced Rank,5,1,1.8317242951212478,,129.16937887434037,0.014180793552496688,0.9704183520153147,
rbf(gamma=0.8749),1.75,Principal Components (kDMD),1,1,0.0007254116455435917,,8.109190818714929,8.945549090661902e-05,0.042314957090133345,
rbf(gamma=0.8749),1.75,Principal Components (kDMD),2,1,0.0009097959724175046,,10.170375939999305,8.945549090661902e-05,0.5715743107198863,
rbf(gamma=0.8749),1.75,Principal Components (kDMD),3,1,0.0013614724618983543,,15.21955162394191,8.945549090661902e-05,0.8086463626227969,
rbf(gamma=0.8749),1.75,Principal Components (kDMD),4,1,0.002136856344321417,,23.887369267830003,8.945549090661902e-05,0.8881013729427706,
rbf(gamma=0.8749),1.75,Principal Components (kDMD),5,1,0.003581775624492435,,40.03975148078262,8.945549090661902e-05,0.9818732201469308,
rbf(gamma=0.8749),1.75,Reduced Rank,1,1,0.15889293493399356,,8.472167701000087,0.018754696618580535,0.01734145569780769,
rbf(gamma=0.8749),1.75,Reduced Rank,2,1,1.4036205152795056,,74.8410141643624,0.018754696618580535,0.565930142404988,
rbf(gamma=0.8749),1.75,Reduced Rank,3,1,2.1346670206818428,,113.82039731674459,0.018754696618580535,0.8059209972832839,
rbf(gamma=0.8749),1.75,Reduced Rank,4,1,1.547955125643639,,82.53693232819658,0.018754696618580535,0.8585637162358608,
rbf(gamma=0.8749),1.75,Reduced Rank,5,1,2.1217222501600483,,113.13018244496843,0.018754696618580535,0.9804606492470436,
rbf(gamma=0.9668),1.934,Principal Components (kDMD),1,1,0.0009799146845364181,,8.13867188113835,0.00012040228416228499,0.052992315810916873,
rbf(gamma=0.9668),1.934,Principal Components (kDMD),2,1,0.001212004954282736,,10.066295359057536,0.00012040228416228499,0.5321415205698032,
rbf(gamma=0.9668),1.934,Principal Components (kDMD),3,1,0.001966843747255982,,16.335601612050475,0.00012040228416228499,0.7922201200738564,
rbf(gamma=0.9668),1.934,Principal Components (kDMD),4,1,0.0028735015877619863,,23.865839487637285,0.00012040228416228499,0.9237595627281527,
rbf(gamma=0.9668),1.934,Principal Components (kDMD),5,1,0.004505660673891092,,37.421720902056215,0.00012040228416228499,0.975943375432046,
rbf(gamma=0.9668),1.934,Reduced Rank,1,1,0.23626802815609363,,9.057506745812017,0.026085327318728032,0.015586210861332127,
rbf(gamma=0.9668),1.934,Reduced Rank,2,1,1.6609060647828098,,63.672042312858295,0.026085327318728032,0.5317333104107579,
rbf(gamma=0.9668),1.934,Reduced Rank,3,1,2.715089058358609,,104.08491429621829,0.026085327318728032,0.7931969755237405,
rbf(gamma=0.9668),1.934,Reduced Rank,4,1,2.1598364471512563,,82.79890149588408,0.026085327318728032,0.8747824568400032,
rbf(gamma=0.9668),1.934,Reduced Rank,5,1,3.581393984068141,,137.29534386547144,0.026085327318728032,0.9803758930623937,
rbf(gamma=1.507),1.507,Principal Components (kDMD),1,1,0.0071766104820294154,,8.297338571980351,0.0008649292082963118,0.08094588554857544,
rbf(gamma=1.507),1.507,Principal Components (kDMD),2,1,0.008053883588218166,,9.311610142155157,0.0008649292082963118,0.5467622020196903,
rbf(gamma=1.507),1.507,Principal Components (kDMD),3,1,0.010847223262181703,,12.5411688703957,0.0008649292082963118,0.7613331899815433,
rbf(gamma=1.507),1.507,Principal Components (kDMD),4,1,0.01476667892635025,,17.072702349174694,0.0008649292082963118,0.8679555192477885,
rbf(gamma=1.507),1.507,Principal Components (kDMD),5,1,0.022706866286799642,,26.252861007580414,0.0008649292082963118,0.975660756670808,
rbf(gamma=1.507),1.507,Reduced Rank,1,1,1.6370163530904696,,9.555405953250142,0.17131834702780582,0.027283375016350107,
rbf(gamma=1.507),1.507,Reduced Rank,2,1,11.159824746109004,,65.14086167488944,0.17131834702780582,0.5412861727270677,
rbf(gamma=1.507),1.507,Reduced Rank,3,1,14.524437551480545,,84.7803974499191,0.17131834702780582,0.755562647172642,
rbf(gamma=1.507),1.507,Reduced Rank,4,1,13.147686642840311,,76.74418339272428,0.17131834702780582,0.8367825329695088,
rbf(gamma=1.507),1.507,Reduced Rank,5,1,13.415151563914897,,78.3053992561436,0.17131834702780582,0.9708213079039729,
rbf(gamma=1.583),1.583,Principal Components (kDMD),1,1,0.006670211775017363,,8.288108950369105,0.0008047929648319005,0.09140290547081519,
rbf(gamma=1.583),1.583,Principal Components (kDMD),2,1,0.007417215046219943,,9.216302043307746,0.0008047929648319005,0.5637291447853262,
rbf(gamma=1.583),1.583,Principal Components (kDMD),3,1,0.009630589995384757,,11.966543466736601,0.0008047929648319005,0.8110103250206901,
