kernel,kind,method,trial,spurious_ref_count,spurious_residual_count,spectral_gap,rank
rbf(gamma=25.0),r=3.2,Principal Components (kDMD),4,1,5,0.8980898344872273,5
rbf(gamma=25.0),r=3.2,Principal Components (kDMD),5,0,5,0.9481103590043779,5
rbf(gamma=25.0),r=3.2,Principal Components (kDMD),6,0,5,0.9482750203860346,5
rbf(gamma=25.0),r=3.2,Principal Components (kDMD),7,1,5,0.895951379630592,5
rbf(gamma=25.0),r=3.2,Principal Components (kDMD),8,0,5,0.9268725643443628,5
rbf(gamma=25.0),r=3.2,Principal Components (kDMD),9,1,5,0.9199420425572163,5
rbf(gamma=50.0),r=3.2,Principal Components (kDMD),0,1,5,0.9011835994793015,5
rbf(gamma=50.0),r=3.2,Principal Components (kDMD),1,2,5,0.9230768201637889,5
rbf(gamma=50.0),r=3.2,Principal Components (kDMD),2,0,5,0.9250973691504566,5
rbf(gamma=50.0),r=3.2,Principal Components (kDMD),3,0,5,0.9695703238517595,5
rbf(gamma=50.0),r=3.2,Principal Components (kDMD),4,1,5,0.8931730130701252,5
rbf(gamma=50.0),r=3.2,Principal Components (kDMD),5,0,5,0.9567720461642882,5
rbf(gamma=50.0),r=3.2,Principal Components (kDMD),6,0,5,0.9532193899353234,5
rbf(gamma=50.0),r=3.2,Principal Components (kDMD),7,1,5,0.8989595966497314,5
rbf(gamma=50.0),r=3.2,Principal Components (kDMD),8,0,5,0.9223101856532379,5
rbf(gamma=50.0),r=3.2,Principal Components (kDMD),9,1,5,0.9210786792733932,5
rbf(gamma=0.5),r=3.2,Reduced Rank,0,1,3,0.9100344900626693,5
rbf(gamma=0.5),r=3.2,Reduced Rank,1,2,4,0.9262749103071689,5
rbf(gamma=0.5),r=3.2,Reduced Rank,2,1,4,0.918422378396579,5
rbf(gamma=0.5),r=3.2,Reduced Rank,3,0,4,0.9550752396003779,5
rbf(gamma=0.5),r=3.2,Reduced Rank,4,2,4,0.8956494538884476,5
rbf(gamma=0.5),r=3.2,Reduced Rank,5,1,4,0.9396682889286052,5
rbf(gamma=0.5),r=3.2,Reduced Rank,6,0,4,0.962800996967559,5
rbf(gamma=0.5),r=3.2,Reduced Rank,7,1,3,0.8835495851028103,5
rbf(gamma=0.5),r=3.2,Reduced Rank,8,0,3,0.9283152182074108,5
rbf(gamma=0.5),r=3.2,Reduced Rank,9,0,4,0.9283583291120996,5
rbf(gamma=1.0),r=3.2,Reduced Rank,0,1,3,0.9095345101314644,5
rbf(gamma=1.0),r=3.2,Reduced Rank,1,2,4,0.9208756169564405,5
rbf(gamma=1.0),r=3.2,Reduced Rank,2,1,4,0.9165417486827352,5
rbf(gamma=1.0),r=3.2,Reduced Rank,3,0,4,0.9510225351205669,5
rbf(gamma=1.0),r=3.2,Reduced Rank,4,1,4,0.9261119632306298,5
rbf(gamma=1.0),r=3.2,Reduced Rank,5,0,3,0.9332543006405323,5
rbf(gamma=1.0),r=3.2,Reduced Rank,6,1,3,0.9067360394467937,5
rbf(gamma=1.0),r=3.2,Reduced Rank,7,1,4,0.8883524741031934,5
rbf(gamma=1.0),r=3.2,Reduced Rank,8,0,4,0.9337389499895754,5
rbf(gamma=1.0),r=3.2,Reduced Rank,9,0,4,0.9373027241448886,5
rbf(gamma=2.5),r=3.2,Reduced Rank,0,1,4,0.9142225144190191,5
rbf(gamma=2.5),r=3.2,Reduced Rank,1,2,4,0.9229887956460193,5
rbf(gamma=2.5),r=3.2,Reduced Rank,2,1,4,0.9212359740419218,5
rbf(gamma=2.5),r=3.2,Reduced Rank,3,0,4,0.9424433569551934,5
rbf(gamma=2.5),r=3.2,Reduced Rank,4,2,4,0.9111890184708951,5
rbf(gamma=2.5),r=3.2,Reduced Rank,5,0,4,0.940365104776602,5
rbf(gamma=2.5),r=3.2,Reduced Rank,6,1,4,0.8571259270406479,5
rbf(gamma=2.5),r=3.2,Reduced Rank,7,3,4,0.8574653451454228,5
rbf(gamma=2.5),r=3.2,Reduced Rank,8,0,4,0.9275141086965115,5
rbf(gamma=2.5),r=3.2,Reduced Rank,9,0,4,0.9263674577916803,5
rbf(gamma=5.0),r=3.2,Reduced Rank,0,1,4,0.9176200396480818,5
rbf(gamma=5.0),r=3.2,Reduced Rank,1,2,4,0.9108304267987403,5
rbf(gamma=5.0),r=3.2,Reduced Rank,2,1,4,0.9184660677206264,5
rbf(gamma=5.0),r=3.2,Reduced Rank,3,0,4,0.950486751613968,5
rbf(gamma=5.0),r=3.2,Reduced Rank,4,1,4,0.9182991131901393,5
rbf(gamma=5.0),r=3.2,Reduced Rank,5,2,4,0.8134997620724459,5
rbf(gamma=5.0),r=3.2,Reduced Rank,6,1,4,0.8320113878376636,5
rbf(gamma=5.0),r=3.2,Reduced Rank,7,1,4,0.8890350802456111,5
rbf(gamma=5.0),r=3.2,Reduced Rank,8,0,4,0.9417540933615254,5
rbf(gamma=5.0),r=3.2,Reduced Rank,9,1,4,0.9327968562757862,5
rbf(gamma=12.5),r=3.2,Reduced Rank,0,1,4,0.9148918495440922,5
rbf(gamma=12.5),r=3.2,Reduced Rank,1,2,4,0.9072732904402528,5
rbf(gamma=12.5),r=3.2,Reduced Rank,2,1,4,0.9135331170937402,5
rbf(gamma=12.5),r=3.2,Reduced Rank,3,0,4,0.953657409279694,5
rbf(gamma=12.5),r=3.2,Reduced Rank,4,1,4,0.9065615332040435,5
rbf(gamma=12.5),r=3.2,Reduced Rank,5,0,4,0.9404347159102275,5
rbf(gamma=12.5),r=3.2,Reduced Rank,6,1,4,0.8160406294620627,5
rbf(gamma=12.5),r=3.2,Reduced Rank,7,1,4,0.9126088802741882,5
rbf(gamma=12.5),r=3.2,Reduced Rank,8,2,4,0.9246857493005171,5
rbf(gamma=12.5),r=3.2,Reduced Rank,9,0,4,0.931053163557731,5
rbf(gamma=25.0),r=3.2,Reduced Rank,0,0,4,0.935404504971509,5
rbf(gamma=25.0),r=3.2,Reduced Rank,1,2,4,0.9084020914928541,5
rbf(gamma=25.0),r=3.2,Reduced Rank,2,1,4,0.9175447160578465,5
rbf(gamma=25.0),r=3.2,Reduced Rank,3,0,5,0.9523205672937399,5
rbf(gamma=25.0),r=3.2,Reduced Rank,4,1,4,0.9022598332763151,5
rbf(gamma=25.0),r=3.2,Reduced Rank,5,1,4,0.9209046043437843,5
rbf(gamma=25.0),r=3.2,Reduced Rank,6,1,4,0.7999877830884868,5
rbf(gamma=25.0),r=3.2,Reduced Rank,7,1,5,0.924372738292316,5
rbf(gamma=25.0),r=3.2,Reduced Rank,8,0,4,0.9289281452446142,5
rbf(gamma=25.0),r=3.2,Reduced Rank,9,0,4,0.9339568800031837,5
rbf(gamma=50.0),r=3.2,Reduced Rank,0,1,4,0.9191591011793581,5
rbf(gamma=50.0),r=3.2,Reduced Rank,1,2,4,0.9156105378183772,5
rbf(gamma=50.0),r=3.2,Reduced Rank,2,1,4,0.9048645335023777,5
rbf(gamma=50.0),r=3.2,Reduced Rank,3,0,5,0.9495765162466241,5
rbf(gamma=50.0),r=3.2,Reduced Rank,4,1,4,0.8991519995839811,5
rbf(gamma=50.0),r=3.2,Reduced Rank,5,1,4,0.9131270060181127,5
rbf(gamma=50.0),r=3.2,Reduced Rank,6,1,4,0.8255188403926391,5
rbf(gamma=50.0),r=3.2,Reduced Rank,7,1,5,0.9126441104467238,5
rbf(gamma=50.0),r=3.2,Reduced Rank,8,2,4,0.9120768562591004,5
rbf(gamma=50.0),r=3.2,Reduced Rank,9,2,5,0.9304626893469211,5
rbf(gamma=0.5),r=4.0,Principal Components (kDMD),0,0,4,0.9611437290848018,5
rbf(gamma=0.5),r=4.0,Principal Components (kDMD),1,0,4,0.9735514083044596,5
rbf(gamma=0.5),r=4.0,Principal Components (kDMD),2,0,4,0.970833199530778,5
rbf(gamma=0.5),r=4.0,Principal Components (kDMD),3,0,4,0.9642032383118015,5
rbf(gamma=0.5),r=4.0,Principal Components (kDMD),4,0,4,0.957638171397939,5
rbf(gamma=0.5),r=4.0,Principal Components (kDMD),5,1,4,0.9462472613454868,5
rbf(gamma=0.5),r=4.0,Principal Components (kDMD),6,0,4,0.9772909540371186,5
rbf(gamma=0.5),r=4.0,Principal Components (kDMD),7,0,4,0.9751868136102703,5
rbf(gamma=0.5),r=4.0,Principal Components (kDMD),8,0,4,0.9389360409758576,5
rbf(gamma=0.5),r=4.0,Principal Components (kDMD),9,1,4,0.9452208193576107,5
rbf(gamma=1.0),r=4.0,Principal Components (kDMD),0,0,4,0.9616136536768832,5
rbf(gamma=1.0),r=4.0,Principal Components (kDMD),1,0,4,0.9752114400412466,5
rbf(gamma=1.0),r=4.0,Principal Components (kDMD),2,0,4,0.9703699963483717,5
rbf(gamma=1.0),r=4.0,Principal Components (kDMD),3,0,4,0.9636067016219855,5
rbf(gamma=1.0),r=4.0,Principal Components (kDMD),4,0,4,0.9574098553998694,5
rbf(gamma=1.0),r=4.0,Principal Components (kDMD),5,1,4,0.945551537565765,5
rbf(gamma=1.0),r=4.0,Principal Components (kDMD),6,0,4,0.9784777107693171,5
rbf(gamma=1.0),r=4.0,Principal Components (kDMD),7,0,4,0.9761503137493739,5
rbf(gamma=1.0),r=4.0,Principal Components (kDMD),8,0,4,0.9387346367941787,5
rbf(gamma=1.0),r=4.0,Principal Components (kDMD),9,1,4,0.9448523978805375,5
rbf(gamma=2.5),r=4.0,Principal Components (kDMD),0,0,4,0.9630238284508241,5
rbf(gamma=2.5),r=4.0,Principal Components (kDMD),1,0,4,0.9825952832074835,5
rbf(gamma=2.5),r=4.0,Principal Components (kDMD),2,0,4,0.9691904831341146,5
rbf(gamma=2.5),r=4.0,Principal Components (kDMD),3,0,4,0.9626880010466582,5
rbf(gamma=2.5),r=4.0,Principal Components (kDMD),4,0,4,0.9569519150906761,5
rbf(gamma=2.5),r=4.0,Principal Components (kDMD),5,1,4,0.944027012273748,5
rbf(gamma=2.5),r=4.0,Principal Components (kDMD),6,0,4,0.9798720934873988,5
rbf(gamma=2.5),r=4.0,Principal Components (kDMD),7,0,4,0.9764688976441689,5
rbf(gamma=2.5),r=4.0,Principal Components (kDMD),8,0,4,0.9382055547439617,5
rbf(gamma=2.5),r=4.0,Principal Components (kDMD),9,1,4,0.9442652019402907,5
rbf(gamma=5.0),r=4.0,Principal Components (kDMD),0,0,4,0.9649716888592398,5
rbf(gamma=5.0),r=4.0,Principal Components (kDMD),1,0,4,0.9797065125514184,5
rbf(gamma=5.0),r=4.0,Principal Components (kDMD),2,0,4,0.9679654064498561,5
rbf(gamma=5.0),r=4.0,Principal Components (kDMD),3,0,4,0.9626793588754505,5
rbf(gamma=5.0),r=4.0,Principal Components (kDMD),4,0,4,0.9566939064628102,5
rbf(gamma=5.0),r=4.0,Principal Components (kDMD),5,1,4,0.9426911492399171,5
rbf(gamma=5.0),r=4.0,Principal Components (kDMD),6,0,4,0.9807485907109397,5
rbf(gamma=5.0),r=4.0,Principal Components (kDMD),7,0,4,0.9712006041761688,5
rbf(gamma=5.0),r=4.0,Principal Components (kDMD),8,0,4,0.9374828119109143,5
rbf(gamma=5.0),r=4.0,Principal Components (kDMD),9,1,4,0.9444238673614821,5
rbf(gamma=12.5),r=4.0,Principal Components (kDMD),0,0,5,0.9666307306263637,5
rbf(gamma=12.5),r=4.0,Principal Components (kDMD),1,0,5,0.972277597278913,5
rbf(gamma=12.5),r=4.0,Principal Components (kDMD),2,0,5,0.9664823842887139,5
rbf(gamma=12.5),r=4.0,Principal Components (kDMD),3,0,5,0.9642032508950598,5
rbf(gamma=12.5),r=4.0,Principal Components (kDMD),4,0,5,0.9568495242049839,5
rbf(gamma=12.5),r=4.0,Principal Components (kDMD),5,1,5,0.9414740496037055,5
rbf(gamma=12.5),r=4.0,Principal Components (kDMD),6,0,5,0.9799752729812771,5
rbf(gamma=12.5),r=4.0,Principal Components (kDMD),7,0,5,0.9642193188130161,5
rbf(gamma=12.5),r=4.0,Principal Components (kDMD),8,0,5,0.9360404101488065,5
rbf(gamma=12.5),r=4.0,Principal Components (kDMD),9,1,5,0.9467138996288293,5
rbf(gamma=25.0),r=4.0,Principal Components (kDMD),0,0,5,0.9650890236670437,5
rbf(gamma=25.0),r=4.0,Principal Components (kDMD),1,0,5,0.9681534944985736,5
rbf(gamma=25.0),r=4.0,Principal Components (kDMD),2,0,5,0.9647509578214927,5
rbf(gamma=25.0),r=4.0,Principal Components (kDMD),3,0,5,0.964396242851288,5
rbf(gamma=25.0),r=4.0,Principal Components (kDMD),4,0,5,0.9561759604654576,5
rbf(gamma=25.0),r=4.0,Principal Components (kDMD),5,1,5,0.9398204871747722,5
rbf(gamma=25.0),r=4.0,Principal Components (kDMD),6,0,5,0.9761786246379053,5
rbf(gamma=25.0),r=4.0,Principal Components (kDMD),7,0,5,0.9604500193001457,5
rbf(gamma=25.0),r=4.0,Principal Components (kDMD),8,0,5,0.9352024060703323,5
rbf(gamma=25.0),r=4.0,Principal Components (kDMD),9,0,5,0.947540064446523,5
rbf(gamma=50.0),r=4.0,Principal Components (kDMD),0,0,5,0.9627240681364295,5
rbf(gamma=50.0),r=4.0,Principal Components (kDMD),1,0,5,0.9683785178456367,5
rbf(gamma=50.0),r=4.0,Principal Components (kDMD),2,0,5,0.9628148798508117,5
rbf(gamma=50.0),r=4.0,Principal Components (kDMD),3,0,5,0.9622580332857517,5
rbf(gamma=50.0),r=4.0,Principal Components (kDMD),4,0,5,0.954382589902602,5
rbf(gamma=50.0),r=4.0,Principal Components (kDMD),5,1,5,0.936863034792636,5
rbf(gamma=50.0),r=4.0,Principal Components (kDMD),6,0,5,0.9729245947005885,5
rbf(gamma=50.0),r=4.0,Principal Components (kDMD),7,0,5,0.9587923699518399,5
rbf(gamma=50.0),r=4.0,Principal Components (kDMD),8,0,5,0.9357598319951911,5
rbf(gamma=50.0),r=4.0,Principal Components (kDMD),9,0,5,0.9456075001188885,5
rbf(gamma=0.5),r=4.0,Reduced Rank,0,1,4,0.9465053169475828,5
rbf(gamma=0.5),r=4.0,Reduced Rank,1,0,3,0.9512442239161798,5
rbf(gamma=0.5),r=4.0,Reduced Rank,2,1,3,0.9375923235891166,5
rbf(gamma=0.5),r=4.0,Reduced Rank,3,0,4,0.9586792579402815,5
rbf(gamma=0.5),r=4.0,Reduced Rank,4,1,3,0.9288445247365618,5
rbf(gamma=0.5),r=4.0,Reduced Rank,5,1,3,0.9459873023130636,5
rbf(gamma=0.5),r=4.0,Reduced Rank,6,0,3,0.9717622537608362,4
rbf(gamma=0.5),r=4.0,Reduced Rank,7,0,4,0.957094760462569,5
rbf(gamma=0.5),r=4.0,Reduced Rank,8,0,4,0.9396344694704589,5
rbf(gamma=0.5),r=4.0,Reduced Rank,9,1,4,0.9418524158349831,5
rbf(gamma=1.0),r=4.0,Reduced Rank,0,0,4,0.9602022481785655,5
rbf(gamma=1.0),r=4.0,Reduced Rank,1,0,4,0.95919529293038,5
rbf(gamma=1.0),r=4.0,Reduced Rank,2,1,4,0.8814943635434531,5
rbf(gamma=1.0),r=4.0,Reduced Rank,3,0,4,0.951666526357819,5
rbf(gamma=1.0),r=4.0,Reduced Rank,4,0,3,0.97385770205803,5
rbf(gamma=1.0),r=4.0,Reduced Rank,5,1,3,0.9431792766128919,5
rbf(gamma=1.0),r=4.0,Reduced Rank,6,0,3,0.9623090190647866,5
rbf(gamma=1.0),r=4.0,Reduced Rank,7,0,4,0.9468752782441557,5
rbf(gamma=1.0),r=4.0,Reduced Rank,8,0,4,0.9450212452223866,5
rbf(gamma=1.0),r=4.0,Reduced Rank,9,1,4,0.9183712921217062,5
rbf(gamma=2.5),r=4.0,Reduced Rank,0,0,4,0.9606617030719432,5
rbf(gamma=2.5),r=4.0,Reduced Rank,1,0,4,0.9621990224412735,5
rbf(gamma=2.5),r=4.0,Reduced Rank,2,0,4,0.9545422846350535,5
rbf(gamma=2.5),r=4.0,Reduced Rank,3,0,4,0.9458483020645349,5
rbf(gamma=2.5),r=4.0,Reduced Rank,4,0,4,0.9588524471577246,5
rbf(gamma=2.5),r=4.0,Reduced Rank,5,0,4,0.9543669551378016,5
rbf(gamma=2.5),r=4.0,Reduced Rank,6,0,4,0.933118102961045,5
rbf(gamma=2.5),r=4.0,Reduced Rank,7,0,4,0.9518603001358815,5
rbf(gamma=2.5),r=4.0,Reduced Rank,8,0,4,0.9375791659621499,5
rbf(gamma=2.5),r=4.0,Reduced Rank,9,1,4,0.9384922924589489,5
rbf(gamma=5.0),r=4.0,Reduced Rank,0,0,4,0.9533100007583237,5
rbf(gamma=5.0),r=4.0,Reduced Rank,1,0,4,0.9650867871708391,5
rbf(gamma=5.0),r=4.0,Reduced Rank,2,0,4,0.9748360057377956,5
rbf(gamma=5.0),r=4.0,Reduced Rank,3,0,4,0.9511189994416369,5
rbf(gamma=5.0),r=4.0,Reduced Rank,4,1,4,0.9346094578807099,5
rbf(gamma=5.0),r=4.0,Reduced Rank,5,0,4,0.9399550026287907,5
rbf(gamma=5.0),r=4.0,Reduced Rank,6,0,4,0.9453706202144342,5
rbf(gamma=5.0),r=4.0,Reduced Rank,7,0,4,0.9774392870580036,5
rbf(gamma=5.0),r=4.0,Reduced Rank,8,0,4,0.9383994401489997,5
rbf(gamma=5.0),r=4.0,Reduced Rank,9,0,4,0.9543634468042836,5
rbf(gamma=12.5),r=4.0,Reduced Rank,0,0,4,0.9489761375651872,5
rbf(gamma=12.5),r=4.0,Reduced Rank,1,0,4,0.9465479672071382,5
rbf(gamma=12.5),r=4.0,Reduced Rank,2,0,4,0.9488741370228511,5
rbf(gamma=12.5),r=4.0,Reduced Rank,3,0,4,0.9349717352016165,5
rbf(gamma=12.5),r=4.0,Reduced Rank,4,0,4,0.9584525376596376,5
rbf(gamma=12.5),r=4.0,Reduced Rank,5,0,4,0.9542611775030743,5
rbf(gamma=12.5),r=4.0,Reduced Rank,6,0,4,0.9503564741573944,5
rbf(gamma=12.5),r=4.0,Reduced Rank,7,0,4,0.9693681660843659,5
rbf(gamma=12.5),r=4.0,Reduced Rank,8,0,4,0.9280466298823832,5
rbf(gamma=12.5),r=4.0,Reduced Rank,9,1,4,0.9372733332873973,5
rbf(gamma=25.0),r=4.0,Reduced Rank,0,1,4,0.946913433861992,5
rbf(gamma=25.0),r=4.0,Reduced Rank,1,0,4,0.9538224713447188,5
rbf(gamma=25.0),r=4.0,Reduced Rank,2,0,4,0.9626734453229526,5
rbf(gamma=25.0),r=4.0,Reduced Rank,3,0,4,0.9347022166536896,5
rbf(gamma=25.0),r=4.0,Reduced Rank,4,0,4,0.95126355488696,5
rbf(gamma=25.0),r=4.0,Reduced Rank,5,1,4,0.9441634603899861,5
rbf(gamma=25.0),r=4.0,Reduced Rank,6,0,4,0.943854593573529,5
rbf(gamma=25.0),r=4.0,Reduced Rank,7,0,4,0.9509961835664671,5
rbf(gamma=25.0),r=4.0,Reduced Rank,8,0,4,0.9311274783112329,5
rbf(gamma=25.0),r=4.0,Reduced Rank,9,1,4,0.9229255454663556,5
rbf(gamma=50.0),r=4.0,Reduced Rank,0,1,4,0.9415243552672959,5
rbf(gamma=50.0),r=4.0,Reduced Rank,1,0,4,0.9575521842105321,5
rbf(gamma=50.0),r=4.0,Reduced Rank,2,0,4,0.9597971071356889,5
rbf(gamma=50.0),r=4.0,Reduced Rank,3,0,4,0.950809980906147,5
rbf(gamma=50.0),r=4.0,Reduced Rank,4,0,4,0.9537192292576309,5
rbf(gamma=50.0),r=4.0,Reduced Rank,5,1,4,0.9321129977564944,5
rbf(gamma=50.0),r=4.0,Reduced Rank,6,1,4,0.9337236827413,5
rbf(gamma=50.0),r=4.0,Reduced Rank,7,0,4,0.9282186890541716,5
rbf(gamma=50.0),r=4.0,Reduced Rank,8,0,4,0.9397693120113548,5
rbf(gamma=50.0),r=4.0,Reduced Rank,9,1,5,0.8859364315489703,5
