kernel,kind,method,n_modes_used,weight_sum,agg_bias_mean,agg_bias_std,agg_dist_mean,agg_trunc_mean,agg_spurious_mean,agg_spurious_std,mean_spurious_ref_count,mean_spurious_residual_count,mean_spectral_gap,std_spectral_gap,mean_rank,agg_bias_mean_norm,agg_dist_mean_norm,agg_spurious_mean_norm,agg_trunc_mean_norm,agg_bias_std_norm,agg_spurious_std_norm,mean_spurious_ref_count_norm,mean_spurious_residual_count_norm,mean_spectral_gap_norm,composite_score,used_metrics,admissible,constraint_violations,rank
poly(p=1),damping=0.5,Reduced Rank,3.0,1.0,2.3091374589113664e-15,1.5402332760599267e-15,1.6859807267766282,1.316343372990659e-15,0.046802754260307486,0.016166633627420164,1.9,0.8,0.0020920343821228316,0.0011804622872829806,4.9,-0.4842724890573962,-0.8578567238451544,-0.4813403255030498,-0.47122551917069805,-0.5196159678141844,-0.11307428537141738,1.6968209986472538,-0.7750074113371175,0.22736138855412308,-2.3442580132338207,"agg_bias_mean, agg_dist_mean, agg_spurious_mean, agg_trunc_mean, agg_bias_std, agg_spurious_std, mean_spurious_ref_count, mean_spurious_residual_count, mean_spectral_gap",True,,14
poly(p=3),damping=0.3,Principal Components (kDMD),3.0,1.0,0.010698310996686389,0.011014559451343123,10.726027724283007,0.0011261654073286386,0.05193379503500682,0.0023188495448105747,0.0,2.2,0.0016463579445128995,7.165514127049051e-05,5.0,-0.41616405683750196,-0.30576260944490186,-0.36646681299630746,-0.4085616667642311,-0.3866167009466796,-0.31354880894112896,-0.5957727061917026,0.18235468502049818,0.23311179540859125,-1.512719492497789,"agg_bias_mean, agg_dist_mean, agg_spurious_mean, agg_trunc_mean, agg_bias_std, agg_spurious_std, mean_spurious_ref_count, mean_spurious_residual_count, mean_spectral_gap",True,,15
poly(p=4),damping=0.3,Principal Components (kDMD),3.0,1.0,0.02069895969692936,0.021111211531233538,10.18288374782689,0.002296362429741139,0.051305423524395155,0.0024156487342104323,0.0,2.2,0.0016820330361876246,0.00011634285189836119,5.0,-0.3524971374175499,-0.33893352025499907,-0.3805347664101759,-0.3434477385421127,-0.2647010373766642,-0.31214744600384564,-0.5957727061917026,0.18235468502049818,0.2326514922056661,-1.436652356518848,"agg_bias_mean, agg_dist_mean, agg_spurious_mean, agg_trunc_mean, agg_bias_std, agg_spurious_std, mean_spurious_ref_count, mean_spurious_residual_count, mean_spectral_gap",True,,16
poly(p=1),damping=0.3,Reduced Rank,3.0,1.0,1.4031534517397638e-15,4.3469738360061156e-16,0.9216707968910804,1.420436436866262e-15,0.056166829874967045,0.003916681632500109,1.9,1.8,0.001629756481698652,0.0004550156407151608,4.9,-0.484272489057402,-0.9045346906725259,-0.2716978173907053,-0.4712255191706922,-0.5196159678141977,-0.29041697610686135,1.6968209986472538,-0.09117734251024924,0.23332599826408257,-1.3154486267160639,"agg_bias_mean, agg_dist_mean, agg_spurious_mean, agg_trunc_mean, agg_bias_std, agg_spurious_std, mean_spurious_ref_count, mean_spurious_residual_count, mean_spectral_gap",True,,17
poly(p=1),damping=1.5,Principal Components (kDMD),3.0,1.0,0.0,0.0,13.823717848976404,0.0,0.023638335396619706,0.0002535196082075486,2.0,1.9,0.000415734258433198,2.5058888075118784e-05,5.0,-0.4842724890574109,-0.11658035336252107,-0.9999443040896714,-0.4712255191707713,-0.519615967814203,-0.34344861331305904,1.8174838252177252,-0.022794335627562497,0.2489901014676996,-1.2974180835909634,"agg_bias_mean, agg_dist_mean, agg_spurious_mean, agg_trunc_mean, agg_bias_std, agg_spurious_std, mean_spurious_ref_count, mean_spurious_residual_count, mean_spectral_gap",True,,18
poly(p=1),damping=1.0,Principal Components (kDMD),3.0,1.0,0.0,0.0,13.968659473308588,0.0,0.028316866389150916,5.356347931758074e-05,2.0,2.0,0.0015980205958971317,4.542537127526224e-06,5.0,-0.4842724890574109,-0.10772847264248894,-0.8952015604471385,-0.4712255191707713,-0.519615967814203,-0.3463433804061134,1.8174838252177252,0.04558867125512439,0.23373547527440952,-1.0805100195843145,"agg_bias_mean, agg_dist_mean, agg_spurious_mean, agg_trunc_mean, agg_bias_std, agg_spurious_std, mean_spurious_ref_count, mean_spurious_residual_count, mean_spectral_gap",True,,19
poly(p=1),damping=0.5,Principal Components (kDMD),3.0,1.0,0.0,0.0,13.101844876629054,0.0,0.040006654142426656,1.1000904847304497e-06,2.0,1.7,0.0015987723848030267,3.758587598776074e-08,5.0,-0.4842724890574109,-0.16066660860959256,-0.63349111248139,-0.4712255191707713,-0.519615967814203,-0.34710289346743606,1.8174838252177252,-0.15956034939293612,0.23372577520567636,-1.0629410997040056,"agg_bias_mean, agg_dist_mean, agg_spurious_mean, agg_trunc_mean, agg_bias_std, agg_spurious_std, mean_spurious_ref_count, mean_spurious_residual_count, mean_spectral_gap",True,,20
poly(p=2),damping=0.3,Principal Components (kDMD),3.0,1.0,0.0037527304203060705,0.0038866043035189726,11.533052529399374,0.00036803049358654076,0.05199967184993899,0.0014059859875937709,0.0,3.0,0.001619047662152273,3.363437748513431e-05,5.0,-0.46038156033509464,-0.25647595803671125,-0.36499196579545695,-0.45074699232104437,-0.47268576372790594,-0.32676434477166044,-0.5957727061917026,0.7294187400819927,0.23346417040899786,-0.8677143416904026,"agg_bias_mean, agg_dist_mean, agg_spurious_mean, agg_trunc_mean, agg_bias_std, agg_spurious_std, mean_spurious_ref_count, mean_spurious_residual_count, mean_spectral_gap",True,,21
poly(p=2),damping=1.0,Reduced Rank,3.0,1.0,0.00024895795389764377,0.00015708446805072886,60.6029521824822,2.558924782835843e-05,0.032759572964067035,0.02357593948878293,0.0,0.2,0.002457629235200065,0.0028458858639907065,5.0,-0.48268755327325796,2.7403229303043455,-0.7957384433707948,-0.4698016423240172,-0.5177191948039602,-0.005809682336167318,-0.5957727061917026,-1.1853054526332385,0.2226442463144124,-0.7710167633596395,"agg_bias_mean, agg_dist_mean, agg_spurious_mean, agg_trunc_mean, agg_bias_std, agg_spurious_std, mean_spurious_ref_count, mean_spurious_residual_count, mean_spectral_gap",True,,22
poly(p=4),damping=1.0,Reduced Rank,3.0,1.0,0.021871260226538947,0.018445150418766692,55.00146832301696,0.002498688937640248,0.038548006697455194,0.034158379806791705,0.0,0.3,0.005362161611748106,0.011765208940440518,5.0,-0.3450339452195471,2.3982288823893487,-0.6661472465622337,-0.33218957136132965,-0.2968933529157906,0.1473924233799352,-0.5957727061917026,-1.1169224457505516,0.18516808316632863,-0.5844145077984956,"agg_bias_mean, agg_dist_mean, agg_spurious_mean, agg_trunc_mean, agg_bias_std, agg_spurious_std, mean_spurious_ref_count, mean_spurious_residual_count, mean_spectral_gap",True,,23
