kernel,kind,method,n_modes_used,weight_sum,agg_bias_mean,agg_bias_std,agg_dist_mean,agg_trunc_mean,agg_spurious_mean,agg_spurious_std,mean_spurious_ref_count,mean_spurious_residual_count,mean_spectral_gap,std_spectral_gap,mean_rank,agg_bias_mean_norm,agg_dist_mean_norm,agg_spurious_mean_norm,agg_trunc_mean_norm,agg_bias_std_norm,agg_spurious_std_norm,mean_spurious_ref_count_norm,mean_spurious_residual_count_norm,mean_spectral_gap_norm,composite_score,used_metrics,admissible,constraint_violations,rank
rbf(gamma=0.1609004889348255),omega=0.8,Reduced Rank,3.0,1.0,4.0419299584555946,,24.366839336046286,0.16587830299665898,0.11801534998266135,,,4.0,0.0,,5.0,-0.34929341626082266,-0.2874420249598166,-0.22030338536465696,-0.3830070083656758,0.0,0.0,0.0,-0.291661040543451,0.8524845273919237,-0.9139611076156232,"agg_bias_mean, agg_dist_mean, agg_spurious_mean, agg_trunc_mean, agg_bias_std, agg_spurious_std, mean_spurious_ref_count, mean_spurious_residual_count, mean_spectral_gap",True,,324
rbf(gamma=0.6381673519050943),omega=1.5,Reduced Rank,3.0,1.0,24.46768556487274,,36.591552223331284,0.6686703372280501,0.09127038057973062,,,4.0,0.00013524027527267446,,5.0,-0.2694818843083416,0.28217080379253606,-0.7258345944448349,-0.24428681228710025,0.0,0.0,0.0,-0.291661040543451,0.4283947295003045,-0.9127527568974894,"agg_bias_mean, agg_dist_mean, agg_spurious_mean, agg_trunc_mean, agg_bias_std, agg_spurious_std, mean_spurious_ref_count, mean_spurious_residual_count, mean_spectral_gap",True,,325
rbf(gamma=1.6905692603043003),omega=3.0,Principal Components (kDMD),3.0,1.0,0.06795441775797985,,11.273574301751939,0.006027761554507125,0.14094707903364967,,,5.0,0.0007296289683077495,,5.0,-0.36482131554427055,-0.8975252066716654,0.21315026862138328,-0.42710973263818647,0.0,0.0,0.0,1.0694238153259863,-1.4355040254384228,-0.9110793173068708,"agg_bias_mean, agg_dist_mean, agg_spurious_mean, agg_trunc_mean, agg_bias_std, agg_spurious_std, mean_spurious_ref_count, mean_spurious_residual_count, mean_spectral_gap",True,,326
rbf(gamma=0.1399376718065482),omega=1.0,Principal Components (kDMD),3.0,1.0,0.021415835980393615,,20.60810362232497,0.0010391948901690119,0.12977866527413287,,,4.0,0.0,,5.0,-0.36500316024946217,-0.462581032490389,0.0020458315103976947,-0.42848607692909374,0.0,0.0,0.0,-0.291661040543451,0.8524845273919237,-0.9052001765414895,"agg_bias_mean, agg_dist_mean, agg_spurious_mean, agg_trunc_mean, agg_bias_std, agg_spurious_std, mean_spurious_ref_count, mean_spurious_residual_count, mean_spectral_gap",True,,327
rbf(gamma=0.37549972000796067),omega=0.8,Reduced Rank,3.0,1.0,5.339919275134048,,41.319797587621416,0.129233916594349,0.09370246668511743,,,4.0,0.00019853946737491412,,5.0,-0.34422165696739826,0.5024842984178198,-0.6798635031745429,-0.3931171853788783,0.0,0.0,0.0,-0.291661040543451,0.22989955835977674,-0.8948707157771232,"agg_bias_mean, agg_dist_mean, agg_spurious_mean, agg_trunc_mean, agg_bias_std, agg_spurious_std, mean_spurious_ref_count, mean_spurious_residual_count, mean_spectral_gap",True,,328
rbf(gamma=0.5053174405626577),omega=1.2,Reduced Rank,3.0,1.0,8.620114282597862,,26.037891628338887,0.3310603794516135,0.11280483458306187,,,4.0,0.0,,5.0,-0.33140463351460037,-0.20957902466015968,-0.31879211833743676,-0.3374333149209777,0.0,0.0,0.0,-0.291661040543451,0.8524845273919237,-0.8939112108201747,"agg_bias_mean, agg_dist_mean, agg_spurious_mean, agg_trunc_mean, agg_bias_std, agg_spurious_std, mean_spurious_ref_count, mean_spurious_residual_count, mean_spectral_gap",True,,329
rbf(gamma=0.08045024446741275),omega=0.8,Reduced Rank,3.0,1.0,1.4523071522182458,,24.760330543818654,0.05865459468112028,0.11953795709635984,,,4.0,0.0,,5.0,-0.35941210010916724,-0.2691072270782627,-0.19152319109538513,-0.41259000258423234,0.0,0.0,0.0,-0.291661040543451,0.8524845273919237,-0.8917562964224203,"agg_bias_mean, agg_dist_mean, agg_spurious_mean, agg_trunc_mean, agg_bias_std, agg_spurious_std, mean_spurious_ref_count, mean_spurious_residual_count, mean_spectral_gap",True,,330
rbf(gamma=0.25265872028132885),omega=1.2,Reduced Rank,3.0,1.0,3.8549841106629037,,28.11813620706888,0.1370995603077619,0.11050303097658629,,,4.0,0.0,,5.0,-0.35002388786696503,-0.11264963172369288,-0.3623006205426853,-0.39094705625207776,0.0,0.0,0.0,-0.291661040543451,0.8524845273919237,-0.8858664451068713,"agg_bias_mean, agg_dist_mean, agg_spurious_mean, agg_trunc_mean, agg_bias_std, agg_spurious_std, mean_spurious_ref_count, mean_spurious_residual_count, mean_spectral_gap",True,,331
rbf(gamma=1.0497348323996596),omega=0.5,Reduced Rank,3.0,1.0,26.648556751527575,,47.00972453993987,0.5668732802058164,0.0964874720927128,,,4.0,0.0004758001078291052,,5.0,-0.26096035522751465,0.7676075300705982,-0.6272215603184691,-0.2723725947755464,0.0,0.0,0.0,-0.291661040543451,-0.6395412109409697,-0.8681923288770945,"agg_bias_mean, agg_dist_mean, agg_spurious_mean, agg_trunc_mean, agg_bias_std, agg_spurious_std, mean_spurious_ref_count, mean_spurious_residual_count, mean_spectral_gap",True,,332
rbf(gamma=0.16534984512078152),omega=0.8,Reduced Rank,3.0,1.0,3.772478909657374,,40.3404639076709,0.09351600215336199,0.08214119890996921,,,4.0,0.0,,5.0,-0.35034626842478533,0.4568520588002107,-0.8983936345356177,-0.4029717490104318,0.0,0.0,0.0,-0.291661040543451,0.8524845273919237,-0.8587924955128975,"agg_bias_mean, agg_dist_mean, agg_spurious_mean, agg_trunc_mean, agg_bias_std, agg_spurious_std, mean_spurious_ref_count, mean_spurious_residual_count, mean_spectral_gap",True,,333
rbf(gamma=1.173884968681284),omega=1.5,Reduced Rank,3.0,1.0,13.719510905854028,,27.49024963009475,0.49906825476166994,0.13329048702786284,,,4.0,0.00029357757915648985,,5.0,-0.3114792675023135,-0.14190612654230436,0.0684259970843631,-0.29107998428123627,0.0,0.0,0.0,-0.291661040543451,-0.0681233015921595,-0.8562220804404036,"agg_bias_mean, agg_dist_mean, agg_spurious_mean, agg_trunc_mean, agg_bias_std, agg_spurious_std, mean_spurious_ref_count, mean_spurious_residual_count, mean_spectral_gap",True,,334
rbf(gamma=7.975581906062089),omega=3.0,Principal Components (kDMD),3.0,1.0,0.24891480142042566,,10.174131812124562,0.024465458676660026,0.13092897539323817,,,5.0,0.0005384448038174838,,5.0,-0.36411423152147576,-0.9487539391859933,0.023788898648277507,-0.42202277662876536,0.0,0.0,0.0,1.0694238153259863,-0.8359839969906764,-0.8486588435429261,"agg_bias_mean, agg_dist_mean, agg_spurious_mean, agg_trunc_mean, agg_bias_std, agg_spurious_std, mean_spurious_ref_count, mean_spurious_residual_count, mean_spectral_gap",True,,335
rbf(gamma=3.6069082273788404),omega=3.0,Principal Components (kDMD),3.0,1.0,0.14295344406663688,,10.325640424809269,0.013844511157212552,0.12993684543509623,,,5.0,0.0005128206861242379,,5.0,-0.364528264589389,-0.9416943664788548,0.005035739886046938,-0.42495309338426107,0.0,0.0,0.0,1.0694238153259863,-0.7556312553848967,-0.8220552502407895,"agg_bias_mean, agg_dist_mean, agg_spurious_mean, agg_trunc_mean, agg_bias_std, agg_spurious_std, mean_spurious_ref_count, mean_spurious_residual_count, mean_spectral_gap",True,,336
rbf(gamma=0.08267492256039076),omega=0.8,Reduced Rank,3.0,1.0,1.6038508420753546,,40.93238528425287,0.03918293133755812,0.08360048341085011,,,4.0,0.0,,5.0,-0.35881995878141004,0.4844327482464657,-0.870810359078909,-0.4179622296146866,0.0,0.0,0.0,-0.291661040543451,0.8524845273919237,-0.8195974612686857,"agg_bias_mean, agg_dist_mean, agg_spurious_mean, agg_trunc_mean, agg_bias_std, agg_spurious_std, mean_spurious_ref_count, mean_spurious_residual_count, mean_spectral_gap",True,,337
rbf(gamma=0.4608646759947346),omega=1.2,Reduced Rank,3.0,1.0,48.73213246917132,,44.30551451178809,1.0999112188665694,0.07511873246962678,,,4.0,0.0002053347937718275,,5.0,-0.17467106228894505,0.6416043480017461,-1.0311317168578307,-0.12530756125453033,0.0,0.0,0.0,-0.291661040543451,0.2085906058863795,-0.8142179493725559,"agg_bias_mean, agg_dist_mean, agg_spurious_mean, agg_trunc_mean, agg_bias_std, agg_spurious_std, mean_spurious_ref_count, mean_spurious_residual_count, mean_spectral_gap",True,,338
rbf(gamma=0.12213872348672236),omega=1.2,Principal Components (kDMD),3.0,1.0,0.013903808552418002,,22.242426677207952,0.0006251030408775218,0.13067817324731237,,,4.0,0.0,,5.0,-0.3650325127213437,-0.3864294380136508,0.01904825714072446,-0.42860032476640497,0.0,0.0,0.0,-0.291661040543451,0.8524845273919237,-0.8121326328249617,"agg_bias_mean, agg_dist_mean, agg_spurious_mean, agg_trunc_mean, agg_bias_std, agg_spurious_std, mean_spurious_ref_count, mean_spurious_residual_count, mean_spectral_gap",True,,339
rbf(gamma=0.32111787760956345),omega=1.5,Principal Components (kDMD),3.0,1.0,0.009140134677928662,,18.396988012349055,0.0004968277781011386,0.16120367272900926,,,4.0,0.00024579936490920495,,5.0,-0.36505112628536407,-0.5656083860903952,0.5960387344253076,-0.4286357158792168,0.0,0.0,0.0,-0.291661040543451,0.08170080356364803,-0.7997492746516871,"agg_bias_mean, agg_dist_mean, agg_spurious_mean, agg_trunc_mean, agg_bias_std, agg_spurious_std, mean_spurious_ref_count, mean_spurious_residual_count, mean_spectral_gap",True,,340
rbf(gamma=0.1956455326698506),omega=1.0,Reduced Rank,3.0,1.0,6.0310923081559356,,44.80283609381557,0.1346140743306303,0.07601558092512777,,,4.0,2.459446918223751e-05,,5.0,-0.3415209696747143,0.6647771419765569,-1.0141795612116393,-0.391632801209484,0.0,0.0,0.0,-0.291661040543451,0.7753605830364643,-0.7907205385397577,"agg_bias_mean, agg_dist_mean, agg_spurious_mean, agg_trunc_mean, agg_bias_std, agg_spurious_std, mean_spurious_ref_count, mean_spurious_residual_count, mean_spectral_gap",True,,341
rbf(gamma=2.021269762250631),omega=1.2,Principal Components (kDMD),3.0,1.0,0.5300118418573151,,12.051483517490944,0.043978970812023385,0.1565352155654659,,,4.0,0.0,,5.0,-0.3630158738471321,-0.8612783783841481,0.5077959415894153,-0.41663900352715433,0.0,0.0,0.0,-0.291661040543451,0.8524845273919237,-0.7902365892529314,"agg_bias_mean, agg_dist_mean, agg_spurious_mean, agg_trunc_mean, agg_bias_std, agg_spurious_std, mean_spurious_ref_count, mean_spurious_residual_count, mean_spectral_gap",True,,342
rbf(gamma=15.951163812124179),omega=3.0,Principal Components (kDMD),3.0,1.0,0.27719095219038825,,10.36506778867277,0.026742801672103887,0.1358923907404707,,,5.0,0.0005625501021139234,,5.0,-0.3640037453806369,-0.9398572409391706,0.11760696678106855,-0.4213944582677772,0.0,0.0,0.0,1.0694238153259863,-0.911573987191767,-0.7833144269425246,"agg_bias_mean, agg_dist_mean, agg_spurious_mean, agg_trunc_mean, agg_bias_std, agg_spurious_std, mean_spurious_ref_count, mean_spurious_residual_count, mean_spectral_gap",True,,343
rbf(gamma=4.470988566931384),omega=3.0,Principal Components (kDMD),3.0,1.0,0.14103375053352138,,10.376200232820434,0.013592042112624683,0.12972845993914256,,,5.0,0.00048501177746096413,,5.0,-0.36453576559374395,-0.9393385225806827,0.0010968544030563031,-0.4250227495303106,0.0,0.0,0.0,1.0694238153259863,-0.6684273922545089,-0.7800786893377938,"agg_bias_mean, agg_dist_mean, agg_spurious_mean, agg_trunc_mean, agg_bias_std, agg_spurious_std, mean_spurious_ref_count, mean_spurious_residual_count, mean_spectral_gap",True,,344
rbf(gamma=12.498904560884684),omega=3.0,Principal Components (kDMD),3.0,1.0,0.29392002398823663,,10.299978619861186,0.02853598389238189,0.13432293429473882,,,5.0,0.0005389709218003302,,5.0,-0.36393837825914305,-0.9428900831752013,0.08794123029596469,-0.42089971974316664,0.0,0.0,0.0,1.0694238153259863,-0.8376338107651797,-0.7787301810665666,"agg_bias_mean, agg_dist_mean, agg_spurious_mean, agg_trunc_mean, agg_bias_std, agg_spurious_std, mean_spurious_ref_count, mean_spurious_residual_count, mean_spectral_gap",True,,345
rbf(gamma=0.34778607122682453),omega=1.2,Reduced Rank,3.0,1.0,14.597008658676655,,40.48964711302733,0.3605121234553843,0.09020707421561029,,,4.0,9.155588564246919e-05,,5.0,-0.30805053559701095,0.4638032787093346,-0.7459331237711573,-0.32930758614067873,0.0,0.0,0.0,-0.291661040543451,0.5653813182360916,-0.7638045551545782,"agg_bias_mean, agg_dist_mean, agg_spurious_mean, agg_trunc_mean, agg_bias_std, agg_spurious_std, mean_spurious_ref_count, mean_spurious_residual_count, mean_spectral_gap",True,,346
rbf(gamma=2.355903826681873),omega=2.0,Principal Components (kDMD),3.0,1.0,0.3226102600099518,,9.330102872241294,0.03457735294321077,0.1417458326398171,,,5.0,0.0005841533409803867,,5.0,-0.36382627412291946,-0.9880816286318377,0.2282482435040439,-0.41923290753800685,0.0,0.0,0.0,1.0694238153259863,-0.979317957589718,-0.7535112764885895,"agg_bias_mean, agg_dist_mean, agg_spurious_mean, agg_trunc_mean, agg_bias_std, agg_spurious_std, mean_spurious_ref_count, mean_spurious_residual_count, mean_spectral_gap",True,,347
rbf(gamma=8.569194291932899),omega=0.8,Principal Components (kDMD),3.0,1.0,0.30896995195623606,,9.801737572931158,0.03152195716905327,0.11588000132841075,,,5.0,0.00027657644265921544,,5.0,-0.36387957221886497,-0.966105719792527,-0.2606655697712969,-0.42007589046540483,0.0,0.0,0.0,1.0694238153259863,-0.014810717552235314,-0.7386703504655227,"agg_bias_mean, agg_dist_mean, agg_spurious_mean, agg_trunc_mean, agg_bias_std, agg_spurious_std, mean_spurious_ref_count, mean_spurious_residual_count, mean_spectral_gap",True,,348
rbf(gamma=0.12632936014066443),omega=1.2,Reduced Rank,3.0,1.0,1.814507242436836,,32.557684456730826,0.0557320728643438,0.1094769789689129,,,4.0,0.0,,5.0,-0.3579968406381986,0.09421196577875178,-0.38169497109151906,-0.41339632562013107,0.0,0.0,0.0,-0.291661040543451,0.8524845273919237,-0.7175967856085205,"agg_bias_mean, agg_dist_mean, agg_spurious_mean, agg_trunc_mean, agg_bias_std, agg_spurious_std, mean_spurious_ref_count, mean_spurious_residual_count, mean_spectral_gap",True,,349
rbf(gamma=2.2639109292682265),omega=2.0,Principal Components (kDMD),3.0,1.0,0.0675556767858081,,11.481040368268637,0.005884107591200432,0.16269606879521467,,,5.0,0.0008669442505452318,,5.0,-0.3648228735834665,-0.8878582857297744,0.624247881962887,-0.4271493667306156,0.0,0.0,0.0,1.0694238153259863,-1.8661006814575847,-0.7056344861184678,"agg_bias_mean, agg_dist_mean, agg_spurious_mean, agg_trunc_mean, agg_bias_std, agg_spurious_std, mean_spurious_ref_count, mean_spurious_residual_count, mean_spectral_gap",True,,350
rbf(gamma=0.30175088789592514),omega=0.8,Reduced Rank,3.0,1.0,12.102176903171163,,39.90352230031124,0.3032859308030752,0.09492229396281049,,,4.0,7.72559529789163e-05,,5.0,-0.31779883319771435,0.4364926812620594,-0.6568064284301022,-0.3450962783336527,0.0,0.0,0.0,-0.291661040543451,0.6102234005294219,-0.6972100598113233,"agg_bias_mean, agg_dist_mean, agg_spurious_mean, agg_trunc_mean, agg_bias_std, agg_spurious_std, mean_spurious_ref_count, mean_spurious_residual_count, mean_spectral_gap",True,,351
rbf(gamma=4.284597145966449),omega=0.8,Reduced Rank,3.0,1.0,17.24102989416144,,40.124074369604635,0.4296929004603309,0.13037600452880815,,,5.0,0.0013988369983148896,,5.0,-0.2977192955006771,0.4467693469993844,0.013336688908572838,-0.31022062712458215,0.0,0.0,0.0,1.0694238153259863,-3.5340231065402925,-0.6903113110991708,"agg_bias_mean, agg_dist_mean, agg_spurious_mean, agg_trunc_mean, agg_bias_std, agg_spurious_std, mean_spurious_ref_count, mean_spurious_residual_count, mean_spectral_gap",True,,352
rbf(gamma=0.6422357552191269),omega=1.5,Principal Components (kDMD),3.0,1.0,0.02561140888604181,,14.590370684599765,0.0017553638245171403,0.17650108406908588,,,4.0,0.0002448080894965621,,5.0,-0.3649867664813456,-0.7429784465596481,0.8851891437616644,-0.42828848609981574,0.0,0.0,0.0,-0.291661040543451,0.08480926950365777,-0.6861767181208592,"agg_bias_mean, agg_dist_mean, agg_spurious_mean, agg_trunc_mean, agg_bias_std, agg_spurious_std, mean_spurious_ref_count, mean_spurious_residual_count, mean_spectral_gap",True,,353
rbf(gamma=17.883954267725535),omega=3.0,Principal Components (kDMD),3.0,1.0,0.32949009051617173,,9.995983474124941,0.03296224842398668,0.14899862399415612,,,5.0,0.0006422836833749335,,5.0,-0.3637993918952626,-0.9570547949755014,0.3653399083822802,-0.41967851446958176,0.0,0.0,0.0,1.0694238153259863,-1.1616045220600213,-0.6767319814272991,"agg_bias_mean, agg_dist_mean, agg_spurious_mean, agg_trunc_mean, agg_bias_std, agg_spurious_std, mean_spurious_ref_count, mean_spurious_residual_count, mean_spectral_gap",True,,354
rbf(gamma=28.855265819030723),omega=3.0,Principal Components (kDMD),3.0,1.0,0.3359318143973814,,10.413925963416666,0.032257941488875994,0.17778252913215745,,,5.0,0.0009970278645320407,,5.0,-0.36377422152402733,-0.9375806849676603,0.9094109128108153,-0.4198728325762467,0.0,0.0,0.0,1.0694238153259863,-2.2740200934334034,-0.669466641359711,"agg_bias_mean, agg_dist_mean, agg_spurious_mean, agg_trunc_mean, agg_bias_std, agg_spurious_std, mean_spurious_ref_count, mean_spurious_residual_count, mean_spectral_gap",True,,355
rbf(gamma=9.40945055682923),omega=3.0,Principal Components (kDMD),3.0,1.0,0.21855960330865892,,10.116818520683045,0.021603590383857424,0.1433197403872654,,,5.0,0.000566615453097441,,5.0,-0.3642328413252306,-0.9514244629327773,0.25799811812760587,-0.4228123653726195,0.0,0.0,0.0,1.0694238153259863,-0.9243222152878896,-0.6618026611346705,"agg_bias_mean, agg_dist_mean, agg_spurious_mean, agg_trunc_mean, agg_bias_std, agg_spurious_std, mean_spurious_ref_count, mean_spurious_residual_count, mean_spectral_gap",True,,356
rbf(gamma=8.941977133862768),omega=3.0,Principal Components (kDMD),3.0,1.0,0.23550982047595925,,10.069725478724653,0.023387908734309105,0.13947007074532242,,,5.0,0.0005151981331681377,,5.0,-0.3641666101010293,-0.9536187722054615,0.1852319795940008,-0.42232007238746977,0.0,0.0,0.0,1.0694238153259863,-0.7630865125877723,-0.6558328798741249,"agg_bias_mean, agg_dist_mean, agg_spurious_mean, agg_trunc_mean, agg_bias_std, agg_spurious_std, mean_spurious_ref_count, mean_spurious_residual_count, mean_spectral_gap",True,,357
rbf(gamma=4.239935053545244),omega=0.5,Principal Components (kDMD),3.0,1.0,0.3787391305129829,,10.097115051572068,0.03750963800833538,0.13584960032117752,,,5.0,0.0004732042119249824,,5.0,-0.36360695635431745,-0.9523425498342872,0.11679814579958132,-0.4184238908243388,0.0,0.0,0.0,1.0694238153259863,-0.6314009364028746,-0.6546399586766438,"agg_bias_mean, agg_dist_mean, agg_spurious_mean, agg_trunc_mean, agg_bias_std, agg_spurious_std, mean_spurious_ref_count, mean_spurious_residual_count, mean_spectral_gap",True,,358
rbf(gamma=0.4607544921075932),omega=1.0,Reduced Rank,3.0,1.0,52.296848032190624,,35.98237060728435,1.4534019618374874,0.08650680902855262,,,4.0,2.6745202242439703e-05,,5.0,-0.16074230412980803,0.25378587019615384,-0.8158752316026799,-0.027779553970469058,0.0,0.0,0.0,-0.291661040543451,0.7686162611472862,-0.6440743524913766,"agg_bias_mean, agg_dist_mean, agg_spurious_mean, agg_trunc_mean, agg_bias_std, agg_spurious_std, mean_spurious_ref_count, mean_spurious_residual_count, mean_spectral_gap",True,,359
rbf(gamma=0.7423910485931123),omega=0.8,Reduced Rank,3.0,1.0,5.2516812178192325,,48.99652497777575,0.1071847691280419,0.10759266421375631,,,4.0,0.00041365395312542574,,5.0,-0.3445664380695767,0.8601828754383577,-0.4173121334113064,-0.39920053963202845,0.0,0.0,0.0,-0.291661040543451,-0.44466176297411164,-0.6152878878890464,"agg_bias_mean, agg_dist_mean, agg_spurious_mean, agg_trunc_mean, agg_bias_std, agg_spurious_std, mean_spurious_ref_count, mean_spurious_residual_count, mean_spectral_gap",True,,360
rbf(gamma=7.213816454757681),omega=3.0,Principal Components (kDMD),3.0,1.0,0.23764612348752184,,10.126703206792131,0.023467274455928465,0.13751210881417203,,,5.0,0.0004630899167342717,,5.0,-0.3641582627174929,-0.950963884098097,0.14822274441877004,-0.42229817540479025,0.0,0.0,0.0,1.0694238153259863,-0.5996842795519746,-0.6084668145492159,"agg_bias_mean, agg_dist_mean, agg_spurious_mean, agg_trunc_mean, agg_bias_std, agg_spurious_std, mean_spurious_ref_count, mean_spurious_residual_count, mean_spectral_gap",True,,361
rbf(gamma=0.3912910653397012),omega=1.0,Reduced Rank,3.0,1.0,42.991389719363234,,41.100651487099995,1.0460026341153417,0.08041294967256389,,,4.0,3.986434381486603e-07,,5.0,-0.1971024220993668,0.49227314406360273,-0.9310608592916,-0.140180926260085,0.0,0.0,0.0,-0.291661040543451,0.8512344514454321,-0.5720244152781415,"agg_bias_mean, agg_dist_mean, agg_spurious_mean, agg_trunc_mean, agg_bias_std, agg_spurious_std, mean_spurious_ref_count, mean_spurious_residual_count, mean_spectral_gap",True,,362
rbf(gamma=0.43872707860404364),omega=1.0,Reduced Rank,3.0,1.0,42.23109923220816,,46.33841816505884,0.9113625562655097,0.07704084230762491,,,4.0,9.644711375456083e-05,,5.0,-0.20007317871067576,0.7363278814865247,-0.9948001549947753,-0.17732808995354926,0.0,0.0,0.0,-0.291661040543451,0.5500432842272399,-0.5638488956255319,"agg_bias_mean, agg_dist_mean, agg_spurious_mean, agg_trunc_mean, agg_bias_std, agg_spurious_std, mean_spurious_ref_count, mean_spurious_residual_count, mean_spectral_gap",True,,363
rbf(gamma=1.9045561220665586),omega=0.5,Reduced Rank,3.0,1.0,60.82157433122471,,34.93060270186293,1.7412117062606811,0.105325093381315,,,4.0,0.0002144548079542341,,5.0,-0.1274328159271898,0.20477854402646026,-0.460173570540989,0.05162708229564203,0.0,0.0,0.0,-0.291661040543451,0.17999183999665203,-0.5586794218390225,"agg_bias_mean, agg_dist_mean, agg_spurious_mean, agg_trunc_mean, agg_bias_std, agg_spurious_std, mean_spurious_ref_count, mean_spurious_residual_count, mean_spectral_gap",True,,364
rbf(gamma=0.22157755017759778),omega=1.5,Reduced Rank,3.0,1.0,11.850799690387335,,44.81857816027478,0.2644171273798097,0.08577671676683302,,,4.0,1.990071337243382e-05,,5.0,-0.318781063712796,0.6655106465659011,-0.8296753754071723,-0.3558201714447627,0.0,0.0,0.0,-0.291661040543451,0.7900793785189404,-0.5574772295604293,"agg_bias_mean, agg_dist_mean, agg_spurious_mean, agg_trunc_mean, agg_bias_std, agg_spurious_std, mean_spurious_ref_count, mean_spurious_residual_count, mean_spectral_gap",True,,365
rbf(gamma=0.37287458174360527),omega=1.5,Reduced Rank,3.0,1.0,2.648656099940296,,49.824719711748,0.05315947817195203,0.09145992955817804,,,4.0,0.000195243661315736,,5.0,-0.3547374900674492,0.8987727670395264,-0.7222517552644716,-0.41410610385021945,0.0,0.0,0.0,-0.291661040543451,0.24023462846155458,-0.5568132565301779,"agg_bias_mean, agg_dist_mean, agg_spurious_mean, agg_trunc_mean, agg_bias_std, agg_spurious_std, mean_spurious_ref_count, mean_spurious_residual_count, mean_spectral_gap",True,,366
rbf(gamma=0.15087544394796257),omega=0.8,Reduced Rank,3.0,1.0,1.77913791067881,,48.627939651912854,0.036586742589017444,0.0864565537207468,,,4.0,8.921373744574801e-05,,5.0,-0.3581350426516828,0.8430085718749798,-0.8168251532920646,-0.41867851743894596,0.0,0.0,0.0,-0.291661040543451,0.5727258844415141,-0.5465889811109346,"agg_bias_mean, agg_dist_mean, agg_spurious_mean, agg_trunc_mean, agg_bias_std, agg_spurious_std, mean_spurious_ref_count, mean_spurious_residual_count, mean_spectral_gap",True,,367
rbf(gamma=2.347769937362568),omega=1.5,Reduced Rank,3.0,1.0,33.544072165128476,,26.746083718817104,1.254167620118854,0.13673990264735206,,,4.0,0.00022826606784220882,,5.0,-0.2340168404138676,-0.17658067912217054,0.13362656704834863,-0.08274825885666355,0.0,0.0,0.0,-0.291661040543451,0.13668214987135188,-0.5416650475237964,"agg_bias_mean, agg_dist_mean, agg_spurious_mean, agg_trunc_mean, agg_bias_std, agg_spurious_std, mean_spurious_ref_count, mean_spurious_residual_count, mean_spectral_gap",True,,368
rbf(gamma=0.4819544707219326),omega=1.0,Reduced Rank,3.0,1.0,20.476347256647678,,39.29564650713022,0.5210843713420577,0.09495183729377629,,,4.0,0.0,,5.0,-0.285077626813945,0.40816859273119016,-0.6562480028212189,-0.2850057432412228,0.0,0.0,0.0,-0.291661040543451,0.8524845273919237,-0.5410786853720743,"agg_bias_mean, agg_dist_mean, agg_spurious_mean, agg_trunc_mean, agg_bias_std, agg_spurious_std, mean_spurious_ref_count, mean_spurious_residual_count, mean_spectral_gap",True,,369
rbf(gamma=0.040225122233706376),omega=0.8,Reduced Rank,3.0,1.0,1.0918118322479708,,32.046221656299984,0.034069908270553666,0.12060060384436705,,,4.0,0.0,,5.0,-0.3608206983663347,0.0703802590351086,-0.1714371297785104,-0.41937291139585964,0.0,0.0,0.0,-0.291661040543451,0.8524845273919237,-0.5369828016551554,"agg_bias_mean, agg_dist_mean, agg_spurious_mean, agg_trunc_mean, agg_bias_std, agg_spurious_std, mean_spurious_ref_count, mean_spurious_residual_count, mean_spectral_gap",True,,370
rbf(gamma=4.711807653363746),omega=2.0,Principal Components (kDMD),3.0,1.0,0.5351398109273767,,9.867472480039881,0.05423271379878365,0.14621965934061198,,,5.0,0.0005157496451599908,,5.0,-0.3629958368372328,-0.9630427892573715,0.3128121473617984,-0.41380999841008415,0.0,0.0,0.0,1.0694238153259863,-0.7648159575233745,-0.5331156413735487,"agg_bias_mean, agg_dist_mean, agg_spurious_mean, agg_trunc_mean, agg_bias_std, agg_spurious_std, mean_spurious_ref_count, mean_spurious_residual_count, mean_spectral_gap",True,,371
rbf(gamma=1.0106348811253154),omega=1.2,Reduced Rank,3.0,1.0,19.90485725640255,,28.70482915896029,0.6934323540535405,0.12066745458356358,,,4.0,0.0,,5.0,-0.28731066500817254,-0.08531256172317568,-0.17017352261169036,-0.23745497805849314,0.0,0.0,0.0,-0.291661040543451,0.8524845273919237,-0.5269430152197743,"agg_bias_mean, agg_dist_mean, agg_spurious_mean, agg_trunc_mean, agg_bias_std, agg_spurious_std, mean_spurious_ref_count, mean_spurious_residual_count, mean_spectral_gap",True,,372
rbf(gamma=2.414007103167401),omega=0.8,Principal Components (kDMD),3.0,1.0,0.658632239101801,,11.234398263172638,0.05862639223507471,0.13928726196916036,,,5.0,0.00046364964228584604,,5.0,-0.36251330291941597,-0.8993506216617938,0.1817765431621481,-0.41259778363201943,0.0,0.0,0.0,1.0694238153259863,-0.6014394807711627,-0.5176821982946666,"agg_bias_mean, agg_dist_mean, agg_spurious_mean, agg_trunc_mean, agg_bias_std, agg_spurious_std, mean_spurious_ref_count, mean_spurious_residual_count, mean_spectral_gap",True,,373
