kind,kernel,method,trial,eigenfunction_id,spectral_bias,metric_distortion,truncation,residual_spurious_score,spectral_gap,est_eig_real,est_eig_imag
omega=0.5,encoder(d=16),SSL+CCA,0,1,15.969774784462086,15.969775262185424,0.999999970085782,0.02623859507723821,0.0006688050689587222,1.0000343581634006,0.0
omega=0.5,encoder(d=16),SSL+CCA,0,2,66.59669974603668,66.59670173822494,0.999999970085782,0.16227157751020413,0.0006688050689587222,0.9993608068029123,0.003080022401219285
omega=0.5,encoder(d=16),SSL+CCA,0,3,66.59669974603668,66.59670173822494,0.999999970085782,0.16227157751020413,0.0006688050689587222,0.9993608068029123,-0.003080022401219285
omega=0.5,encoder(d=16),SSL+Ridge (PCR),1,1,0.0016512406015905749,7.548297129325716,0.0002187567041015619,0.04887397866749308,7.890306040381212e-05,1.0000969797782213,0.0
omega=0.5,encoder(d=16),SSL+Ridge (PCR),1,2,0.001670313533501943,7.635485003131463,0.0002187567041015619,0.06183422523391703,7.890306040381212e-05,1.0000180767178175,0.0
omega=0.5,encoder(d=16),SSL+Ridge (PCR),1,3,0.002128822359974039,9.731461116664537,0.0002187567041015619,0.14275669665748714,7.890306040381212e-05,0.9994292923857432,0.0
omega=0.5,encoder(d=16),SSL+Ridge (RRR),1,1,0.18640454864384182,7.73621371242325,0.024095061948004724,0.04809824224257579,7.658165964730124e-05,1.0000926542620125,0.0
omega=0.5,encoder(d=16),SSL+Ridge (RRR),1,2,0.19760000243718467,8.200850566958083,0.024095061948004724,0.060074064975126795,7.658165964730124e-05,1.0000160726023652,0.0
omega=0.5,encoder(d=16),SSL+Ridge (RRR),1,3,0.34884970285064243,14.478057935830712,0.024095061948004724,0.14416116744404428,7.658165964730124e-05,0.9994003889229938,0.0
omega=0.5,encoder(d=16),SSL+CCA,1,1,18.351228062218027,18.35122987079663,0.9999999014464636,0.04853823287673959,6.273765777864426e-05,1.0000941490742528,0.0
omega=0.5,encoder(d=16),SSL+CCA,1,2,14.422721446232531,14.422722867642875,0.9999999014464636,0.026959502630981118,6.273765777864426e-05,1.0000314114164741,0.0
omega=0.5,encoder(d=16),SSL+CCA,1,3,68.94715969285856,68.94716648784565,0.9999999014464636,0.13740826601328085,6.273765777864426e-05,0.9994282229781505,0.0
omega=0.5,encoder(d=16),SSL+Ridge (PCR),2,1,0.06253156833734752,12.270215140548906,0.005096207981773837,0.12547914422769593,0.0,0.9996500072772201,0.0011955610297986862
omega=0.5,encoder(d=16),SSL+Ridge (PCR),2,2,0.06253156833734752,12.270215140548906,0.005096207981773837,0.12547914422769593,0.0,0.9996500072772201,-0.0011955610297986862
omega=0.5,encoder(d=16),SSL+Ridge (PCR),2,3,0.07286404820197634,14.297699085784672,0.005096207981773837,0.17397149278548327,0.0,0.9995308817858689,0.0
omega=0.5,encoder(d=16),SSL+Ridge (RRR),2,1,2.6874519824731204,15.345721009269202,0.17512712376628195,0.12612273078730604,0.0,0.9996370005178894,0.0012017515193844964
omega=0.5,encoder(d=16),SSL+Ridge (RRR),2,2,2.6874519824731204,15.345721009269202,0.17512712376628195,0.12612273078730604,0.0,0.9996370005178894,-0.0012017515193844964
omega=0.5,encoder(d=16),SSL+Ridge (RRR),2,3,2.98160757160972,17.02538994238757,0.17512712376628195,0.1745265340414594,0.0,0.9995015994123446,0.0
omega=0.5,encoder(d=16),SSL+CCA,2,1,15.510223008342162,15.510242672113968,0.9999987322073406,0.02278771017713032,0.0004424889270918664,1.000007937969189,0.0
omega=0.5,encoder(d=16),SSL+CCA,2,2,88.17465026319648,88.17476205051256,0.9999987322073406,0.1333062033048705,0.0004424889270918664,0.999565423851319,0.00022440958606313556
omega=0.5,encoder(d=16),SSL+CCA,2,3,88.17465026319648,88.17476205051256,0.9999987322073406,0.1333062033048705,0.0004424889270918664,0.999565423851319,-0.00022440958606313556
omega=1.5,encoder(d=4),SSL+Ridge (PCR),0,1,2.8596138236008305e-05,19.316787127635124,1.4803775621204567e-06,0.04603801967985634,0.0012703569280231308,0.9999674278797835,0.0
omega=1.5,encoder(d=4),SSL+Ridge (PCR),0,2,5.23208904924302e-05,35.34293671506817,1.4803775621204567e-06,0.09804175360226335,0.0012703569280231308,0.9986954221010026,0.0018147732986569375
omega=1.5,encoder(d=4),SSL+Ridge (PCR),0,3,5.23208904924302e-05,35.34293671506817,1.4803775621204567e-06,0.09804175360226335,0.0012703569280231308,0.9986954221010026,-0.0018147732986569375
omega=1.5,encoder(d=4),SSL+Ridge (RRR),0,1,0.01085429743992822,19.317240862130216,0.000561896883586886,0.046009241454432775,0.0012840594322157672,0.999967420394696,0.0
omega=1.5,encoder(d=4),SSL+Ridge (RRR),0,2,0.01994173911153846,35.490033303334506,0.000561896883586886,0.09765970386221981,0.0012840594322157672,0.9986817252074708,0.001807539749369679
omega=1.5,encoder(d=4),SSL+Ridge (RRR),0,3,0.01994173911153846,35.490033303334506,0.000561896883586886,0.09765970386221981,0.0012840594322157672,0.9986817252074708,-0.001807539749369679
omega=1.5,encoder(d=4),SSL+CCA,0,1,25.552531803646385,25.575232497456298,0.9991123954078552,0.02936355076284179,0.00042853973577949844,1.0000139574591975,0.0
omega=1.5,encoder(d=4),SSL+CCA,0,2,77.50304208487165,77.57189525532165,0.9991123954078552,0.10629099680776037,0.00042853973577949844,0.9995799830670564,0.0032961761122717544
omega=1.5,encoder(d=4),SSL+CCA,0,3,77.50304208487165,77.57189525532165,0.9991123954078552,0.10629099680776037,0.00042853973577949844,0.9995799830670564,-0.0032961761122717544
omega=1.5,encoder(d=4),SSL+Ridge (PCR),1,1,0.00010213641556598668,20.599723796308396,4.958144904073431e-06,0.1369715751330994,0.008851690732599615,0.9998795338124941,0.0
omega=1.5,encoder(d=4),SSL+Ridge (PCR),1,2,0.0003180610972760802,64.14921375427588,4.958144904073431e-06,0.11306843616884175,0.008851690732599615,0.9910278430798944,0.0
omega=1.5,encoder(d=4),SSL+Ridge (PCR),1,3,0.000440277064966277,88.79874902497532,4.958144904073431e-06,0.18411742170128176,0.008851690732599615,0.967201802151115,0.0
omega=1.5,encoder(d=4),SSL+Ridge (RRR),1,1,0.016033111285110646,20.496365511429516,0.0007822416748066871,0.1361662168448198,0.009226757104251249,0.9998820591966147,0.0
omega=1.5,encoder(d=4),SSL+Ridge (RRR),1,2,0.050718214972347124,64.83701470505385,0.0007822416748066871,0.114373178536581,0.009226757104251249,0.9906553020923634,0.0
omega=1.5,encoder(d=4),SSL+Ridge (RRR),1,3,0.0693769622075466,88.68993361251368,0.0007822416748066871,0.1833052364806085,0.009226757104251249,0.9675102100878802,0.0
